ACCESSION_NUMBER	COMPENSATIONAMOUNT	FINANCIALINTEREST	SECURITYOFFEREDTYPE	SECURITYOFFEREDOTHERDESC	NOOFSECURITYOFFERED	PRICE	PRICEDETERMINATIONMETHOD	OFFERINGAMOUNT	OVERSUBSCRIPTIONACCEPTED	OVERSUBSCRIPTIONALLOCATIONTYPE	DESCOVERSUBSCRIPTION	MAXIMUMOFFERINGAMOUNT	DEADLINEDATE	CURRENTEMPLOYEES	TOTALASSETMOSTRECENTFISCALYEAR	TOTALASSETPRIORFISCALYEAR	CASHEQUIMOSTRECENTFISCALYEAR	CASHEQUIPRIORFISCALYEAR	ACTRECEIVEDRECENTFISCALYEAR	ACTRECEIVEDPRIORFISCALYEAR	SHORTTERMDEBTMRECENTFISCALYEAR	SHORTTERMDEBTPRIORFISCALYEAR	LONGTERMDEBTRECENTFISCALYEAR	LONGTERMDEBTPRIORFISCALYEAR	REVENUEMOSTRECENTFISCALYEAR	REVENUEPRIORFISCALYEAR	COSTGOODSSOLDRECENTFISCALYEAR	COSTGOODSSOLDPRIORFISCALYEAR	TAXPAIDMOSTRECENTFISCALYEAR	TAXPAIDPRIORFISCALYEAR	NETINCOMEMOSTRECENTFISCALYEAR	NETINCOMEPRIORFISCALYEAR
0001670254-17-000208	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Other	Simple Agreement for Future Equity (SAFE)	50000	1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	50000.0	Y	Other	As determined by the issuer	1000000.0	2017-09-28	1	100	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-17-000311	6 percent	N/A	Common Stock		3401	2.94	N/A	9998.94	Y	Other	At issuer's discretion	106998.36	2017-09-25	1	68	68	68	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001706939-17-000003	The funding portal charges $3,500.00 upfront which will be credited against the 4.0% success fee.	None	Common Stock		4551	8.790000000000001	Equidam.com	40000.0	Y	First-come, first-served basis		1000000.0	2017-12-31	6	22561	0	1636	0	5170	0	0	0	52952	0	263133	0	-756	0	0	0	-33981	0
0001665160-17-000303	6 percent	N/A	Common Stock		4000	2.5	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2017-09-25	5	268019	85	266519	85	0	0	0	0	350000	0	0	0	0	0	0	0	-176882	0
0001711471-17-000004	5.0%	2% of the Securities being issued in this Offering	Other	SAFE (Simple Agreement for Future Equity)	50000	1.0		50000.0	Y	First-come, first-served basis		1000000.0	2017-10-24	0	3000	10000	0	10000	0	0	53000	0	0	0	351000	374000	275000	308000	0	0	-60000	11000
0001665160-17-000306	6 percent	N/A	Common Stock		1428	7.0	N/A	9996.0	Y	Other	At issuer's discretion	99995.0	2017-09-24	20	1000	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-17-000206	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Other	Simple Agreement for Future Equity (SAFE)	100000	1.0	Pro-rated portion of the total principal value of $100,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	100000.0	Y	Other	As determined by the issuer	1000000.0	2017-08-31	3	35728	0	35728	0	0	0	0	0	50000	0	11163	0	0	0	0	0	-14272	-100
0001710332-17-000001	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5.00% of the number of securities sold.	Preferred Stock		226757	4.41		25000.0	Y	First-come, first-served basis		1000000.0	2017-09-29	5	1246901	1033136	817297	803906	0	0	1185060	961835	272330	0	1887394	1312635	0	0	0	0	0	63045
0001644600-17-000143	SI Securities, LLC will receive a 5% cash commission and 5% convertible debt commission on all sales through the broker-dealer (e.g., $5,000 cash and $5,000 convertible note on a raise of $100,000).	The intermediary will acquire a convertible note for the issuer valued at 5% of the amount raised through SI Securities, LLC.	Debt			1.0		100000.0	Y	Other	First-come, first-served at the sole discretion of the issuer.	600000.0	2017-08-02	3	5738	13492	738	13492	0	0	10583	19575	0	0	276980	128389	140310	77149	0	0	-2423	-74616
0001665160-17-000297	6 percent	N/A	Debt			1.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2017-09-23	9	693481.4	651582.85	86416.91	164471.16	0	0	2175.94	27915.920000000002	0	0	9080.02	2144.07	3409.7200000000003	5979.84	0	0	-1839670.1099999999	-514589.14
0001665160-17-000300	6 percent	N/A	Debt			1.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2017-09-23	3	500	0	500	0	0	0	44391	0	0	0	0	0	0	0	0	0	-43891	0
0001670254-17-000203	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Debt			1.0	Pro-rated portion of the total principal value of $100,000; interests will be sold in increments of $1.	100000.0	Y	Other	As determined by the issuer	500000.0	2017-11-23	3	202207	0	111591	0	0	0	6126	0	202000	0	0	0	0	0	0	0	-7919	0
0001712427-17-000001	6% of the closing amount raised + pass-through and registration fees	n/a	Common Stock		12500	2.0	Pro-rated portion of the total principal value	25000.0	Y	First-come, first-served basis		100000.0	2017-11-21	6	0	0	0	0	0	0	0	0	65000	0	0	0	0	0	0	0	0	0
0001670254-17-000202	<p>4.0% of the offering amount upon a successful fundraise.</p>	<p>Securities equal to 2.0% of the securities sold in this current offering on the Wefunder portal.</p>	Other	Revenue Participation Rights	100000	1.0	Pro-rated portion of the total principal value of $100,000; interests will be sold in increments of $1.	100000.0	Y	Other	As determined by the issuer	308900.0	2017-12-29	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-17-000291	6 percent	N/A	Common Stock		15384	0.65	N/A	9999.6	Y	Other	At issuer's discretion	99999.90000000001	2017-09-22	9	2611.56	602.54	2611.56	602.54	0	0	0	0	250000	0	15277.64	701.03	0	0	400	400	-268700.98	-921.23
0001670254-17-000200	<p>4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.</p>	<p>Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.</p>	Common Stock		134	7.47	N/A	1000.0	Y	Other	As determined by the issuer	70000.0	2018-03-10	5	694289	0	638309	0	1000	0	108455	0	0	0	23096	0	16684	0	0	0	-1272622	0
0001706977-17-000003	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5.00% of the number of securities sold.	Debt				Determined in conjunction with a Broker-Dealer.	25000.0	Y	First-come, first-served basis		1000000.0	2017-09-18	12	9233	79104	8985	78391	0	0	122205	25672	15000	85000	0	0	0	0	0	0	0	0
0001665160-17-000288	6 percent	N/A	Debt			1.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2017-09-02	3	54413.23	0	46413.23	0	0	0	25000	0	0	0	0	0	0	0	0	0	-154847.27	0
0001665160-17-000283	6 percent	N/A	Common Stock		100000	0.1	N/A	10000.0	Y	Other	At issuer's discretion	100000.0	2017-09-17	3	8122	79	8122	79	0	0	0	0	64000	0	446	0	153022	211220	0	0	-152576	-211220
0001670254-17-000199	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	250000	1.0	Pro-rated portion of the total principal value of $250,000; interests will be sold in increments of $1; each investment is convertible to one unit as described under Item 13.	250000.0	Y	Other	As determined by the issuer	1000000.0	2017-12-17	17	1281020	121042	661780	89042	10441	0	470242	0	0	0	510287	0	164068	0	0	0	-895180	-13000
0001665160-17-000280	5 percent	N/A	Common Stock		10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	100000.0	2017-10-17	11	394375	217741	233640	76624	4138	7797	55368	702529	0	0	708820	541696	313314	298469	19102	6191	-424214	-434788
0001670254-17-000196	<p>4.0% of the <strong>offering</strong> amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.</p>	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Common Stock		150000	1.0	Pro-rated portion of the total principal value of $150,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	150000.0	Y	Other	As determined by the issuer	1000000.0	2018-01-16	3	556046	567961	5484	12041	0	0	41287	24000	510750	563704	213576	197756	54171	46300	-3397	1110	19251	-6293
0001710938-17-000001	7.0%	The intermediary will receive SAFE Units in a principal amount that is equal to 2% (two percent) of the aggregate dollar amount of all revenue participation rights issued in the Offering.	Other	SAFE Units	50000	1.0		50000.0	Y	Other	At the Company's discretion	100000.0	2017-09-13	6	157822.65	0	4054.59	0	3026	0	0	0	0	0	5997	0	1609.26	0	0	0	-239177.35	0
0001711429-17-000001	7.0%	The intermediary will receive revenue participation rights in a principal amount that is equal to 2% (two percent) of the aggregate dollar amount of all revenue participation rights issued in the Offering.	Other	Revenue Participate Rights	50000	1.0		50000.0	Y	Other	At the Company's discretion	1000000.0	2017-09-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001557286-17-000009	7.0%	The intermediary will receive a ten (10) year warrant to purchase a Convertible Promissory Note in a principal amount that is equal to 2% (two percent) of the aggregate principal amount of all Convertible Promissory Notes issued in the Offering.	Other	Promissory Notes (Revenue Sharing Interests)	1000000		The Promissory Notes shall be issued at the amount of the obligation	50000.0	Y	Other	At the Company's discretion	1000000.0	2017-08-17	11	773783	336272	105909	64585	0	0	97686	0	166314	251035	1805523	1413733	577697	476529	68029	39005	263658	196795
0001708725-17-000004	7.5%	SI Securities will receive equity compensation equal to 5% of the number of securities sold.	Debt				The Company has determined the price.	25000.0	Y	First-come, first-served basis		1000000.0	2017-08-14	5	6075	0	1000	0	5075	0	0	0	0	0	0	0	0	0	0	0	0	0
0001710903-17-000001	5.0%	2% of the Securities being issued in the Offering	Other	SAFE (Simple Agreement for Future Equity)	25000	1.0		25000.0	Y	First-come, first-served basis		107000.0	2017-08-24	4	722218	66425	141418	66425	0	0	94439	10000	3015000	300000	1809	1859	0	0	0	0	-2475096	-660795
0001706977-17-000001	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5.00% of the number of securities sold.	Debt				Determined in conjunction with a Broker-Dealer.	25000.0	Y	First-come, first-served basis		1000000.0	2017-09-18	12	9233	79104	8985	78391	0	0	122205	25672	15000	85000	0	0	0	0	0	0	0	0
0001711471-17-000003	5.0%	2% of the Securities being issued in this Offering	Other	SAFE (Simple Agreement for Future Equity)	50000	1.0		50000.0	Y	First-come, first-served basis		1000000.0	2017-09-09	0	3000	10000	0	10000	0	0	53000	0	0	0	351000	374000	275000	308000	0	0	-60000	11000
0001705130-17-000004	5.0%	2.0% of the Securities being issued in the Offering	Other	SAFE (Simple Agreement for Future Equity)	50000	1.0		50000.0	Y	First-come, first-served basis		750000.0	2017-07-15	8	39585	3090	2534	0	0	0	68117	0	535999	546279	64687	75182	13614	66398	0	0	51073	8784
0001665160-17-000276	5 percent	N/A	Common Stock		40000	1.25	N/A	50000.0	Y	First-come, first-served basis		1000000.0	2017-07-16	0	575607	141000	36400	86000	0	0	0	5582	270165	101000	1328	0	12844	0	800	0	-326287	-5582
0001665160-17-000275	5 percent	N/A	Other	Simple Agreement for Future Equity (SAFE)	600	250.0	N/A	150000.0	Y	Other	At issuer's discretion to the updated amount of $1,070,000.	1000000.0	2017-07-14	27	1986121	1197438	621396	95059	126413	114961	918818	246407	517823	609708	6227791	2569177	2338992	1366087	203198	89974	-17366	-309497
0001665160-17-000274	6 percent	N/A	Common Stock		47619	0.21	N/A	9999.99	Y	Other	At issuer's discretion	99999.90000000001	2017-07-12	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8949	0
0001665160-17-000273	6 percent	N/A	Common Stock		47619	0.21	N/A	9999.99	Y	Other	At issuer's discretion	99999.90000000001	2017-07-12	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8949	0
0001665160-17-000272	6 percent	N/A	Other	Revenue Participation Units	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	850000.0	2017-07-11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665872-17-000002	7.0% on the fund amount raised	None	Preferred Stock		100	1000.0	Determined by Issuer	100000.0	N				2017-09-30	0	662300	0	2100	0	0	0	0	0	0	0	0	0	0	0	0	0	-76150	0
0001695244-17-000006	5.0%	2.0% of the Securities being issued in the Offering	Other	SAFE (Simple Agreement for Future Equity)	40000	1.0		40000.0	Y	First-come, first-served basis		500000.0	2017-07-09	0	0	0	0	0	0	0	12160	0	6160	0	0	0	0	0	0	0	-18670	0
0001670254-17-000194	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Debt			1.0	Pro-rated portion of the total principal value of $75,000; interests will be sold in increments of $1.	75000.0	Y	Other	As determined by the issuer	500000.0	2018-01-14	3	18124	29015	14424	27215	0	0	0	0	0	0	4109	4104	0	0	-1900	-1800	-12791	-12785
0001695244-17-000005	5% of the amount raised in the Offering	2% of the Securities being issued in the Offering	Other	SAFEs (Simple Agreements for Future Equity)	50000	1.0		50000.0	Y	First-come, first-served basis		500000.0	2017-04-30	2	816	15150	816	15150	0	0	6168	572	0	0	72	0	0	0	763	0	-25066	14428
0001665160-17-000271	6 percent	N/A	Common Stock		14284	1.75	N/A	24997.0	Y	Other	At issuer's discretion	999999.0	2017-10-12	9	1118504	1193774	12883	79185	143720	121766	340537	333200	524472	645393	2100372	2223763	1063568	1375677	4050	4873	-37678	-25423
0001705463-17-000002	The Company shall pay First Democracy VC LLC a commission equivalent to 6% (six percent) based on the amount of investments raised in the Offering.	First Democracy VC LLC shall receive 1% (one percent) of the securities issued at the time of closing as compensation in the form of a warrant with the term to be not less than 10 years.	Common Stock		10000	6.0	The Company's valuation is completely subjective and was arrived at by its Board of Directors after consulting with and discussing the Company with its advisors in the legal, accounting, and securities industries.	60000.0	Y	First-come, first-served basis		1000000.0	2017-08-07	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001694994-17-000011																																
0001670254-17-000192	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Common Stock		250000	0.2	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $.20	50000.0	Y	Other	As determined by the issuer	1000000.0	2017-12-31	3	473192	420509	102536	75322	742	5544	466240	317060	286646	283363	1028018	661482	-531446	-354047	0	0	-131316	-153164
0001665160-17-000269	6 percent	N/A	Common Stock		5000	5.0	N/A	25000.0	Y	Other	At issuer's discretion up to the updated maximum of $1070000.00	1000000.0	2017-09-10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001557286-17-000008	7.0%	The intermediary will receive a ten (10) year warrant to purchase a Convertible Promissory Note in a principal amount that is equal to 2% (two percent) of the aggregate principal amount of all Convertible Promissory Notes issued in the Offering.	Other	Promissory Notes (Revenue Sharing Interests)	1000000		The Promissory Notes shall be issued at the amount of the obligation	50000.0	Y	Other	At the Company's discretion	1000000.0	2017-08-17	11	773783	336272	105909	64585	0	0	97686	0	166314	251035	1805523	1413733	577697	476529	68029	39005	263658	196795
0001670254-17-000190	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Convertible Note	100000	1.0	Pro-rated portion of the total principal value of $100,000; interests will be sold in increments of $1.	100000.0	Y	Other	As determined by the issuer	1000000.0	2018-01-08	0	329742	409150	2961	4906	23308	0	221274	122653	0	0	30747	0	-221252	-141042	0	0	-282305	-292292
0001701604-17-000006	NextSeed charges the Issuer 10% of the total offering amount as compensation for its services provided in connection with the offering, provided that NextSeed will only charge 5% for funds raised from investors referred by the Issuer.	None	Debt				The value of the security is the face value of the note purchased by the investor.	50000.0	Y	First-come, first-served basis		100000.0	2017-07-03	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-17-000265	6 percent	N/A	Common Stock		5000	2.0	N/A	10000.0	Y	Other	At issuer's discretion	100000.0	2017-07-07	1	0	0	0	0	0	0	7302.29	0	0	0	0	0	0	0	0	0	-7302.29	-31000
0001665160-17-000264	5 percent	N/A	Common Stock		5882	1.7	N/A	9999.4	Y	Other	At issuer's discretion to updated threshold of $1,069,999.00	999999.5	2017-07-07	1	696610	411424	160	334008	267886	0	124553	25547	300000	0	828381	341108	716090	162777	0	0	-548100	-65902
0001665160-17-000266	6 percent	N/A	Common Stock		47619	0.21	N/A	9999.99	Y	Other	At issuer's discretion	99999.90000000001	2017-07-12	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8949	0
0001711484-17-000001	7.5% of the amount raised.	SI Securities will receive equity compensation equal to 5.00% of the number of securities sold.	Debt				Determined in conjunction with a broker-dealer	250000.0	Y	First-come, first-served basis		1000000.0	2017-09-10	2	0	0	0	0	0	0	800	0	0	0	1867	0	1867	0	800	0	-800	0
0001704250-17-000003	NextSeed charges the Issuer 10% of the total offering amount as compensation for its services provided in connection with the offering, provided that NextSeed will only charge 5% for funds raised from investors referred by the Issuer.	None	Debt				The value of the security is the face value of the note purchased by the Issuer.	80000.0	Y	First-come, first-served basis		95000.0	2017-07-03	7	42284.71	43280.36	1849.49	5345.14	0	0	213.75	213.75	0	0	127441.83	27588.59	39065.450000000004	7094.28	3274.51	77.91	31504.350000000002	-1765.71
0001706031-17-000001	NextSeed charges the Issuer 10% of the total offering amount as compensation for its services provided in connection with the offering, provided that NextSeed will only charge 5% for funds raised from investors referred by the Issuer.	None	Debt				The value of the security is the face value of the note purchased by the Issuer.	300000.0	Y	First-come, first-served basis		500000.0	2017-10-02	2	99988	0	40654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001704205-17-000006	Intermediary will get paid a success fee of 8%	none	Common Stock		10000	3.0	www.equidam.com	30000.0	Y	First-come, first-served basis		1000000.0	2017-09-30	0	25676	267	24898	0	0	0	0	0	0	0	0	0	0	0	0	0	-274171	-9233
0001702939-17-000004	7.5%	SI Securities will receive equity compensation equal to 5.00% of the number of securities sold.	Preferred Stock		95239	1.05		100000.0	Y	First-come, first-served basis		1000000.0	2017-07-12	4	180341	58505	150601	33182	500	2500	40312	29067	34096	0	1922653	539950	-906701	-151877	0	0	-410572	-388039
0001711471-17-000001	5.0%	2% of the Securities being issued in this Offering	Other	SAFE (Simple Agreement for Future Equity)	50000	1.0		50000.0	Y	First-come, first-served basis		107000.0	2017-09-09	0	3000	10000	0	10000	0	0	53000	0	0	0	351000	374000	275000	308000	0	0	-60000	11000
0001669191-17-000090	4.9% of amount raised for a successful offering.	None.	Common Stock		8547	1.17	An independent market valuation company has verified a valuation of $25 million, based upon innovative technology, the time and money spent on initial development and the results of testing and research.	9999.99	Y	First-come, first-served basis		249999.75	2017-10-16	2	84911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-71839	0
0001673558-17-000001	1% of total proceeds raised	No	Debt			100.0	Arbitrary	58000.0	Y	Other	As determined by issuer	107000.0	2017-11-01	4	20410.2	39259.520000000004	16411.08	38455.07	417.19	190.13	5106	1375.39	64232.74	89351.11	423020.9	366292.84	196883.48	189394.48	4012	19114	6229.72	71962.95
0001665160-17-000262	6 percent	N/A	Common Stock		9090	1.1	N/A	9999.0	Y	Other	At issuer's discretion and to the updated maximum of $1069999.70	1000000.0	2017-09-08	1	16187	0	16187	0	0	0	0	0	0	0	58792	0	46151	0	1554	0	11087	0
0001708142-17-000005	7.0%	The intermediary will receive a ten (10) year warrant to purchase a number of shares of Series Seed Preferred Stock of the issuer that is equal to 2% (two percent) of the total number of shares sold by the issuer in the Offering.	Preferred Stock		7694	6.5		50011.0	Y	Other	At company's discretion	450008.0	2017-08-22	3	131980	68035	3380	1776.76	7699	0	0	0	0	0	51535	420	39525	0	0	0	-25868	-26319
0001670254-17-000188	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	150000	1.0	Pro-rated portion of the total principal value of $150,000; interests will be sold in increments of $1; each investment is convertible to one unit as described under Item 13.	150000.0	Y	Other	As determined by the issuer	1000000.0	2018-01-04	4	23686	9383	415	478	0	0	5593	0	63305	0	49613	3386	62717	6053	0	0	-69692	-7306
0001669191-17-000083	4.9% of amount raised for a successful offering.	None.	Common Stock		11764	0.85	The pre-money valuation of $5000000 was set based on the agreed upon rate established by the previous $200000 of convertible notes raised in 01/17 for Sidekick Technologies, Inc.	9999.4	Y	First-come, first-served basis		399160.0	2017-07-05	3	46062	0	30792	0	12270	0	100000	0	0	0	31134	0	21136	0	0	0	-66389	0
0001669191-17-000082	4.9% of amount raised for a successful offering.	None.	Common Stock		40000	0.25	We raised our last $100K convertible note at a $2.5M valuation cap. At the time the company was pre-product and had no users or traction. We have since launched two ... [Truncated: see complete discussion in attachment offeringstatement.pdf, question 21.]	10000.0	Y	First-come, first-served basis		100000.0	2017-08-21	3	238131	92487	11158	44252	0	0	3193	12462	185000	75000	0	0	0	0	800	0	0	0
0001708189-17-000003	NextSeed charges the Issuer 7% of the total offering amount as compensation for its services provided in connection with the offering, provided that NextSeed will only charge 5% for funds raised from investors referred by the Issuer.	None	Debt				The value of the security is the face value of the note.	200000.0	Y	First-come, first-served basis		500000.0	2017-10-01	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-17-000256	5 percent	N/A	Common Stock		10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	100000.0	2017-07-23	2	6304	0	3083	0	0	0	4392	0	0	0	5763	0	2911	0	0	0	1887	0
0001708142-17-000004	7.0%	The intermediary will receive a ten (10) year warrant to purchase a number of shares of Series Seed Preferred Stock of the issuer that is equal to 2% (two percent) of the total number of shares sold by the issuer in the Offering.	Preferred Stock		7694	6.5		50011.0	Y	Other	At company's discretion	400008.0	2017-08-22	3	131980	68035	3380	1776.76	7699	0	0	0	0	0	51535	420	39525	0	0	0	-25868	-26319
0001706950-17-000006	7.0%	The intermediary will receive a ten (10) year warrant to purchase revenue participation rights in a principal amount that is equal to 2% (two percent) of the aggregate principal amount of all revenue participation rights issued in the Offering.	Other	Revenue Participation Rights	500000	1.0		200000.0	Y	Other	At the Company's discretion	500000.0	2017-07-24	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001698596-17-000005																																
0001696199-17-000001	6% of the closing amount raised + pass-through and registration fees	N/A	Common Stock		10000	5.0	Pro-rated portion of the total principal value.	50000.0	Y	First-come, first-served basis		1000000.0	2017-08-02	5	751000	325000	0	0	100000	0	0	0	0	0	0	0	8864	0	0	0	0	0
0001694011-17-000004	three percent of the net proceeds raised in the offering	None	Debt			1000.0	Determined required capital needs	5000.0	Y	First-come, first-served basis		100000.0	2018-04-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001694011-17-000003	5% of the net proceeds of the offering	none	Debt			1000.0	Amount of funding needed for the Project, as described in the Offering Statement	100000.0	Y	Pro-rata basis		500000.0	2017-12-31	0	100	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001695656-17-000004	5% of the proceeds from the offering	None	Common Stock		2500	10.0	Valuation of the Company is based on the estimated value	250000.0	Y	First-come, first-served basis		1000000.0	2018-02-02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001695656-17-000003	5% of the net proceeds	None	Debt			1000.0	Funds required for project being funded by the offering.	350000.0	Y	Pro-rata basis		500000.0	2018-02-02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001656858-17-000004	10% commission of the sale of the exempt offering		Common Stock		6250000	0.16	price is determined .16 per share private stock valuation	500000.0	Y	First-come, first-served basis		1000000.0	2017-12-26	3	82477	105036	26784	13286	122792	164824	43436	47715	74000	13040	122792	143824	124767.24	164824	1125.23	10923.78	7132	6942
0001665160-17-000255	For the services provided hereunder by StartEngine Capital, Issuer shall pay to StartEngine Capital at the conclusion of the offering a fee consisting of a 6% (five percent) commission		Common Stock		35000	1.0	N/A	35000.0	Y	Other	At the discretion of the issuer.	100000.0	2017-06-30	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-161555	0
0001676858-17-000005	5.0% and $0.00	Ten year warrant for 1% of the amount raised. Exercise price is the pre-money valuation.	Other	Series Seed Preferred Stock	50000	2.0		100000.0	Y	First-come, first-served basis		1000000.0	2017-05-08	5	2617410	994147	833880	231923	897715	531365	0	0	0	0	5596785	1664564	2822257	871950	0	0	-256665	-81392
0001670254-17-000186	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Common Stock		9273	120.38	See Offering Circular. Note: The first 3,043 shares are offered at $82.14/share and the remainder are offered at $120.38/share.	200000.0	Y	Other	As determined by the issuer	1000000.0	2017-09-30	42	2435500	2331800	734500	53400	450000	582200	1567900	1668300	8098200	8845600	5943900	6996400	4773500	5261400	-565200	-454200	-573800	-666300
0001665160-17-000254	5 percent	N/A	Common Stock		28571	0.35000000000000003	N/A	9999.85	Y	Other	At issuer's discretion	106999.90000000001	2017-08-14	3	104	395	104	395	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-17-000187	3.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Debt			1.0	Pro-rated portion of the total principal value of $100,000; interests will be sold in increments of $1.	100000.0	Y	Other	As determined by the issuer	1000000.0	2017-07-31	5	203522	96631	5620	17184	23969	6446	638334	261662	0	0	175254	119138	301941	166912	0	0	-269781	-123086
0001665160-17-000253	6 percent	N/A	Other	Revenue Participation Units	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	850000.0	2017-07-11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
