accession_number	id	personSignature	personTitle	signatureDate
0001665160-20-000199	5011092	Randall Bee	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-03-06 00:00:00.0
0001665160-20-000200	5011093	J. Garrett Green	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2020-03-06 00:00:00.0
0001669191-20-000096	5011077	Christopher Lustrino	Principal Executive Officer	2020-03-06 00:00:00.0
0001669191-20-000096	5011078	Christopher Lustrino	Principal Financial Officer	2020-03-06 00:00:00.0
0001669191-20-000096	5011079	Christopher Lustrino	Principal Accounting Officer	2020-03-06 00:00:00.0
0001669191-20-000096	5011080	Christopher Lustrino	Board Member	2020-03-06 00:00:00.0
0001665160-20-000201	5011094	JD Claridge	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-03-06 00:00:00.0
0001665160-20-000202	5011095	Bryan Pate	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-03-06 00:00:00.0
0001794485-20-000001	5011096	Avery Michaelson	Founder & CEO	2020-03-06 00:00:00.0
0001665160-20-000204	5011081	Keith F. Duffy	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2020-03-06 00:00:00.0
0001746059-20-000072	5011082	Luca De Carolis	Owner and Founder	2020-03-06 00:00:00.0
0001794603-20-000001	5011100	/s/ Erik Alvarez Ortegon	CEO, Director	2020-03-06 00:00:00.0
0001670254-20-000176	5011101	Janet Shah	CEO	2020-03-06 00:00:00.0
0001465818-20-000004	5011097	Carol Barash	Manager & CEO	2020-03-06 00:00:00.0
0001465818-20-000004	5011098	John Scotti	Manager	2020-03-06 00:00:00.0
0001465818-20-000004	5011099	Todd Padgett	Manager	2020-03-06 00:00:00.0
0001465818-20-000005	5011102	Carol Barash	Manager & CEO	2020-03-09 00:00:00.0
0001465818-20-000005	5011103	John Scotti	Manager	2020-03-09 00:00:00.0
0001465818-20-000005	5011104	Todd Padgett	Manager	2020-03-09 00:00:00.0
0001665160-20-000205	5011122	Luka Fajs	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-03-09 00:00:00.0
0001665160-20-000205	5011123	Robert S Marks	Director and Secretary	2020-03-09 00:00:00.0
0001669191-20-000098	5011124	Pierre  Rogers	Principal Executive Officer	2020-03-09 00:00:00.0
0001669191-20-000098	5011125	Jonathan Cooper	Board Member	2020-03-09 00:00:00.0
0001669191-20-000098	5011126	Pierre  Rogers	Board Member	2020-03-09 00:00:00.0
0001669191-20-000100	5011105	Ruth Nemire	Principal Executive Officer	2020-03-09 00:00:00.0
0001669191-20-000100	5011106	John Rigoli	Principal Financial Officer	2020-03-09 00:00:00.0
0001669191-20-000100	5011107	Ruth Nemire	Principal Accounting Officer	2020-03-09 00:00:00.0
0001669191-20-000100	5011108	Ruth Nemire	Board Member	2020-03-09 00:00:00.0
0001669191-20-000100	5011109	John Rigoli	Board Member	2020-03-09 00:00:00.0
0001669191-20-000100	5011110	Brad  Nemire	Board Member	2020-03-09 00:00:00.0
0001701378-20-000001	5011111	Charles Powell	Charles Powell	2020-03-09 00:00:00.0
0001767504-20-000001	5011135	Douglas Maxwell	Manager of S3RD LLC, the managing member	2020-03-09 00:00:00.0
0001665160-20-000211	5011129	Ronald B Newcomb	CEO, Principal Executive Officer and Director	2020-03-09 00:00:00.0
0001665160-20-000211	5011130	Ben Dobyns	President of the Board of Directors	2020-03-09 00:00:00.0
0001665160-20-000211	5011131	Jason Faller	Director	2020-03-09 00:00:00.0
0001665160-20-000211	5011132	E.J. Kavanous	Director	2020-03-09 00:00:00.0
0001665160-20-000211	5011133	Petra Wilson	Principal Financial Officer and Principal Accounting Officer	2020-03-09 00:00:00.0
0001665160-20-000212	5011134	Mark Hanchett	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-03-09 00:00:00.0
0001767504-20-000002	5011112	Douglas Maxwell	Manager of S3RD LLC, the managing member	2020-03-09 00:00:00.0
0001665160-20-000207	5011127	Mark Hanchett	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-03-09 00:00:00.0
0001665160-20-000209	5011128	Fathi Abdelsalam	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Office	2020-03-09 00:00:00.0
0001780439-20-000008	5011136	Joseph Bernard Rizzo	Chief Executive Officer	2020-03-02 00:00:00.0
0001780439-20-000008	5011137	John Patrick Rizzo	Chief Technology Officer	2020-03-02 00:00:00.0
0001702371-20-000001	5011138	Ryan Allis	Chief Executive Officer and Director	2020-03-10 00:00:00.0
0001665160-20-000213	5011139	McCoy Moretz	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-03-10 00:00:00.0
0001804661-20-000001	5011140	Regiis Jones	President/CEO	2020-03-10 00:00:00.0
0001684004-20-000002	5011141	Mark Murrell	CEO	2020-03-10 00:00:00.0
0001789922-20-000001	5011113	/s/ Rooshy Roychoudhury	CEO, Director	2020-03-10 00:00:00.0
0001789922-20-000001	5011114	/s/ Justin Silver	CFO, Director	2020-03-10 00:00:00.0
0001806194-20-000001	5011142	Andrea Doyle-Calcagno	Co-Owner	2020-03-10 00:00:00.0
0001715237-20-000003	5011143	Jonathan Kesselman	Managing Member	2017-10-10 00:00:00.0
0001669191-20-000102	5011148	Yuting Su	Principal Executive Officer	2020-03-10 00:00:00.0
0001669191-20-000102	5011149	Yuting Su	Board Member	2020-03-10 00:00:00.0
0001722138-20-000001	5011144	Walter Powell Jr.	CBO	2020-03-10 00:00:00.0
0001722138-20-000001	5011145	Nim Desai	COO	2020-03-10 00:00:00.0
0001722138-20-000001	5011146	Israel Lopez	CEO	2020-03-10 00:00:00.0
0001722138-20-000001	5011147	Jackson White	CIO	2020-03-10 00:00:00.0
0001746059-20-000073	5011115	Tayo Bailey-Duvall	Owner and Founder	2020-03-11 00:00:00.0
0001780439-20-000009	5011116	Francois rene Jean Viargues	Owner and CEO	2020-03-09 00:00:00.0
0001780439-20-000009	5011117	Adrien Joachim Flammier	Owner and Creative and Artistic Director	2020-03-09 00:00:00.0
0001780439-20-000009	5011118	Kerry Dacas Johnson	Marketing and Digital Director	2020-03-10 00:00:00.0
0001806281-20-000001	5011150	Dan Gladis	Co-Owner	2020-03-11 00:00:00.0
0001669191-20-000108	5011151	Thor Wood	Principal Executive Officer	2020-03-11 00:00:00.0
0001669191-20-000108	5011152	Stephanie Corliss	Principal Financial Officer	2020-03-11 00:00:00.0
0001669191-20-000108	5011153	Stephanie Corliss	Principal Accounting Officer	2020-03-11 00:00:00.0
0001669191-20-000108	5011154	Thor Wood	Board Member	2020-03-11 00:00:00.0
0001669191-20-000108	5011155	Mark Prifogle	Board Member	2020-03-11 00:00:00.0
0001795289-20-000003	5011156	Brian Holub	Co Founder CIO	2020-03-11 00:00:00.0
0001795289-20-000003	5011157	Andrew Harmon	Co-Founder &amp; CTO	2020-03-11 00:00:00.0
0001795289-20-000003	5011158	Adam Holub	Co Founder &amp; President	2020-03-11 00:00:00.0
0001795289-20-000003	5011159	Jonathan Mark Restelli	CEO	2020-03-11 00:00:00.0
0001669191-20-000113	5011119	Ernesto Pedroza	Principal Executive Officer	2020-03-11 00:00:00.0
0001669191-20-000113	5011120	Ernesto Pedroza	Principal Financial Officer	2020-03-11 00:00:00.0
0001669191-20-000113	5011121	Ernesto Pedroza	Principal Accounting Officer	2020-03-11 00:00:00.0
0001669191-20-000113	5011162	Ernesto Pedroza	Board Member	2020-03-11 00:00:00.0
0001665160-20-000215	5011160	Geoff Patterson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principle Accounting Officer	2020-03-11 00:00:00.0
0001783015-20-000001	5011163	Janine Yorio	Chief Executive Officer	2020-03-11 00:00:00.0
0001783015-20-000002	5011164	Nazim Deniz Kalaslioglu	Board Member	2020-03-11 00:00:00.0
0001783015-20-000002	5011165	Kerem Ozkan	Board Member	2020-03-11 00:00:00.0
0001665160-20-000218	5011166	Geoff Patterson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principle Accounting Officer	2020-03-11 00:00:00.0
0001670254-20-000181	5011161	Courtney Campbell	Founder	2020-03-04 00:00:00.0
0001670254-20-000181	5011182	Kelly Sperry	Founder	2020-03-03 00:00:00.0
0001670254-20-000181	5011183	Mike Sperry	CEO/Founder	2020-03-03 00:00:00.0
0001746059-20-000074	5011167	Jonathan Gilman	Co-founder	2020-03-12 00:00:00.0
0001746059-20-000074	5011168	Alexander Corona	Co-founder	2020-03-12 00:00:00.0
0001665160-20-000220	5011184	Stanley Kim	CEO, Principal Executive Officer and Director	2020-03-12 00:00:00.0
0001665160-20-000220	5011185	Andrew Albertson	CFO, Principal Financial Officer and Principal Accounting Officer	2020-03-12 00:00:00.0
0001665160-20-000220	5011186	Paul Fernyhough	Director	2020-03-12 00:00:00.0
0001666102-20-000006	5011169	Nathan Jenkins	CEO	2020-03-12 00:00:00.0
0001803581-20-000001	5011187	Chadwick Manning	Co-Founder & CEO	2020-03-12 00:00:00.0
0001803581-20-000001	5011188	Colin Barceloux	Co-Founder & CMO	2020-03-12 00:00:00.0
0001803581-20-000001	5011189	Ravi Kurani	Co-Founder & CPO	2020-03-12 00:00:00.0
0001803581-20-000001	5011190	Himanshu Shah	CTO	2020-03-12 00:00:00.0
0001746059-20-000075	5011170	Michelle Itzkowitz	Owner and Founder	2020-03-12 00:00:00.0
0001764730-20-000001	5011191	Desi Saran	CEO, Manager	2020-03-12 00:00:00.0
0001764730-20-000001	5011192	Ryan Quiros	CFO	2020-03-12 00:00:00.0
0001746059-20-000077	5011193	Eric Sheffield	Manager	2020-03-12 00:00:00.0
0001746059-20-000079	5011171	Matthew Lillibridge	Manager	2020-03-12 00:00:00.0
0001746059-20-000081	5011194	Michael Arrington	Owner and Founder	2020-03-12 00:00:00.0
0001665160-20-000222	5011172	Diana Sabacinski	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-03-12 00:00:00.0
0001665160-20-000223	5011173	Reza Khademi	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-03-12 00:00:00.0
0001104659-20-032595	5011195	/s/ Howard Marks	Chief Executive Officer, Chief Financial Officer, Chief Accounting Officer and Director	2020-03-12 00:00:00.0
0001104659-20-032595	5011196	/s/ Ronald Miller	Director and Chairman	2020-03-12 00:00:00.0
0001749621-20-000001	5011197	Candice Schibli	Sole Member	2020-03-11 00:00:00.0
0001665160-20-000225	5011174	Bruno Albouze	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-03-13 00:00:00.0
0001665160-20-000230	5011175	Matt Eau Claire	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-03-13 00:00:00.0
0001752964-20-000001	5011176	/s/ Samuel W. Bogoch	CEO, Director	2020-03-13 00:00:00.0
0001670254-20-000184	5011177	Thomas Seidel	Marketing Director	2020-03-12 00:00:00.0
0001670254-20-000184	5011178	Shawn Hussein Usmani	CTO	2020-03-11 00:00:00.0
0001670254-20-000184	5011179	Jamila Arapovic	Senior Financial Advisor	2020-03-11 00:00:00.0
0001670254-20-000184	5011180	Alex Kabir	CEO	2020-03-11 00:00:00.0
0001665160-20-000231	5011181	Aja Atwood	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2020-03-13 00:00:00.0
0001665160-20-000233	5011198	Steven Naremore	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-03-13 00:00:00.0
0001805081-20-000001	5011199	Michael Counts	Founder and Managing Member	2020-03-13 00:00:00.0
0001805081-20-000001	5011200	Sara Ellis	Founder, CEO, and Managing Member	2020-03-13 00:00:00.0
0001746059-20-000082	5011207	Louisa Green	Owner and Founder	2020-03-13 00:00:00.0
0001752964-20-000003	5011222	/s/ Samuel W. Bogoch	CEO, Director	2020-03-13 00:00:00.0
0001670254-20-000189	5011201	Courtney Sanchez	COO, Vimeo	2020-03-13 00:00:00.0
0001670254-20-000189	5011202	Max Haot	Founder & CEO	2020-03-12 00:00:00.0
0001665160-20-000237	5011203	MerchantCass Advisors, LLC	President, Principal Executive Officer, and COO	2020-03-13 00:00:00.0
0001665160-20-000237	5011204	Nancy Cass	Director	2020-03-13 00:00:00.0
0001665160-20-000237	5011205	Cheryl H. Baker	Director, Principal Accounting Officer, and Controller	2020-03-13 00:00:00.0
0001665160-20-000237	5011206	Aslam S Merchant	Chairman of the Board	2020-03-13 00:00:00.0
0001665160-20-000239	5011223	Patrick Sherwin	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-03-16 00:00:00.0
0001669191-20-000116	5011224	Christopher Lustrino	Principal Executive Officer	2020-03-16 00:00:00.0
0001669191-20-000116	5011225	Christopher Lustrino	Principal Financial Officer	2020-03-16 00:00:00.0
0001669191-20-000116	5011226	Christopher Lustrino	Principal Accounting Officer	2020-03-16 00:00:00.0
0001669191-20-000116	5011227	Christopher Lustrino	Board Member	2020-03-16 00:00:00.0
0001669191-20-000118	5011208	Pierre  Rogers	Principal Executive Officer	2020-03-16 00:00:00.0
0001669191-20-000118	5011209	Jonathan Cooper	Board Member	2020-03-16 00:00:00.0
0001669191-20-000118	5011210	Pierre  Rogers	Board Member	2020-03-16 00:00:00.0
0001669191-20-000120	5011211	Ruth Nemire	Principal Executive Officer	2020-03-16 00:00:00.0
0001669191-20-000120	5011212	John Rigoli	Principal Financial Officer	2020-03-16 00:00:00.0
0001669191-20-000120	5011213	Ruth Nemire	Principal Accounting Officer	2020-03-16 00:00:00.0
0001669191-20-000120	5011214	Ruth Nemire	Board Member	2020-03-16 00:00:00.0
0001669191-20-000120	5011215	John Rigoli	Board Member	2020-03-16 00:00:00.0
0001669191-20-000120	5011216	Brad  Nemire	Board Member	2020-03-16 00:00:00.0
0001669191-20-000122	5011228	MICHAEL GABRIEL	Principal Executive Officer	2020-03-16 00:00:00.0
0001669191-20-000122	5011229	MICHAEL GABRIEL	Principal Financial Officer	2020-03-16 00:00:00.0
0001669191-20-000122	5011230	MICHAEL GABRIEL	Principal Accounting Officer	2020-03-16 00:00:00.0
0001669191-20-000122	5011231	MICHAEL GABRIEL	Board Member	2020-03-16 00:00:00.0
0001780439-20-000010	5011232	Curtis Richard Wood	Owner, Director, CEO	2020-03-13 00:00:00.0
0001780439-20-000010	5011233	Cynthia Maylon Wood	Owner, Director, COO	2020-03-13 00:00:00.0
0001780439-20-000010	5011234	David Charles Braun	Director, General Counsel	2020-03-13 00:00:00.0
0001780439-20-000010	5011235	Dwight Andrew Skyers	Director, EVP	2020-03-13 00:00:00.0
0001780439-20-000010	5011236	Holly Kathleen Davis	Director, CTO	2020-03-13 00:00:00.0
0001780439-20-000010	5011237	Kristin Marie Scheurer	Director, CMO	2020-03-13 00:00:00.0
0001780439-20-000010	5011238	Matthew James Offers	Director, EVP of Products	2020-03-13 00:00:00.0
0001780439-20-000010	5011239	Munir Ramzam Valiani	Director, CFO	2020-03-13 00:00:00.0
0001780439-20-000010	5011240	Suzanne Marie Bearry	Director, EVP Channel Partners	2020-03-13 00:00:00.0
0001780439-20-000010	5011241	Carlton Lamar Robinson	Director, Board Member	2020-03-13 00:00:00.0
0001665160-20-000240	5011217	Kyle Flanagan	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-03-16 00:00:00.0
0001665160-20-000242	5011219	John Chappell	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-03-16 00:00:00.0
0001665160-20-000242	5011220	Javier Martinez	Director	2020-03-16 00:00:00.0
0001665160-20-000243	5011221	Kelly Roman	CEO, Principal Executive Officer and Director	2020-03-16 00:00:00.0
0001665160-20-000243	5011242	Charles Fisher	Principal Financial Officer, Principal Accounting Officer and Director	2020-03-16 00:00:00.0
0001777204-20-000001	5011262	Siqi Mou	Chief Executive Officer and sole Director	2020-03-16 00:00:00.0
0001665160-20-000241	5011218	Brody Shemansky	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-03-16 00:00:00.0
0001665160-20-000244	5011243	Robert LaBelle	CEO, Principal Executive Officer and Director	2020-03-17 00:00:00.0
0001665160-20-000244	5011244	Andrew Woglom	Principal Financial Officer and Principal Accounting Officer	2020-03-17 00:00:00.0
0001665160-20-000246	5011263	Wayne Allyn Root	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-03-17 00:00:00.0
0001780439-20-000011	5011264	Donald Michael Rizzi	Director, Managing Partner	2020-03-10 00:00:00.0
0001780439-20-000011	5011265	Nathan Michael Rizzi	Director, Managing Partner	2020-03-13 00:00:00.0
0001780439-20-000011	5011266	Phillip Andrew Stark	Director, Managing Partner	2020-03-16 00:00:00.0
0001665160-20-000248	5011267	Petra Wood	Director; Vice President; Head of Growth; Chief Operating Officer; Secretary of R3 Printing, Inc.	2020-03-17 00:00:00.0
0001669191-20-000124	5011268	LaToya Johnson	Principal Executive Officer	2020-03-18 00:00:00.0
0001669191-20-000124	5011269	LaToya Johnson	Principal Financial Officer	2020-03-18 00:00:00.0
0001669191-20-000124	5011270	LaToya Johnson	Principal Accounting Officer	2020-03-18 00:00:00.0
0001669191-20-000124	5011271	Lisa  Scott	Board Member	2020-03-18 00:00:00.0
0001669191-20-000124	5011272	LaToya Johnson	Board Member	2020-03-18 00:00:00.0
0001669191-20-000124	5011273	NaShara  Mitchell	Board Member	2020-03-18 00:00:00.0
0001669191-20-000124	5011274	Kelli  Jones	Board Member	2020-03-18 00:00:00.0
0001798279-20-000001	5011245	/s/ Alexander Mountjoy	Chief Executive Officer	2020-03-18 00:00:00.0
0001783556-20-000001	5011246	Terry Jones	Chief Executive Officer	2020-03-13 00:00:00.0
0001752964-20-000004	5011275	Samuel W. Bogoch	CEO, Director	2020-03-18 00:00:00.0
0001799343-20-000002	5011276	Joshua Ingraham	Owner	2020-03-18 00:00:00.0
0001783556-20-000003	5011277	Cary Grossman	President	2020-03-18 00:00:00.0
0001749621-20-000002	5011247	Candice Schibli	Sole Member	2020-03-18 00:00:00.0
0001746059-20-000083	5011248	Javier Solis	Manager	2020-03-18 00:00:00.0
0001689683-20-000002	5011249	/s/ Chris Fontenot	CEO/Founder	2020-03-18 00:00:00.0
0001670254-20-000193	5011250	Nathan Karsten	Director	2020-03-18 00:00:00.0
0001670254-20-000193	5011251	Paul T. Vander Kuyl	CEO	2020-03-18 00:00:00.0
0001670254-20-000193	5011252	Taylor Blom	Co-Founder & CRO	2020-03-18 00:00:00.0
0001805525-20-000002	5011278	/s/ Sajil Koroth	Chief Executive Officer	2020-03-18 00:00:00.0
0001745321-20-000002	5011279	Ryan Cullins	CEO	2020-01-01 00:00:00.0
0001213900-20-006826	5011280	William Zanker	Chief Executive Officer, Principal Executive Officer and Manager	2020-03-18 00:00:00.0
0001213900-20-006826	5011281	Christopher Murray	Chief Financial Officer, Principal Accounting Officer and Manager	2020-03-18 00:00:00.0
0001213900-20-006826	5011282	Samantha Delcanto	Manager	2020-03-18 00:00:00.0
0001665160-20-000251	5011253	Brandon Ganske	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-03-19 00:00:00.0
0001665160-20-000253	5011283	Max Weissberg	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2020-03-19 00:00:00.0
0001665160-20-000254	5011284	Reza Khademi	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-03-19 00:00:00.0
0001665160-20-000255	5011285	Carlo Brovero	CEO, President, Chief Executive Officer, Treasurer, Principal Financial Officer and Principal Accounting Officer	2020-03-19 00:00:00.0
0001665160-20-000255	5011286	Angelo D'Anzi	CTO	2020-03-19 00:00:00.0
0001665160-20-000255	5011287	Gabriele Colombo	Secretary	2020-03-19 00:00:00.0
0001665160-20-000256	5011288	Ryan Pirkle	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-03-19 00:00:00.0
0001665160-20-000256	5011289	Tyler Smith	Vice President	2020-03-19 00:00:00.0
0001665160-20-000258	5011290	Brian Munoz	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-03-19 00:00:00.0
0001796110-20-000006	5011254	Cherie Williams	Manager/CEO	2020-02-26 00:00:00.0
0001746059-20-000084	5011255	Jonathan Gilman	Co-founder	2020-03-20 00:00:00.0
0001568609-20-000002	5011291	Jennifer Williams	CEO	2020-03-20 00:00:00.0
0001665160-20-000260	5011292	Brandon Ganske	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-03-20 00:00:00.0
0001746059-20-000085	5011293	Rasheeda Wallace	Owner and Founder	2020-03-20 00:00:00.0
0001793868-20-000002	5011294	Nicholas Weiss	Co-Owner	2020-03-20 00:00:00.0
0001805743-20-000002	5011256	/s/ Joseph Keenan Smith	Founder, CEO	2020-03-20 00:00:00.0
0001669191-20-000127	5011295	Lonnie Johnson	Principal Executive Officer	2020-03-20 00:00:00.0
0001669191-20-000127	5011296	Julianna  Smoot	Principal Financial Officer	2020-03-20 00:00:00.0
0001669191-20-000127	5011297	Brian Spangle	Principal Accounting Officer	2020-03-20 00:00:00.0
0001669191-20-000127	5011298	Lonnie Johnson	Board Member	2020-03-20 00:00:00.0
0001669191-20-000127	5011299	Brian Spangle	Board Member	2020-03-20 00:00:00.0
0001669191-20-000127	5011300	Julianna  Smoot	Board Member	2020-03-20 00:00:00.0
0001665160-20-000262	5011257	Mark Daniel Farb	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-03-20 00:00:00.0
0001670254-20-000200	5011301	Reid William Yeoman	CFO	2020-03-19 00:00:00.0
0001670254-20-000200	5011302	Mark T. Lynn	Board Member	2020-03-19 00:00:00.0
0001670254-20-000200	5011303	Trevor Pettennude	Board Member	2020-03-19 00:00:00.0
0001670254-20-000200	5011304	John H DAVIS	CEO	2020-03-19 00:00:00.0
0001805075-20-000002	5011258	Adrian Scheeren	Co-Owner	2020-03-23 00:00:00.0
0001746059-20-000086	5011305	Zulema Mejia	Owner and Founder	2020-03-23 00:00:00.0
0001669191-20-000130	5011259	Benjamin White	Principal Executive Officer	2020-03-23 00:00:00.0
0001669191-20-000130	5011260	Benjamin White	Principal Financial Officer	2020-03-23 00:00:00.0
0001669191-20-000130	5011261	Benjamin White	Principal Accounting Officer	2020-03-23 00:00:00.0
0001669191-20-000130	5011322	Benjamin White	Board Member	2020-03-23 00:00:00.0
0001665160-20-000264	5011323	Eric Ralls	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-03-23 00:00:00.0
0001665160-20-000266	5011324	Sunil Malhotra	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-03-22 00:00:00.0
0001665160-20-000267	5011306	Dele Atanda	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-03-23 00:00:00.0
0001746059-20-000087	5011325	Courtney Webb	Owner and Founder	2020-03-23 00:00:00.0
0001736388-20-000003	5011326	/s/Paul Sieradzki	Director, President, CEO, Treasurer	2020-03-23 00:00:00.0
0001736388-20-000003	5011327	/s/Petra Wood	Director, Chief Operating Officer, Vice President, Secretary	2020-03-23 00:00:00.0
0001799600-20-000001	5011328	Nicolas Botti Salici	CEO	2020-03-23 00:00:00.0
0001213900-20-007152	5011329	/s/ William Zanker	Chief Executive Officer, President and Chairman	2020-03-23 00:00:00.0
0001213900-20-007152	5011330	/s/ Christopher Murray	Chief Operating Officer and Director	2020-03-23 00:00:00.0
0001213900-20-007152	5011331	/s/ Samantha Delcanto	Director of Retail and Director	2020-03-23 00:00:00.0
0001722137-20-000002	5011311	Ezra Goldman	Chief Executive Officer, President and Director	2020-03-23 00:00:00.0
0001670254-20-000202	5011307	Sajal Sahay	CEO	2020-03-21 00:00:00.0
0001670254-20-000202	5011308	Jeffrey Schvimer	Chief Financial Officer	2020-03-20 00:00:00.0
0001670254-20-000202	5011309	Asheesh Barman	Co-Founder, President, & COO	2020-03-20 00:00:00.0
0001778006-20-000001	5011332	Michael Peterson	Managing member	2020-03-23 00:00:00.0
0001665160-20-000269	5011310	David Obasiolu	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-03-23 00:00:00.0
0001788657-20-000002	5011333	Eric Darst	CEO	2020-03-24 00:00:00.0
0001665160-20-000270	5011312	Bruce Kania	Chief Executive Officer, Principal Executive Officer, Director	2020-03-24 00:00:00.0
0001665160-20-000270	5011313	Alicia Pettys	Director	2020-03-24 00:00:00.0
0001665160-20-000270	5011314	Anne Kania	Executive Vice President, Director, Treasurer, Principal Accounting Officer, and Principal Financial Officer	2020-03-24 00:00:00.0
0001719575-20-000001	5011334	/s/ Henry Finkelstein	CEO	2019-06-14 00:00:00.0
0001669191-20-000132	5011315	Thor Wood	Principal Executive Officer	2020-03-24 00:00:00.0
0001669191-20-000132	5011316	Stephanie Corliss	Principal Financial Officer	2020-03-24 00:00:00.0
0001669191-20-000132	5011317	Stephanie Corliss	Principal Accounting Officer	2020-03-24 00:00:00.0
0001669191-20-000132	5011318	Thor Wood	Board Member	2020-03-24 00:00:00.0
0001669191-20-000132	5011319	Mark Prifogle	Board Member	2020-03-24 00:00:00.0
0001746059-20-000089	5011335	Coco Cabuquit-Love	Owner and Founder	2020-03-24 00:00:00.0
0001665160-20-000271	5011336	Justin Shelby	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2020-03-24 00:00:00.0
0001785236-20-000001	5011320	Jason Cho	Member	2020-03-04 00:00:00.0
0001785236-20-000001	5011321	Moul Kim	Member	2020-03-04 00:00:00.0
0001785236-20-000001	5011342	Lawrence Wai	Member	2020-03-04 00:00:00.0
0001785236-20-000001	5011343	Clinton Oh	Member	2020-03-04 00:00:00.0
0001785236-20-000001	5011344	Michael Chen	Member	2020-03-04 00:00:00.0
0001666102-20-000008	5011345	Nick Saifan Jr.	President	2020-03-19 00:00:00.0
0001666102-20-000009	5011337	Ryan Spelts	Director and Owner	2020-03-17 00:00:00.0
0001666102-20-000010	5011338	Shad Morris	Chief Executive Officer	2020-03-13 00:00:00.0
0001669191-20-000138	5011340	Nathan Pinto	Principal Executive Officer	2020-03-25 00:00:00.0
0001669191-20-000138	5011341	Nathan Pinto	Principal Financial Officer	2020-03-25 00:00:00.0
0001669191-20-000138	5011362	Nathan Pinto	Principal Accounting Officer	2020-03-25 00:00:00.0
0001669191-20-000138	5011363	Frank  Santoni	Board Member	2020-03-25 00:00:00.0
0001669191-20-000138	5011364	Nathan Pinto	Board Member	2020-03-25 00:00:00.0
0001669191-20-000138	5011365	Brad Woy	Board Member	2020-03-25 00:00:00.0
0001730486-20-000003	5011339	/s/ Marc Schrobilgen	Chief Executive Officer	2020-03-25 00:00:00.0
0001791223-20-000002	5011366	/s/ Tim Matus	Chief Executive Officer/President	2020-03-25 00:00:00.0
0001791223-20-000002	5011367	/s/ Jeff Dayov	Chief Financial Officer, Finance Committee	2020-03-25 00:00:00.0
0001213900-20-007323	5011368	/s/ William Zanker	Chief Executive Officer, President and Chairman	2020-03-25 00:00:00.0
0001213900-20-007323	5011369	/s/ Christopher Murray	Chief Operating Officer and Director	2020-03-25 00:00:00.0
0001213900-20-007323	5011370	/s/ Samantha Delcanto	Director of Retail and Director	2020-03-25 00:00:00.0
0001668287-20-000004	5011371	Bill Benson	CEO	2020-03-25 00:00:00.0
0001668287-20-000005	5011372	Joy Cruz	CEO	2020-03-25 00:00:00.0
0001668287-20-000006	5011373	Davy Hobson	President	2020-03-25 00:00:00.0
