ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001669191-19-000137	1	Chris Lustrino	Principal Executive Officer, Principal Financial Officer, Principal Accounting Officer	2019-04-24
0001669191-19-000137	3	Cecilia Lenk	Board Manager	2019-04-25
0001669191-19-000137	2	Chris Lustrino	Board Manager	2019-04-24
0001739206-19-000002	1	/P. Davis Jones/	CEO	2019-04-25
0001669191-19-000135	2	Jacob Dansey	Board of Directors	2019-04-19
0001669191-19-000135	3	Rick Dansey	Board of Directors	2019-04-19
0001669191-19-000135	1	Jacob Dansey	Principal Executive Officer, Principal Financial Officer, and Principal Accounting Officer	2019-04-19
0001665160-19-000399	1	Cristian Arnou	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-24
0001665160-19-000403	1	Joseph Daniluk	CEO, Principal Executive Officer and Director, Principal Financial Officer, Secretary, and Principal Accounting Officer	2019-04-24
0001665160-19-000404	1	Jason Giddings	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2019-04-24
0001665160-19-000401	1	Jennifer Lapoint	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-24
0001709628-19-000003	3	Ralph Eschenbach	Director	2019-04-24
0001768235-19-000001	2	Thomas Dubois	CFO, principal financial officer, and principal accounting officer	2019-04-24
0001709628-19-000003	1	S. Richard Bentley	CEO & Director	2019-04-24
0001709628-19-000003	2	Elizabeth Fetter	Director	2019-04-24
0001768235-19-000001	1	Pierre Lapointe	CEO, issuer, principal executive officer, and controller	2019-04-24
0001670254-19-000285	2	John Edward Van Cleave	CFO	2019-04-17
0001670254-19-000285	1	Carmen Van Cleave	Vice President	2019-04-17
0001670254-19-000285	3	Adam Van Cleave	President & CEO	2019-04-17
0001670254-19-000283	2	Bill Twist	Director	2019-04-19
0001670254-19-000283	1	Henrik Rosendahl	Director	2019-04-20
0001670254-19-000283	5	Jonathan Budd	Founder & CEO	2019-04-18
0001670254-19-000283	4	Rick Hou	Chief Product Officer	2019-04-18
0001670254-19-000283	3	Robert Alan Smith	V.P of Sales	2019-04-18
0001718414-19-000001	1	Daniel A. Twyman	Co-founder	2019-04-24
0001670254-19-000281	5	Nicholas A. Olivero	Managing Producer	2018-04-20
0001670254-19-000281	1	Geoffrey Libby	Managing Producer	2019-04-19
0001670254-19-000281	3	Nicholas A Olivero	Managing Producer	2019-04-19
0001670254-19-000281	4	Geoffrey Libby	Managing Producer	2018-04-20
0001670254-19-000281	6	David Gluck	Producer & General Manager	2018-04-19
0001670254-19-000281	2	David Gluck	Managing Member	2019-04-19
0001669191-19-000133	3	Bryce Prior	Treasurer/Secretary	2019-04-24
0001669191-19-000133	2	Dane Rudy	President	2019-04-24
0001669191-19-000133	1	Dane Rudy	Principal Executive Officer, Principal Financial Officer, Principal Accounting Officer	2019-04-24
0001669191-19-000133	5	Abishek Murali	Board Member	2019-04-24
0001669191-19-000133	4	Andrew Sherman	Board Member	2019-04-24
0001647487-19-000002	1	Pia Carusone	Owner	2019-04-23
0001670254-19-000280	1	Peter R. Giannopoulos	Owner, Managing Partner	2019-04-16
0001670254-19-000280	2	John Giannopoulos	Owner, Managing Director	2019-04-16
0001670254-19-000272	1	Alexandre Wing	Co-Founder and COO	2019-04-20
0001670254-19-000272	2	Ezekiel Kolajo	Lead Engineer	2019-04-20
0001670254-19-000272	3	Joseph Hyman	Co-Founder and CEO	2019-04-20
0001574738-19-000002	3	John Wortman	Director	2019-04-10
0001574738-19-000002	1	Brian Berson	CEO, Director	2019-04-10
0001574738-19-000002	2	Trent Brown	CTO Director	2019-04-09
0001670254-19-000268	1	Chaitanya Mishra	CEO	2019-04-24
0001670254-19-000264	5	Bill Ottman	CEO	2019-04-22
0001670254-19-000264	4	Jack Ottman	COO	2019-04-22
0001670254-19-000264	3	Peter Schwartz	CFO	2019-04-22
0001670254-19-000264	2	Mark Harding	CTO	2019-04-22
0001670254-19-000264	1	John B. Ottman	Chairman	2019-04-22
0001665160-19-000397	1	Kendell Lang	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2019-04-24
0001670254-19-000260	1	Deepankar Roy	COO	2019-04-18
0001670254-19-000260	2	Daniel Dempsey	Founder & CEO	2019-04-18
0001670254-19-000259	1	James Hoegh	Board of Directors	2019-04-16
0001670254-19-000259	2	Juan Mesa	Board of Directors	2019-03-28
0001670254-19-000259	3	Jay Etheridge	CFO	2019-03-27
0001665160-19-000396	1	Dawn Dickson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-24
0001665160-19-000395	1	Marcus Laun	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-24
0001717904-19-000004	1	Michael Lui	Chief Executive Officer	2019-04-24
0001715704-19-000002	2	Varun Singh	Director	2019-04-23
0001715704-19-000002	3	Deep Shikha Vashisth	Director	2019-04-23
0001715704-19-000002	1	Neeraj Sharma	CEO, Comptroller, and Chief Financial Officer	2019-04-23
0001665160-19-000394	1	Allan Grosvenor	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2019-04-23
0001665160-19-000390	1	Vincent Meyer	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-23
0001765395-19-000002	2	Shahin Naghavi	Member	2019-04-23
0001765395-19-000002	1	Daniel Ampuero	Member	2019-04-23
0001670254-19-000250	2	Nam Vu	Co-Founder	2019-04-16
0001670254-19-000250	1	George Yarbrough	Co-Founder	2019-04-17
0001493152-19-005762	1	/s/ Darby Cox	CEO	2019-04-23
0001737125-19-000009	1	SHARMI ALBRECHTSEN	CEO	2019-04-23
0001771075-19-000002	2	Andrew Jorgenson	CFO	2019-04-23
0001771075-19-000002	1	Steve Conlin	CEO	2019-04-23
0001771075-19-000002	3	Timothy Smith	Production Manager	2019-04-23
0001647487-19-000001	1	Pia Carusone	Owner	2019-04-23
0001665160-19-000386	1	Calvin Wiese	CEO, Principal Executive Officer, Director, Principal Financial Officer, Principal Accounting Officer	2019-04-22
0001553350-19-000423	1	/s/ Sally Outlaw	Chief Executive Officer	2019-04-22
0001668287-19-000012	1	William Jay Bennett	Founding CEO	2019-04-22
0001738308-19-000005	2	Kwane Watson	CEO	2019-04-22
0001738308-19-000005	1	Brittany Becker	COO	2019-04-22
0001729012-19-000001	1	Ansgar Strother	CEO	2019-04-22
0001771010-19-000003	1	Jonathon Nikolas Woods	CEO, issuer, principal executive officer, principal financial officer, controller, and principal accounting officer	2019-04-22
0001743601-19-000002	1	Darren V. Walker	CEO	2019-04-22
0001706256-19-000001	1	Jean Borno	President	2019-04-09
0001774339-19-000001	1	Barbara Jones	Founder/CEO	2019-04-19
0001665160-19-000382	1	JD Claridge	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-19
0001670254-19-000247	2	Rachel Kanaan	Co-founder	2019-04-16
0001670254-19-000247	1	Tarek Kanaan	Co-Founder	2019-04-16
0001773979-19-000001	2	VERONICA BURBA	CO-FOUNDER	2019-04-19
0001773979-19-000001	1	JOHN P. BAILES	CEO	2019-04-19
0001765507-19-000005	1	Maria Cabuquit	CEO	2019-04-19
0001765507-19-000005	2	John Love	COO	2019-04-19
0001670254-19-000244	1	James Schmachtenberger	CEO	2019-04-16
0001670254-19-000244	2	Robert Jordan Hall	Executive Chairman	2019-04-16
0001670254-19-000244	3	Shawn Ramer	SVP Product Development	2019-04-16
0001670254-19-000244	5	Hakan Lindskog	Chief Operating Officer	2019-04-16
0001670254-19-000244	4	Mark S How	CRO	2019-04-16
0001670254-19-000243	3	Matthieu Jost	CEO	2019-04-19
0001670254-19-000243	2	Francois de Landes	COO	2019-04-19
0001670254-19-000243	1	Marc Dedonder	CCO	2019-04-19
0001665160-19-000381	1	Joseph Daniluk	CEO, Principal Executive Officer and Director, Principal Financial Officer, Secretary, and Principal Accounting Officer	2019-04-19
0001665160-19-000380	2	Aike Muller	CEO, Principal Executive Officer, President and Director	2019-04-19
0001665160-19-000380	1	Friso Schmid	CFO, Principal Financial Officer and Principal Accounting Officer	2019-04-19
0001670254-19-000239	1	Elijah Andres Calderon Morin	CEO & Co-Founder	2019-04-16
0001771010-19-000002	1	Jonathon Nikolas Woods	CEO, issuer, principal executive officer, principal financial officer, controller, and principal accounting officer	2019-04-19
0001670254-19-000234	1	Sunil Tahiliani	Director	2019-04-18
0001670254-19-000234	2	Eric Janszen	Co-founder and CEO	2019-04-18
0001665160-19-000373	1	Jeff Tacy	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-19
0001734702-19-000002	1	Richard Sawyer III	Chief Executive Officer	2019-04-19
0001734702-19-000002	2	Clemens Grave	Chief Operating Officer	2019-04-19
0001767504-19-000002	1	Doug Maxwell	Doug Maxwell, Manager of the Managing Member, S3RD LLC	2019-04-19
0001764876-19-000003	1	Vincent Loccisano	CEO	2019-04-17
0001764876-19-000003	2	Mike Werle	Board Meber	2019-04-18
0001669191-19-000131	1	Andy Fox	Chief Executive Officer	2019-04-17
0001765833-19-000003	1	David Edwards	Director	2019-04-18
0001764876-19-000003	3	Oliver Foley	Board Member	2019-04-18
0001670254-19-000230	2	Matt Crowley	Vice President	2019-04-17
0001670254-19-000230	1	Tommy Tsitouris	President	2019-04-17
0001670254-19-000230	3	Matt Crowley	Vice President	2019-04-17
0001685453-19-000001	1	Jeff Schattner	CEO	2019-04-18
0001665160-19-000371	1	Joseph Gangi	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-18
0001670254-19-000229	1	Maceo Greenberg	Filmmaker	2019-04-15
0001670254-19-000228	3	Larry Cretan	Co-founder and CFO	2019-04-05
0001670254-19-000228	2	Matt Hunter	Co-founder and COO	2019-04-08
0001670254-19-000228	1	Aram Cretan	Co-Founder and Head Brewer	2019-04-08
0001670254-19-000227	1	Tiffany King	Manager	2019-04-11
0001670254-19-000227	2	Suzanne Southard	Manager	2019-04-11
0001670254-19-000226	1	Jill Robbins	Founder/President	2019-04-16
0001670254-19-000225	1	Natasha Gatto	CFO	2019-04-16
0001670254-19-000225	2	Ivan Hopkinson	Founder	2019-04-15
0001768551-19-000003	1	Kim Bianca Williams	Manager of Manager, Urban Synergy in Action, LLC	2019-04-18
0001665160-19-000366	1	Max Weissberg	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2019-04-17
0001665160-19-000369	1	Jeff Tacy	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-17
0001670254-19-000223	4	Chris Tan	CEO and Co-Founder	2019-04-16
0001670254-19-000223	3	Trevor Morris	Co-Founder, VP of Operations	2019-04-16
0001670254-19-000223	2	Bobby Lee	CFO	2019-04-16
0001670254-19-000223	1	Richard Reynolds	Secretary	2019-04-17
0001670254-19-000221	1	Robin Cooper	Co-Founder, CFO and Secretary	2019-04-16
0001670254-19-000221	2	Ladie Malek	Co-Founder and President	2019-04-16
0001670254-19-000218	1	Gregory Ari Shohat	Founder and CEO	2019-04-17
0001670254-19-000218	2	Ari Shohat	Founder and CEO	2019-04-15
0001670254-19-000215	1	Andrew Gazdecki	CEO and Co-Founder	2019-04-17
0001768580-19-000001	1	Bejoynath Narayanapillai	CEO, issuer, principal executive officer, principal financial officer, controller, and principal accounting officer	2019-04-17
0001670254-19-000213	2	Jenny Stanchak	CTO	2019-04-16
0001670254-19-000213	4	Chris Stanchak	Cofounder & CEO	2019-04-16
0001670254-19-000213	1	Gabriel Weinberg	Director	2019-04-16
0001670254-19-000213	3	Chris Stanchak	Cofounder & CEO	2019-04-16
0001670254-19-000209	1	Elena Krasnoperova	Founder, CEO	2019-04-16
0001665160-19-000363	1	Mark Thimmig	CEO, Principal Executive Officer, Director, Principal Financial Officer, Principal Accounting Officer	2019-04-17
0001670254-19-000205	1	Michael Allon	Co-Founder	2019-04-16
0001670254-19-000205	3	Fares Ksebati	CEO and Co-Founder	2019-04-16
0001670254-19-000205	2	Adam Oxner	Co-Founder	2019-04-16
0001665160-19-000361	1	Matthew Kerle	CEO, Principal Executive Officer and Director	2019-04-17
0001665160-19-000361	2	Colby Schaeffer	Principal Financial Officer and Principal Accounting Officer	2019-04-17
0001642688-19-000001	1	Christopher Moll	Director	2018-11-16
0001642688-19-000001	2	Mahmoud Haidar	Director	2018-11-16
0001642688-19-000001	3	Scott Harper	Director	2018-11-16
0001642688-19-000001	4	William Buchanan	Director	2018-11-16
0001740120-19-000001	1	William Patterson	Owner	2019-04-17
0001739408-19-000001	1	Lisa Welsh	Owner	2019-04-17
0001639097-19-000003	3	/s/Maile Buker	Director	2019-04-17
0001639097-19-000003	4	/s/Steve King	Director	2019-04-17
0001639097-19-000003	2	/s/Vinko Buble	Director	2019-04-17
0001639097-19-000003	1	/s/Kerry Gallivan	Director & Chief Executive Officer	2019-04-17
0001750894-19-000001	1	Justin Lee	CEO	2018-09-06
0001770444-19-000002	1	Thomas Richard DeMorro, Jr.	Manager	2019-04-17
0001731197-19-000003	2	Justin Messina	CTO	2019-04-16
0001731197-19-000003	1	John Lin	CEO, principal executive officer, principal financial officer, principal accounting officer	2019-04-16
0001731197-19-000001	2	Justin Messina	CTO	2019-04-16
0001731197-19-000001	1	John Lin	CEO, principal executive officer, principal financial officer, principal accounting officer	2019-04-16
0001740075-19-000003	1	Andreas Roussos	CEO	2019-04-16
0001773139-19-000002	1	David McCullar	President/CEO	2019-04-01
0001773260-19-000005	2	Peter Kingston	Vice President	2019-04-16
0001773260-19-000005	1	David Roche	President	2019-04-16
0001773260-19-000003	2	Peter Kingston	Vice President	2019-04-16
0001773260-19-000003	1	David Roche	President	2019-04-16
0001665160-19-000360	1	Mark Baldino	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-16
0001665160-19-000359	1	Mark Baldino	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-16
0001665160-19-000358	1	Kurt Dombkowski	CEO, Principal Executive Officer, Manager	2019-04-16
0001665160-19-000358	2	Raymond Ramey	Manager, Principal Financial Officer, Principal Accounting Officer	2019-04-16
0001665160-19-000357	1	Maya Parbhoe	CEO, Principal Executive Officer and Director	2019-04-16
0001665160-19-000357	2	Zeenat William	Principal Financial Officer and Principal Accounting Officer	2019-04-16
0001669191-19-000129	1	Brian Curcio	Principal Executive Officer	2018-10-09
0001669191-19-000129	2	Brian Curcio	Principal Financial Officer	2018-10-09
0001669191-19-000129	3	Brian Curcio	Principal Accounting Officer	2018-10-09
0001669191-19-000129	4	Brian Curcio	Board Member	2018-10-09
0001763665-19-000002	1	Vyacheslav I Anishchenko	Member	2019-04-15
0001665160-19-000356	1	Richard Marino	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-15
0001665160-19-000355	2	Laura L. Tezza	Director of Operations, Principle Financial Officer and Director and Principal Accounting Officer	2019-04-15
0001665160-19-000355	1	Peter J. Tezza II	CEO, Principal Executive Officer and Director	2019-04-15
0001568609-19-000001	3	Brennen Lawrence	CEO	2018-06-05
0001568609-19-000001	2	William (Adam) Greene	Manager and Chief Marketing Officer	2018-06-05
0001568609-19-000001	1	Jennifer Williams	Manager and CFO	2018-06-05
0001740075-19-000002	1	Andreas Roussos	CEO	2019-04-15
0001739450-19-000004	1	Gabriel Wyner	CEO / Founder	2019-04-15
0001695816-19-000006	3	Andrew Karuza	CEO	2019-04-15
0001695816-19-000006	2	Nik Talreja	Board Member	2019-04-15
0001695816-19-000006	1	Andrew Klein	CFO	2019-04-15
0001669191-19-000127	6	Christopher Moran	Board Member	2019-02-26
0001669191-19-000127	5	David Moran	Board Member	2019-02-26
0001669191-19-000127	1	Christopher Moran	Principal Executive Officer	2019-02-26
0001669191-19-000127	2	David Gordon	Principal Financial Officer	2019-02-26
0001669191-19-000127	4	David Gordon	Board Member	2019-02-26
0001669191-19-000127	3	David Moran	Principal Accounting Officer	2019-02-26
0001669191-19-000125	2	Karin Crawford	Principal Financial Officer	2018-09-21
0001669191-19-000125	1	Karin Crawford	Principal Executive Officer	2018-09-21
0001669191-19-000125	4	Karin Crawford	Board Member	2018-09-21
0001669191-19-000125	3	Karin Crawford	Principal Accounting Officer	2018-09-21
0001670254-19-000194	2	Bruce Kramer	Founder	2019-04-11
0001670254-19-000194	3	Michael Oraschewsky	Chief Executvie Boar	2019-04-11
0001760272-19-000004	1	Carole Murphy	Director and CFO	2019-04-12
0001670254-19-000200	1	Vincent Cobb	Ceo	2019-04-11
0001765300-19-000004	1	EDWARD TRIMBLE	CHIEF EXECUTIVE OFFICER	2019-04-12
0001670254-19-000194	1	Karen Quaile	CFO	2019-04-12
0001670254-19-000202	1	Arielle McKenzie	Founder	2019-04-12
0001770444-19-000001	1	Thomas Richard DeMorro, Jr.	Chief Executive Officer	2019-04-12
0001670254-19-000200	2	Marni Shymkus	Co-founder	2019-03-22
0001763665-19-000001	1	Vyacheslav I Anishchenko	Member	2019-04-12
0001669191-19-000122	3	Jason Brown	Principal Accounting Officer	2019-04-10
0001669191-19-000122	4	Dr. David Jensen	Board Member	2019-04-10
0001669191-19-000122	5	Ryan  Beckman	Board Member	2019-04-10
0001669191-19-000122	6	Jason Brown	Board Member	2019-04-10
0001669191-19-000122	7	Jeff Vanderpol	Board Member	2019-04-10
0001669191-19-000122	8	Stephen Wilson	Board Member	2019-04-10
0001669191-19-000122	9	Kirk Layne	Board Member	2019-04-10
0001669191-19-000122	1	Jeff Vanderpol	Principal Executive Officer	2019-04-10
0001669191-19-000122	2	Jason Brown	Principal Financial Officer	2019-04-10
0001669191-19-000120	4	Andrew House	Board Member	2019-04-09
0001669191-19-000120	1	Andrew House	Principal Executive Officer	2019-04-09
0001669191-19-000120	2	Andrew House	Principal Financial Officer	2019-04-09
0001669191-19-000120	3	Andrew House	Principal Accounting Officer	2019-04-09
0001762066-19-000001	1	Michael Woodrum	CEO	2019-04-11
0001665160-19-000353	1	Luka Fajs	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-11
0001665160-19-000353	2	Robert S Marks	Director and Secretary	2019-04-11
0001670254-19-000192	1	Spencer T Folmar	Director, Writer, and Producer	2019-03-28
0001670254-19-000190	2	Nancy Roebke	Secretary	2019-04-10
0001670254-19-000190	1	William R Davenport	Sr. Technical Officer/CFO	2019-04-10
0001670254-19-000190	3	Jesse Wacht	Founder, CEO, Executive Producer	2019-04-10
0001746725-19-000002	1	John C. George	CFO	2019-04-11
0001665160-19-000351	1	Vitaly Khusidman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-11
0001771760-19-000001	1	Viki Allin	Owner	2019-04-11
0001665160-19-000350	1	Kathy Meis	President and CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-10
0001765748-19-000006	2	Lisa Barlow	Member	2019-04-10
0001765748-19-000006	1	John Barlow	Member	2019-04-10
0001691903-19-000002	1	Alfred Fung	CEO	2019-04-10
0001670254-19-000187	1	Deepankar Roy	COO	2019-04-04
0001670254-19-000187	2	Daniel Dempsey	Founder & CEO	2019-04-04
0001670254-19-000186	1	Gabriela Trueba	Founder / CEO	2019-04-02
0001670254-19-000184	1	Lisa Ruskaup	CEO	2019-04-02
0001665160-19-000349	1	Dawn Dickson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-10
0001665160-19-000346	1	Andrew Yakub	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-10
0001670254-19-000182	2	Wilson Tam	Co-founder	2019-04-08
0001670254-19-000182	1	Richard Tam	Co-Founder	2019-04-09
0001751259-19-000001	1	Scott Baker	Owner	2019-04-10
0001670254-19-000177	3	Bertram Meyer	CEO	2019-04-06
0001670254-19-000177	2	Leila Amirsadeghi	CMO	2019-04-06
0001670254-19-000177	1	Parker Johnson	Co-Founder	2019-04-06
0001768151-19-000003	2	Manav Thaker	Manager	2019-04-10
0001768151-19-000003	1	Sajal Rohatgi	Manager	2019-04-10
0001752109-19-000002	1	Ena Jones	President / CEO	2019-04-10
0001766440-19-000006	1	Clark Pope	Owner	2019-04-10
0001773322-19-000001	1	Stephanie Cohen	Owner	2019-04-09
0001670254-19-000176	1	Paul Blum	Co-founder/CEO	2019-04-08
0001670254-19-000174	2	Boris Mordkovich	CEO	2018-04-26
0001670254-19-000174	1	Yevgeniy Mordkovich	President	2018-04-26
0001721517-19-000001	2	/s/ Jim Holley	Board Member	2019-04-02
0001721517-19-000001	1	/s/ Jim Holley	CEO /  Principal Financial Officer / Principal Accounting Officer	2019-04-02
0001665160-19-000344	2	Joe Storment	Principle Financial Officer and Principal Accounting Officer	2019-04-09
0001665160-19-000344	1	Michael Schoening	President, Principal Executive Officer and Director	2019-04-09
0001708142-19-000007	1	/s/Stephen King	President	2019-04-09
0001745722-19-000001	1	Joseph Anselmo	CEO	2019-04-08
0001617350-19-000002	2	Hooman Imani	Director and Chief Technology Officer	2019-04-08
0001617350-19-000002	1	Himanshu Agarwal	Director & Chief Executive Officer	2019-04-08
0001144204-19-018627	1	/s/ Matthew Godley	Founder & CEO	2019-04-08
0001665160-19-000343	1	Michael Burtov	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-08
0001758255-19-000005	2	Margaret J. Cross	Vice President, Treasurer & Director	2019-04-08
0001758255-19-000005	1	Mario E. Passalacqua	Corporate Secretary & Director	2019-04-08
0001758255-19-000005	4	Dana Murdock	President & Director	2019-04-08
0001758255-19-000005	3	Catherine A. Cowen	Chair of Board of Directors	2019-04-08
0001665160-19-000342	1	Lynn Rolle	CEO, Principal Executive Officer, Manager, Principal Financial Officer and Principal Accounting Officer	2019-04-08
0001665160-19-000342	2	Nicholas Tesi	Lynn Rolle	2019-04-08
0001769004-19-000005	1	David Shor	Sole Member	2019-04-08
0001768117-19-000002	1	Matthew McPherson	Owner	2019-04-08
0001665160-19-000341	2	Larry E. Russell	Principal Accounting Officer and Principal Financial Officer	2019-04-08
0001665160-19-000341	1	David Zinberg	CEO, Principal Executive Officer and Director	2019-04-08
0001644600-19-000006	1	Nathaniel Mundel	CEO and Director	2019-04-08
0001772863-19-000001	1	Christopher Ryan Thomas	President, CEO	2019-04-08
0001719522-19-000001	1	Sameer Patel	Manager of APRB, LLC, the manager of the Issuer	2019-04-05
0001670254-19-000168	2	Jacob McKean	CEO	2019-04-04
0001670254-19-000168	1	David Israel	Director	2019-04-05
0001670254-19-000168	3	Amy Krone	Director of Art	2019-04-03
0001670254-19-000168	4	Chris Sarette	Chief Operations Officer	2019-04-03
0001769284-19-000001	2	Thomas Marshall	COO, issuer, principal executive officer, principal financial officer, controller, and principal accounting officer	2019-04-05
0001769284-19-000001	1	Randall James Bee II	CEO, issuer, principal executive officer, principal financial officer, controller, and principal accounting officer	2019-04-05
0001769004-19-000004	1	David Shor	Sole Member	2019-04-05
0001747795-19-000002	1	Ladar Levison	CEO	2019-04-05
0001715749-19-000002	1	Drew Taylor	CEO	2019-04-05
0001669191-19-000112	1	Maureen Lloren	Principal Executive Officer	2018-05-14
0001669191-19-000112	4	Maureen Lloren	Board Member	2018-05-14
0001669191-19-000112	3	Mike Beck	Principal Accounting Officer	2018-05-14
0001669191-19-000112	2	Ned Sedlak	Principal Financial Officer	2018-05-14
0001213900-19-005827	1	/s/ Michael McKeon	President and CEO	2019-04-04
0001666102-19-000010	1	Jared Davis	Chief Executive Officer	2019-04-05
0001665160-19-000340	1	Andrew Schlack	CEO, Principal Executive Officer and Director	2019-04-04
0001670254-19-000163	1	David Nahmias	Vice President	2019-04-02
0001670254-19-000163	2	Dorit Nahmias	President	2019-04-02
0001670254-19-000162	1	Rachel E. Bernier-Green	Owner	2019-03-12
0001665160-19-000340	2	Benjamin Anderson	CCOO, Principal Financial Officer, Principal Accounting Officer, Director	2019-04-04
0001769004-19-000003	1	David Shor	Sole Member	2019-04-04
0001766810-19-000002	1	Jeff Chen	CEO	2019-04-04
0001668287-19-000011	1	Kent Simpkins	Owner	2019-04-04
0001144204-19-018142	2	Eugene Meehan	Chairman	2019-04-01
0001144204-19-018142	3	Hal Gassenheimer	CFO	2019-04-01
0001144204-19-018142	1	Fredy Dellis	CEO	2019-04-01
0001768348-19-000001	1	Nathan Wosnack	principal executive officer, principal financial officer, principal accounting officer	2019-04-04
0001665160-19-000337	1	Jonathan Almanzar	CEO, Principal Executive Officer, Manager, Principal Financial Officer and Principal Accounting Officer	2019-04-04
0001665160-19-000333	1	Joshua Paul Christensen	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-03
0001665160-19-000335	1	Cory McKane	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-03
0001767272-19-000001	1	Michael Brown	Chief Executive Officer, Chief Financial Officer and sole Director	2019-04-03
0001665160-19-000322	3	Mark T. Lynn	Co-CEO, Director	2019-04-03
0001665160-19-000322	1	Corey Epstein	Co-CEO, Principal Executive Officer and Director	2019-04-03
0001665160-19-000322	2	Kevin Morris	Principal Financial Officer and Principal Accounting Officer	2019-04-03
0001665160-19-000321	1	Robert Boulanger	CEO, Principal Executive Officer, Director, Principal Financial Officer, Principal Accounting Officer	2019-04-03
0001771075-19-000001	1	Steve Conlin	CEO	2019-04-03
0001771075-19-000001	2	Andrew Jorgenson	CFO	2019-04-03
0001771075-19-000001	3	Timothy Smith	Production Manager	2019-04-03
0001770563-19-000001	1	Meghan Pohl	Owner	2019-04-03
0001766620-19-000003	2	David Rosenberg	COO	2019-04-03
0001766620-19-000003	1	Tyler Lenane	CEO	2019-04-03
0001666102-19-000009	1	Adam J. Robison	Chief Executive Officer	2019-04-02
0001665160-19-000319	1	Yogesh Sharma	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2019-04-02
0001739571-19-000001	1	John Smolen	Owner	2019-04-02
0001736283-19-000008	1	Connor Young	President and Chief Executive Officer	2019-04-02
0001731540-19-000003	1	Jonathan	Chashper	2019-03-27
0001758188-19-000003	1	Peter Redwine	Owner	2019-04-01
0001669191-19-000109	3	Mark Jennings	Principal Accounting Officer	2017-11-30
0001669191-19-000109	2	Mark Jennings	Principal Financial Officer	2017-11-30
0001669191-19-000109	1	Mark Jennings	Principal Executive Officer	2017-11-30
0001669191-19-000109	4	Mark Jennings	Board Member	2017-11-30
0001758188-19-000002	1	Peter Redwine	Owner	2019-04-01
0001772270-19-000001	1	MARGARET CROWLEY	OWNER	2019-04-01
0001665160-19-000317	1	Giovanni Austin	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2019-04-01
0001760049-19-000002	1	Sukhbat Lkhagvadorj	CFO	2019-04-01
0001723949-19-000001	1	Robert Dames	President	2019-04-01
0001668287-19-000009	1	DAVY HOBSON	Owner	2019-04-01
0001755873-19-000001	1	Kobi Wu	CEO & Director	2019-04-01
