ACCESSION_NUMBER	COMPENSATIONAMOUNT	FINANCIALINTEREST	SECURITYOFFEREDTYPE	SECURITYOFFEREDOTHERDESC	NOOFSECURITYOFFERED	PRICE	PRICEDETERMINATIONMETHOD	OFFERINGAMOUNT	OVERSUBSCRIPTIONACCEPTED	OVERSUBSCRIPTIONALLOCATIONTYPE	DESCOVERSUBSCRIPTION	MAXIMUMOFFERINGAMOUNT	DEADLINEDATE	CURRENTEMPLOYEES	TOTALASSETMOSTRECENTFISCALYEAR	TOTALASSETPRIORFISCALYEAR	CASHEQUIMOSTRECENTFISCALYEAR	CASHEQUIPRIORFISCALYEAR	ACTRECEIVEDRECENTFISCALYEAR	ACTRECEIVEDPRIORFISCALYEAR	SHORTTERMDEBTMRECENTFISCALYEAR	SHORTTERMDEBTPRIORFISCALYEAR	LONGTERMDEBTRECENTFISCALYEAR	LONGTERMDEBTPRIORFISCALYEAR	REVENUEMOSTRECENTFISCALYEAR	REVENUEPRIORFISCALYEAR	COSTGOODSSOLDRECENTFISCALYEAR	COSTGOODSSOLDPRIORFISCALYEAR	TAXPAIDMOSTRECENTFISCALYEAR	TAXPAIDPRIORFISCALYEAR	NETINCOMEMOSTRECENTFISCALYEAR	NETINCOMEPRIORFISCALYEAR
0001670254-18-000380	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Preferred Stock		4000	25.0	Pro-rated portion of the total principal value of $100,000; interests will be sold in increments of $25.00.	100000.0	Y	Other	As determined by the issuer	500000.0	2019-02-12	1	28977	24165	253	10404	0	0	0	0	0	0	33300	0	42452	0	0	0	-28563	-5660
0001665160-18-000828	6 percent	N/A	Other	Membership Unit and TAB Tokens	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-10-23	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000827	6 percent	N/A	Common Stock		2000	5.0	N/A	10000.0	Y	Other	At issuer's discretion	307965.0	2018-10-19	3	138617	0	110154	0	13755	0	75846	0	0	0	22233	0	7284	0	0	0	-161106	0
0001670254-18-000377	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Convertible Note	100000	1.0	Pro-rated portion of the total principal value of $100,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	100000.0	Y	Other	As determined by the issuer	600000.0	2019-02-08	18	9374	0	0	0	0	0	7874	0	0	0	0	0	0	0	0	0	0	0
0001669191-18-000378	Up to 4.9% of amount raised for a successful offering	None.	Other	Units	8929	1.12	Based on investor interest and issuers discretion.	10000.48	Y	First-come, first-served basis		106999.2	2018-08-10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001669191-18-000376	Up to 4.9% of amount raised for a successful offering	None.	Common Stock		1429	7.0	The valuation methodology utilized a future earnings/cash flow discount model over a 7-year period.	10003.0	Y	First-come, first-served basis		1069950.0	2018-08-07	6	0	283113	0	115512	0	779	0	894838	0	0	0	486311	0	484755	0	0	0	1435822
0001739018-18-000001	$1,500 administrative fee + 5% of amount raised.		Preferred Stock		1000	1.0		1000.0	Y	First-come, first-served basis		100000.0	2018-12-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000826	6 percent	N/A	Debt			1.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-09-14	1	318830	0	149	0	2668	0	94137	0	350843	0	28425	0	-31251	0	0	0	-126860	0
0001670254-18-000376	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Debt			1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1.	50000.0	Y	Other	As determined by the issuer	107000.0	2018-12-11	3	43309	40590	174	-1155	4681	7304	4747	5527	31987	31286	160141	95332	46723	30272	0	0	18474	12315
0001665160-18-000825	6 percent	N/A	Other	Convertible Note	100000	100.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-02-13	3	8902	0	2941	0	0	0	0	0	0	0	0	0	0	0	0	0	-1198.32	0
0001635926-18-000004	7.0%	The intermediary will receive a number of Crowd Notes of the issuer that is equal to 2.0% (two percent) of the total number of Crowd Notes sold by the issuer in the Offering.	Other	Crowd Note	25000	1.0		25000.0	Y	Other	At the company's discretion	107000.0	2018-09-28	4	171281.30000000002	232501.08000000002	1087.29	14834	129868.01000000001	202125	502444.68	282822.57	488607.49	2007371.32	272601.5	258644.30000000002	109877.94	182042.78	912.3100000000001	3635.48	-649839.76	-936680.92
0001748253-18-000001	1) The issuer shall pay the intermediary a fee equal to one percent (1%) of the gross amount raised.  2) The issuer shall pay or reimburse all reasonable out-of-pocket third party expenses incurred by the intermediary on behalf of the issuer.	No.	Other	Membership Units	25000	2.0		50000.0	Y	First-come, first-served basis		1070000.0	2019-03-31	3	27757	14652	27757	14652	0	0	0	0	0	0	25175	0	0	0	25	275	-1995	-347
0001665160-18-000823	10 percent	N/A	Other	Class A Common Stock	2000	5.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-08-10	6	5000	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	-90500	0
0001665160-18-000824	6 percent	N/A	Common Stock		5000	2.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-08-10	9	513509	371600	74132	23444	296	0	466061	238253	0	0	964160	463307	837310	407613	916	0	-435898.31	-389902
0001665160-18-000822																																
0001139685-18-000003														12	1422121	1346314	1040083	982225	53106	44217	964437	560453	1500	1500	313207	427001	182275	256221	0	0	-1264194	-2228052
0001741220-18-000001	6% of the closing amount raised + pass-through and registration fees	na	Common Stock		10000	1.0	Pro-rated portion of the total principal value	10000.0	Y	First-come, first-served basis		1000000.0	2018-11-12	3	794936	825118	28800	126909	150136	259722	303452	30000	241317	237213	3368297	5447900	2963430	4630198	0	0	0	0
0001665160-18-000821	6 percent	N/A	Common Stock		5000	2.0	N/A	10000.0	Y	Other	At issuer's discretion	100000.0	2018-11-07	7	114020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000820	6 percent	N/A	Other	Series B Common Units	3030	3.3000000000000003	N/A	9999.0	Y	Other	At issuer's discretion	1069998.6	2018-09-15	8	941107	1813552	863868	1791168	69739	14884	127242	176864	516894	526712	171275	160823	339036	457539	0	0	-813005	-1221578
0001568609-18-000007	7.0%	The intermediary will receive a number of Crowd Notes of the issuer that is equal to 2.0% (two percent) of the total number of Crowd Notes sold by the issuer in the Offering.	Other	Crowd Note	50000	1.0		50000.0	Y	Other	At the Company's discretion	1070000.0	2018-08-10	46	1048252	864393	852452	669912	7946	1149	376363	350357	471021	0	2301241	2556118	621770	610482	35845	22086	-158909	387729
0001665160-18-000818	6 percent	N/A	Common Stock		1000	10.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-10-13	4	9814	61056	2977	61056	6837	0	25206	13422	0	0	263155	261169	168777	179998	37476	0	60524	53042
0001139685-18-000002																																
0001139685-18-000001														12	1422121	1346314	1040083	982225	53106	44217	964437	560453	1500	1500	313207	383707	182275	256221	0	0	-1264194	-2228052
0001743080-18-000007	A % of the total Offering Amount (10% for <$250,000 and 9% for more than $250,000 and $500,000 or less, 8% for more than $500,000 and $750,000 or less and 7% for more than $750,000); provided only 5% is charged on investors introduced by the issuer.	None	Debt				Face value of the security	200000.0	Y	First-come, first-served basis		1000000.0	2018-11-15	2	638000	0	11084.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000814	6 percent	N/A	Other	Class B Non-Voting Common Stock and GoTokens	1000	10.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-11-12	1	4100	3600	0	0	0	0	3601	1563	0	0	0	0	0	0	0	0	-121538	-471
0001665160-18-000810	6 percent	N/A	Other	Class B Non-Voting Common Stock and the right to receive Basic Intelligence Tokens BIT Tokens when and if issued	2500	4.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-10-29	4	0	0	0	0	890	0	0	0	29532	0	0	0	0	0	0	0	0	0
0001665160-18-000811	6 percent	N/A	Common Stock		34482	0.29	N/A	9999.78	Y	Other	At issuer's discretion	1035714.41	2018-10-15	1	609	-1251	609	-1251	0	0	0	0	0	0	0	0	0	0	0	0	-41140	-1251
0001665160-18-000812	6 percent	N/A	Other	Series CF Preferred Stock	19230	0.52	N/A	9999.6	Y	Other	At issuer's discretion	999999.52	2018-08-14	14	1506061	1140409	346900	179012	0	12275	0	455152	2658529	0	3849646	2500306	2259531	1541664	0	0	-3287809	-2260910
0001670254-18-000373	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	50000	1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	50000.0	Y	Other	As determined by the issuer	1070000.0	2018-12-15	2	111	0	111	0	0	0	22	0	0	0	25432	0	13880	0	0	0	89	0
0001670254-18-000372	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	160000	1.0	Pro-rated portion of the total principal value of $160,000; interests will be sold in increments of $1; each investment is convertible to one unit as described under Item 13.	160000.0	Y	Other	As determined by the issuer	1070000.0	2019-02-06	2	144974	296995	7043	1146	23244	77556	597382	576590	0	0	351383	479821	216135	188696	0	0	-145241	-18396
0001670254-18-000375	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	50000	1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	50000.0	Y	Other	As determined by the issuer	107000.0	2019-02-06	1	147066	128703	598	1215	0	0	45495	52695	108484	80580	102894	61265	52898	32316	0	0	-13341	-11751
0001670254-18-000371	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	400000	1.0	Pro-rated portion of the total principal value of $400,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	400000.0	Y	Other	As determined by the issuer	1070000.0	2018-08-31	5	10978	0	4311	0	0	0	0	0	50167	0	0	0	0	0	0	0	-52497	0
0001742134-18-000009	Standard payment processing fee of 2.9% plus $0.30 per donation allows for credit card processing and safe transfer of funds.	None	Other	Simple Agreement for Future Equity (Tokens)	500000	4.0	At the Discretion of Issuer	500000.0	Y	First-come, first-served basis		1070000.0	2019-08-09	0	118	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000809	6 percent	N/A	Other	Class B Non Voting Shares	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-10-15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000807	6 percent	N/A	Other	Investor Non-Managing Membership Units	100	100.0	N/A	10000.0	Y	Other	At issuer's discretion	86500.0	2018-11-08	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000804	6 percent	N/A	Common Stock		5000	2.0	N/A	10000.0	Y	Other	At issuer's discretion	100000.0	2018-11-07	7	114020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-18-000369	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	250000	1.0	Pro-rated portion of the total principal value of $250,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	250000.0	Y	Other	As determined by the issuer	1070000.0	2019-02-01	2	8918	0	1488	0	0	0	0	0	0	0	0	0	0	0	0	0	-91082	0
0001665160-18-000801																																
0001665160-18-000802																																
0001746875-18-000002	NextSeed charges 10% (or 9% if the total offering amount is higher than $250,000) of the total Offering Amount as compensation for its services in connection with the Offering. Only 5% is charged on amounts raised from investors referred by the issuer.	None	Debt				Face value of the security	200000.0	Y	First-come, first-served basis		375000.0	2018-10-22	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-18-000368	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	100000	1.0	Pro-rated portion of the total principal value of $100,000; interests will be sold in increments of $1; each investment is convertible to one unit as described under Item 13.	100000.0	Y	Other	As determined by the issuer	1070000.0	2018-11-16	1	164834	176253	0	26021	0	0	307774	293024	0	0	0	0	0	0	0	0	-26169	-33841
0001737909-18-000004	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5% of the number of securities sold.	Preferred Stock		4582	5.4105		25000.0	Y	First-come, first-served basis		1070000.0	2018-08-03	5	401581	344121	363596	158663	31089	178854	1660566	1496963	0	0	1423132	707987	389666	46098	0	0	-106143	-161565
0001665160-18-000800	6 percent	N/A	Other	Common Unit	10526	0.9500000000000001	N/A	9999.7	Y	Other	At issuer's discretion	1060998.95	2018-11-06	10	1052371	692173	194460	3548	58364	31645	2113673	1994764	272665	3187303	1347541	1146063	443888	626161	0	0	-548382	-1871046
0001665160-18-000793																																
0001665160-18-000795	6 percent	N/A	Common Stock		6666	1.5	N/A	9999.0	Y	Other	At issuer's discretion	1069995.0	2018-11-06	37	1732304	1195230	661131	307309	0	0	146435	0	11944	0	5895040	4735441	2292628	1803181	106314	0	-59522	402047
0001665160-18-000797	6 percent	N/A	Other	Series B Common Stock	4000	2.5	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-10-29	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001731158-18-000006	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5% of the number of securities sold.	Preferred Stock		287026	0.08710000000000001		25000.0	Y	First-come, first-served basis		1000000.0	2018-08-03	5	281860	375799	16060	210555	16861	0	431602	119459	1098384	932500	668508	154699	366080	121486	0	0	-598123	-352915
0001670254-18-000366	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	50000	1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	50000.0	Y	Other	As determined by the issuer	1070000.0	2019-02-02	3	211865	190758	4065	2958	0	0	286200	421200	0	0	500	0	0	0	0	0	-21392	-102245
0001669191-18-000374	Up to 4.9% of amount raised for a successful offering	None.	Common Stock		6667	1.5	At issuer's discretion.	10000.5	Y	First-come, first-served basis		1069999.5	2018-07-31	8	591311	627836	37469	91340	0	0	0	0	0	0	922151	1043214	507583	373683	0	0	-143160	-253351
0001669191-18-000372	Up to 4.9% of amount raised for a successful offering	None.	Common Stock		100	100.0	Based upon an assessment of our core market; total size and expected growth, comparable companies and their revenue structures and the target customer's average spend on goods, we believe our valuation is almost $4 million.	10000.0	Y	First-come, first-served basis		1070000.0	2018-08-30	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001669191-18-000369	Up to 4.9% of amount raised for a successful offering	None.	Common Stock		160	62.5	At issuer's discretion, using market valuations of similar companies.	10000.0	Y	First-come, first-served basis		1070000.0	2018-09-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-18-000365	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Preferred Stock		114182	0.4379	Pre-money valuation of $11,417,875; shares will be sold in increments of $0.4379. 10,299,195 shares are outstanding and during this Offering another 1,188,680 will convert, so this is included in the pre-money valuation calculation.	50000.0	Y	Other	As determined by the issuer	107000.0	2019-02-01	4	619807.87	656016.0700000001	118191.65000000001	225651.1	43264.73	82104.38	484729.38	387080.67	380000	369000	577293.13	791523.3	200534.49	366702.59	0	0	263154.86	212410.86000000002
0001665160-18-000792	6 percent	N/A	Common Stock		13333	0.75	N/A	9999.75	Y	Other	At issuer's discretion	106999.5	2018-10-05	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000791	6 percent	N/A	Other	Class B Non-Voting Common Stock	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-10-06	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000789	6 percent	N/A	Other	Class B Non-Voting Common Stock	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-10-06	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-18-000363	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Debt			1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1.	50000.0	Y	Other	As determined by the issuer	500000.0	2019-01-30	4	125947	0	56600	0	0	0	9281	0	0	0	153513	0	25439	9	0	0	17993	0
0001670254-18-000361	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	200000	1.0	Pro-rated portion of the total principal value of $200,000; interests will be sold in increments of $1; each investment is convertible to stock as described under Item 13.	200000.0	Y	Other	As determined by the issuer	1070000.0	2019-01-30	4	16526	11042	16526	9872	0	0	0	7595	0	0	0	0	0	0	0	0	-24421	-11018
0001665160-18-000774																																
0001665160-18-000787	6 percent	N/A	Common Stock		1000	10.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-10-05	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001739571-18-000004	NextSeed charges 10% of the Offering Amount; except NextSeed only charges 5% for investors referred by the Issuer.	None	Debt				Face value of the note	75000.0	Y	First-come, first-served basis		100000.0	2018-09-04	28	144429.67	117923.40000000001	-2051.53	-4749.25	77252.45	45364.15	207160.56	266587.78	38790.1	51000.96	1501387.97	968562.84	865966.11	555992.61	14885	1351	98155.35	19835.39
0001665160-18-000778	6 percent	N/A	Other	Non-Voting Membership Units	3125	3.2	N/A	10000.0	Y	Other	At issuer's discretion	106998.40000000001	2018-11-01	4	74423	87748	1014	26011	1525	828	97581	94393	68358	29097	199314	154644	235253	253403	0	0	-263552	-359170
0001719648-18-000002	6% of the closing amount raised + pass-through and registration fees	n/a	Common Stock		5000	2.0	Pro-rated portion of the total principal value	10000.0	Y	First-come, first-served basis		800000.0	2018-08-01	2	1030	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0000352956-18-000002																																
0000352956-18-000001														36	8468400	9090000	352900	734500	268800	450000	0	0	6292100	6350900	5528500	5943900	4221600	4773500	0	0	-651300	-573800
0001739405-18-000005	NextSeed charges 10% of the total Offering Amount; provided NextSeed will only charge 5% of amount raised from investors that were introduced by the Issuer	None	Debt				Face value of the note	100000.0	Y	First-come, first-served basis		250000.0	2018-09-06	2	151039	1487	151039	1487	0	0	0	0	0	0	47404	28004	9840	3632	0	0	-7578	-5437
0001739109-18-000005	$5,000 plus 6% of amounts raised in offering.	None.	Preferred Stock		200000	5.3500000000000005		14980.0	Y	First-come, first-served basis		1070000.0	2018-08-06	7	321563	0	200063	0	0	0	126653	0	0	0	0	0	0	0	0	0	-5090	0
0001665160-18-000773	6 percent	N/A	Common Stock		6666	1.5	N/A	9999.0	Y	Other	At issuer's discretion	106998.0	2018-10-01	11	848162	657276	122951	204828	0	0	17680	5740	97374	184279	183713	179746	116793	83695	0	0	-391149	-230111
0001665160-18-000772	6 percent	N/A	Other	Revenue sharing rights designated as EPIC Tokens	25000	0.4	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-07-31	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001742846-18-000004	6.0%	2% of the Securities being issued in this Offering	Other	Crowd Safe Units of SAFE (Simple Agreement for Future Equity)	25000		Arbitrarily	25000.0	Y	First-come, first-served basis		350000.0	2018-12-31	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000768	6 percent	N/A	Other	Series CF Preferred Stock	12500	0.8	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-09-27	7	508690.65	128170.2	330805.60000000003	7110.72	0	-826.61	0	0	1965331	390600	44026.93	2215.92	2882	504.31	57	0	-1197760.27	-286473.25
0001665160-18-000770	10 percent	N/A	Common Stock		30303	0.33	N/A	9999.99	Y	Other	At issuer's discretion	106999.86	2018-10-02	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000766	10 percent	N/A	Other	Units	500	20.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-11-01	1	359.5	78.65	359.5	78.65	0	0	0	0	0	0	405.85	154.65	125	76	0	0	280.85	78.65
0001742846-18-000002	6.0%	2% of the Securities being issued in this Offering	Other	Crowd Safe Units of SAFE (Simple Agreement for Future Equity)	25000		Arbitrarily	25000.0	Y	First-come, first-served basis		350000.0	2018-12-31	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000764	6 percent	N/A	Other	Common Stock and the right to receive JWL Coins	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-10-01	4	66061	0	36743	0	0	0	1950	0	101068	0	0	0	0	0	0	0	-43066	0
0001748372-18-000001	6.5%	The intermediary will receive a number of Crowd Notes of the issuer that is equal to two percent (2.0%) of the total number of Securities sold by the issuer in the Offering.	Other	Crowd Note	50000	1.0		50000.0	Y	Other	At the Company's discretion	300000.0	2018-10-01	10	6860	17343	1086	9661	0	0	0	0	9586	5834	230926	94768	78538	37764	1700	3008	-14235	-25031
0001732219-18-000011	The intermediary Title3Funds will receive 4% of the offering amount. Additionally Title3Funds will receive $200 Posting fee each month, during the Target Offering designated period noted below.	There are no further agreements intended or implied regarding this fund raise	Common Stock		8000000		"""Qualified Financing' KISS will automatically convert into the shares of the series of Common stock issued pursuant to the Qualified Financing at a conversion price equal to the lesser of (i) 80% of the per share price paid by the purchasers"	500000.0	Y	Pro-rata basis		900000.0	2018-10-31	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0
0001669191-18-000367	Up to 4.9% of amount raised for a successful offering	None.	Other	Units	1250	8.0	The valuation is at issuer's discretion.	10000.0	Y	First-come, first-served basis		1068000.0	2018-10-19	4	600	0	600	0	0	0	0	0	600	0	0	0	0	0	0	0	0	0
0001743775-18-000005	1) The issuer shall pay the intermediary a fee equal to one percent (1%) of the gross amount raised. 2) The issuer shall pay or reimburse all reasonable out-of-pocket third party expenses incurred by the intermediary on behalf of the issuer.	No	Preferred Stock		100000	0.5		50000.0	Y	First-come, first-served basis		1000000.0	2018-12-31	1	25534	29159	805	447	0	0	8500	4000	0	0	50728	39327	25581	12700	1438	938	-8125	-16715
0001665160-18-000761	6 percent	N/A	Common Stock		10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2017-12-29	6	384	670	384	670	0	0	1000	2709	0	0	55260	0	45295	0	0	0	-131389	-6994
0001665160-18-000762	6 percent	N/A	Other	Convertible Note	100000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-01-16	5	420518	386000	98000	135000	0	0	18900	12000	775500	535000	0	0	0	0	0	0	-373882	-161000
0001665160-18-000763	6 percent	N/A	Common Stock		2857	3.5	N/A	9999.5	Y	Other	At issuer's discretion	1069985.0	2018-01-31	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000760	6 percent	N/A	Other	Revenue Participation Rights	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-10-01	5	29600	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000759	6 percent	N/A	Common Stock		6666	1.5	N/A	9999.0	Y	Other	At issuer's discretion	106998.0	2018-10-01	11	848162	657276	122951	204828	0	0	17680	5740	97374	184279	183713	179746	116793	83695	0	0	-391149	-230111
0001735360-18-000003	6.0% of the amount raised	2% of the Securities being issued in this Offering	Other	Units of SAFE (Simple Agreement for Future Equity)	25000	1.0		25000.0	Y	First-come, first-served basis		800000.0	2018-07-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-18-000354	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	50000	1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	50000.0	Y	Other	As determined by the issuer	107000.0	2018-07-31	2	4475	0	4475	0	0	0	4400	0	85000	0	1200	0	1779	0	0	0	-94565	0
0001670254-18-000355	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Debt			1.0	Pro-rated portion of the total principal value of $250,000; interests will be sold in increments of $1.	250000.0	Y	Other	As determined by the issuer	500000.0	2019-01-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-18-000360	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	100000	1.0	Pro-rated portion of the total principal value of $100,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	100000.0	Y	Other	As determined by the issuer	1070000.0	2018-11-07	4	11132	2128	11132	2128	0	0	4860	127	457472	259114	0	0	0	0	800	800	-194571	-154002
