ACCESSION_NUMBER	COMPENSATIONAMOUNT	FINANCIALINTEREST	SECURITYOFFEREDTYPE	SECURITYOFFEREDOTHERDESC	NOOFSECURITYOFFERED	PRICE	PRICEDETERMINATIONMETHOD	OFFERINGAMOUNT	OVERSUBSCRIPTIONACCEPTED	OVERSUBSCRIPTIONALLOCATIONTYPE	DESCOVERSUBSCRIPTION	MAXIMUMOFFERINGAMOUNT	DEADLINEDATE	CURRENTEMPLOYEES	TOTALASSETMOSTRECENTFISCALYEAR	TOTALASSETPRIORFISCALYEAR	CASHEQUIMOSTRECENTFISCALYEAR	CASHEQUIPRIORFISCALYEAR	ACTRECEIVEDRECENTFISCALYEAR	ACTRECEIVEDPRIORFISCALYEAR	SHORTTERMDEBTMRECENTFISCALYEAR	SHORTTERMDEBTPRIORFISCALYEAR	LONGTERMDEBTRECENTFISCALYEAR	LONGTERMDEBTPRIORFISCALYEAR	REVENUEMOSTRECENTFISCALYEAR	REVENUEPRIORFISCALYEAR	COSTGOODSSOLDRECENTFISCALYEAR	COSTGOODSSOLDPRIORFISCALYEAR	TAXPAIDMOSTRECENTFISCALYEAR	TAXPAIDPRIORFISCALYEAR	NETINCOMEMOSTRECENTFISCALYEAR	NETINCOMEPRIORFISCALYEAR
0001723949-18-000009	Thrivera Ventures (dba Wunderfund) takes a 6-8% sliding scale success fee.	None	Other	Fatwood, LLC (dba ALTO Pizza Kitchen + Bar) will issue a Simple Agreement for Future Equity. The investor will get future shares against a $7,500,000 pre-money valuation cap.	5000	100.0	Interests are sold in $100.00 increments and is convertible to a share of stock described in the attached SAFE Agreement	50000.0	Y	Pro-rata basis		500000.0	2018-03-30	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-18-000029	2.5% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Preferred Stock		10700	10.0	Management believes the Company to be worth at least $80 million. With 10,700 authorized Series A preferred Stock for this round, each share is worth $10.	107000.0	Y	Other	As determined by the issuer	1000000.0	2018-08-03	11	1695126	1285957	630354	816840	90	0	1232879	10618	3247115	2594598	13538031	8515662	2995908	1821402	0	0	-1465699	-28575
0001670254-18-000027	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	250000	1.0	Pro-rated portion of the total principal value of $250,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	250000.0	Y	Other	As determined by the issuer	1000000.0	2018-04-30	12	13350	3250	10100	0	0	0	0	0	815409	365561	0	0	0	0	0	0	-439748	-365869
0001665160-18-000099	6 percent	N/A	Common Stock		769	13.0	N/A	9997.0	Y	Other	At issuer's discretion	106990.0	2018-02-01	5	36535	29645	273	379	0	0	0	0	0	0	100031	2133	0	0	0	0	244	-17411
0001729247-18-000001	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5% of the number of securities sold.	Debt				Determined in conjunction with a broker-dealer.	25000.0	Y	First-come, first-served basis		600000.0	2018-04-06	4	59909	33988	6784	4883	0	0	0	3120	0	65571	1323	0	0	0	0	0	-67469	-35703
0001729481-18-000002	7.0% of the amount raised	First Democracy VC, the Intermediary, will be entitled to receive a number of shares of Series Seed Preferred Stock of the issuer that is equal to two percent (2%) of the total number of shares of Series Seed Preferred Stock sold by the issuer in in the Of	Preferred Stock		714286	0.07		50000.0	Y	Other	At the Companys discretion	500000.0	2018-04-02	2	1000	0	1000	0	0	0	364	0	0	0	0	0	0	0	0	0	-614	0
0001665160-18-000095	6 percent	N/A	Common Stock		10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-03-28	4	2519	989	404	989	0	0	0	0	0	0	0	0	0	0	0	0	-160565.78	-26519.920000000002
0001670254-18-000025	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Debt			1.0	Pro-rated portion of the total principal value of $200,000; interests will be sold in increments of $1.	200000.0	Y	Other	As determined by the issuer	750000.0	2018-08-03	8	141407	0	3187	0	0	0	0	0	147780	0	0	0	0	0	0	0	-6673	0
0001665160-18-000097	6 percent	N/A	Other	Convertible Note	10000	500.0	N/A	10000.0	Y	Other	At issuer's discretion	100000.0	2018-04-18	7	32742.16	83959.59	6174.72	57392.15	2952	2952	2325048.33	2338802.17	606045.5	573545.5	14427.11	145226.39	54150.4	10256.02	0	0	66711.63	-71050.73
0001665160-18-000094	6 percent	N/A	Common Stock		200	500.0	N/A	100000.0	Y	Other	At issuer's discretion	500000.0	2018-01-31	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000093	6 percent	N/A	Common Stock		2857	3.5	N/A	9999.5	Y	Other	At issuer's discretion	1069985.0	2018-01-31	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001669191-18-000099																																
0001665160-18-000092	6 percent	N/A	Common Stock		8403	1.19	N/A	9999.57	Y	Other	At issuer's discretion	1069999.21	2018-04-02	12	505216	647022	123781	321191	27564	1085	2714018	1307752	51433	0	695820	54475	862898	97570	0	0	-1978635	-4308233
0001665160-18-000090	6 percent	N/A	Other	Mini-Units	100	100.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-04-17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-18-000024	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Preferred Stock		5848	8.5511	Preferred Stock is being offered at the same price as the Company sold Preferred Stock to investors between November 2016 and January 2017.    See Question 13 for additional information on classes of Preferred Stock and their rights.	50000.0	Y	Other	As determined by the issuer	1000000.0	2018-02-01	3	1132328	0	1072883	0	0	0	340694	0	0	0	0	0	2167	0	0	0	-675094	0
0001665160-18-000082	6 percent	N/A	Common Stock		100000	0.1	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-04-02	4	43117	17360	43117	17360	0	0	0	0	0	0	3200	67810	0	0	0	0	-14283	-36219
0001665160-18-000085	6 percent	N/A	Other	Class B Units	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-04-30	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-18-000023	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Common Stock		66667	2.0	Pro-rated portion of the total principal value of $100,000.5; interests will be sold in increments of $1.50. After the first $100,000.5, interests will be sold in increments of $2.	100000.05	Y	Other	As determined by the issuer	1000000.0	2018-04-30	5	363764	386328	24559	12031	0	14249	602442	577330	0	0	78530	132373	42645	89605	0	0	-241079	-268579
0001665160-18-000079	6 percent	N/A	Other	Units	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-04-30	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001669191-18-000096	Up to 4.9% of amount raised for a successful offering	None.	Common Stock		32258	0.31	We have done a discounted cash flow analysis with our base-case financial projections and derived a valuation of $12,500,000. However, we are pricing the common stock that we are offering at a price that is less than half that value.	9999.98	Y	First-come, first-served basis		199999.91	2018-02-05	3	59274	0	217	0	0	0	88834	0	0	0	0	0	0	0	0	0	-59409	0
0001669191-18-000093	Up to 4.9% of amount raised for a successful offering	None.	Common Stock		1769	5.65	This valuation has been determined by our lead investor and validated with our existing investors.	9994.85	Y	First-come, first-served basis		1069997.0	2018-04-16	10	940785	607930	838087	563048	900	9250	0	0	0	0	1028899	625529	469391	362755	0	0	-812477	-555860
0001665160-18-000077	6 percent	N/A	Common Stock		8333	1.2	N/A	9999.6	Y	Other	At issuer's discretion	106999.2	2018-04-30	10	228801	0	226656	0	0	0	0	0	0	0	0	0	0	0	0	0	-572677	0
0001723146-18-000001	One percent (1%) of the gross amount raised.	No.	Common Stock		37500	4.0		150000.0	Y	First-come, first-served basis		1000000.0	2018-07-31	2	119100.49	0	119100.49	0	0	0	0	0	0	0	53927	0	24160	0	0	0	-82800	0
0001670254-18-000022	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Common Stock		3200	125.0		400000.0	Y	Other	As determined by the issuer	1000000.0	2018-04-30	3	488206	569363	11060	70241	0	0	105134	23761	13000	47475	6739	29750	0	0	800	375	-663505	-652900
0001670254-18-000021	3.0% of the offering amount upon a successful fundraise	No	Other	Simple Agreement for Future Equity (SAFE)	50000	1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	50000.0	Y	Other	As determined by the issuer	1000000.0	2018-01-31	17	1133980	751996	1065990	659439	0	0	1171805	1004143	0	0	2771462	2307099	1875932	1556094	0	0	-32641	-115120
0001669191-18-000091	Up to 4.9% of amount raised for a successful offering	None.	Common Stock		5000	2.0	At issuer's discretion, based upon fourth quarter revenue and growth prospects.	10000.0	Y	First-come, first-served basis		107000.0	2018-04-23	2	8546	7684	8546	7684	0	0	0	0	0	0	152381	18500	21486	0	0	0	-240	8046
0001665160-18-000075	6 percent	N/A	Common Stock		10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-01-29	5	6503	1470	6503	1470	0	0	3488	1105	57047	47743	5000	0	0	0	0	0	-6704	-47578
0001683052-18-000002																																
0001669191-18-000088	Up to 4.9% of amount raised for a successful offering	None.	Common Stock		13698	0.73	The company determined the valuation based on the convertible note cap for existing notes.	9999.54	Y	First-come, first-served basis		106999.75	2018-03-29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001719866-18-000001	6 percent	None	Common Stock		100000	1.0	As determined by issuer.	100000.0	Y	First-come, first-served basis		107000.0	2018-05-04	6	5200	10500	5200	10500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001669191-18-000086	Up to 4.9% of amount raised for a successful offering	None.	Other	Class D Units	3571	2.8000000000000003	The Company's valuation is based on comparable company business models as well as projected results of future operations.	9998.800000000001	Y	First-come, first-served basis		1000000.4	2018-02-28	5	549162	0	199576	0	0	0	0	0	0	0	54462	0	18897	0	0	0	-570778	0
0001669191-18-000084	Up to 4.9% of amount raised for a successful offering	None.	Common Stock		1769	5.65	This valuation has been determined by our lead investor and validated with our existing investors.	9994.85	Y	First-come, first-served basis		1069997.0	2018-04-16	10	940785	607930	838087	563048	900	9250	0	0	0	0	1028899	625529	469391	362755	0	0	-812477	-555860
0001704090-18-000001	The company will pay the funding portal a success fee of 6.5%, of which $3,500 were paid upfront.	None	Other	SAFE+REV (Simple Agreement for Future Equity AND Revenue Participation)	4000	5.0	Arbitrary	20000.0	Y	First-come, first-served basis		1070000.0	2018-03-31	0	0	0	0	0	0	0	135847	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000074	6 percent	N/A	Common Stock		8000	1.25	N/A	10000.0	Y	Other	At issuer's discretion	1000000.0	2018-03-23	10	56071	187790	33334	159809	2217	5298	149000	0	0	0	24792	14374	0	0	0	0	-554644	-317745
0001665160-18-000073	6 percent	N/A	Common Stock		2994	3.34	N/A	9999.960000000001	Y	Other	At issuer's discretion	1069999.06	2018-01-26	11	240817	338790	13236	84022	1750	1000	1248	2336	595939	418318	4517	200000	161	0	0	0	-1176620	-1432114
0001665160-18-000072	6 percent	N/A	Debt			1.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-04-02	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000071	6 percent	N/A	Other	Safe	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	100000.0	2018-01-26	3	71147.15000000001	75180.42	24881.65	30210.420000000002	0	0	1841.71	14498.15	431038.83	342567.24	117920.79000000001	87645.18000000001	62853.94	53142.71	0	0	-330953.07	-281711.56
0001665160-18-000070	6 percent	N/A	Common Stock		66666	0.15	N/A	9999.9	Y	Other	At issuer's discretion	106999.95	2018-03-31	25	337889.57	136346.17	93569.87	39669.340000000004	0	0	70356.24	133400.56	0	0	346004.41000000003	207450.75	74832.91	61385.96	0	0	-147412.28	-886.39
0001722007-18-000004	2.0% of the offering amount upon a successful fundraise.	No.	Debt			1.0	Pro-rated portion of the total principal value of $35,000.	35000.0	Y	First-come, first-served basis		40000.0	2018-02-22	12	446291	436132	-334	2457	0	0	15164	12009	406167	406402	294959	238442	117065	98369	15599	12124	-3455	-4784
0001717605-18-000001	6% of the closing amount raised + pass-through and registration fees	N/A	Debt			100.0	Minimum investment is $100.00, as determined by the issuer.	10000.0	Y	First-come, first-served basis		107000.0	2018-01-24	0	33344	0	0	0	0	0	0	0	50000	0	0	0	0	0	0	0	0	0
0001670254-18-000019	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Other	Simple Agreement for Future Equity (SAFE)	100000	1.0	Pro-rated portion of the total principal value of $100,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	100000.0	Y	Other	As determined by the issuer	1000000.0	2017-08-31	3	35728	0	35728	0	0	0	0	0	50000	0	11163	0	0	0	0	0	-14272	-100
0001665160-18-000067																																
0001665160-18-000066	6 percent	N/A	Common Stock		10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-02-28	11	12	8905	12	6405	0	0	590041	113165	0	0	0	10000	15588	0	0	0	-485769	-106786
0001670254-18-000018	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	75000	1.0	Pro-rated portion of the total principal value of $75,000; interests will be sold in increments of $1; each investment is convertible to Safe Preferred Stock of the Company as described under Item 13.	75000.0	Y	Other	As determined by the issuer	107000.0	2017-11-15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001690447-18-000002	5.0% of the amount raised	2% of the Securities being issued in this Offering	Other	Units of SAFE (Simple Agreement for Future Equity)	25000	1.0		25000.0	Y	First-come, first-served basis		1070000.0	2018-02-19	2	186328	46083	57849	8676	20687	18272	350439	393022	225000	145000	210835	149300	37142	116350	0	0	-54795	-355447
0001670254-18-000017	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Debt			1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1.	50000.0	Y	Other	As determined by the issuer	1000000.0	2017-12-30	6	144818	77210	144161	77210	657	0	144806	55052	1622253	1471821	71803	1302	0	0	0	0	-172577	-688838
0001715599-18-000001	10%		Other	Non-voting Class (B) Membership Units	250000	4.0		100000.0	Y	First-come, first-served basis		1000000.0	2018-06-29	10	58295	5563	51390	4609	3129	954	29629	28996	111575	0	82726	69051	21026	8570	5613	7283	-76142	2516
0001669191-18-000046	Up to 4.9% of amount raised for a successful offering	None.	Other	Membership Interest Units	2252	4.44	At issuer's discretion.	9998.880000000001	Y	First-come, first-served basis		399999.60000000003	2018-04-24	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000064	6 percent	N/A	Common Stock		14925	0.67	N/A	9999.75	Y	Other	At issuer's discretion	106999.67	2018-04-27	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001726537-18-000001	5.0% of the amount raised	A commission equal to 2% of the total Securities issued as part of such successful Offering	Other	Units of SAFE (Simple Agreement for Future Equity)	25000	1.0		25000.0	Y	Other	Other: at the company's discretion.	1070000.0	2018-04-20	2	517643	0	517643	0	0	0	2780	0	0	0	13021	0	2249	0	0	0	-312196	0
0001665160-18-000062	6 percent	N/A	Common Stock		18181	0.55	N/A	9999.550000000001	Y	Other	At issuer's discretion	275000.0	2018-04-30	4	111687.97	44069.32	100537.97	25686.5	8450	14000	337924.21	288816.74	416587.19	411236.09	982347.72	966907.42	0	0	0	0	-130536.83	-278655.68
0001665160-18-000061	6 percent	N/A	Common Stock		200	50.0	N/A	10000.0	Y	Other	At issuer's discretion	1000000.0	2018-01-25	1	61774	0	61774	0	0	0	6601	0	98845	0	0	0	73706	0	0	0	-73706	0
0001718354-18-000001	5.0% of the amount raised	A commission equivalent to 2% of the Securities being issued in this Offering	Other	Crowd SAFE (Simple Agreement for Future Equity) Units	25000	1.0		25000.0	Y	First-come, first-served basis		1007000.0	2018-01-15	4	18617	6582	2903	1219	20	0	2566	0	0	6574	19322	4674	43722	12607	1571	18	-4327	-7427
0001718414-18-000001	Intermediary will be compensated 8% on the total of a successful fundraise.	None	Other	Spikes Beverage Company, LLC will issue a Simple Agreement for Future Equity. The investor will get a 20% discount on the issuance of future shares against a $2,000,000 pre-money valuation cap.	10000	100.0	Interests are sold in $100.00 increments and is convertible to a share of stock described in the attached SAFE Agreement	100000.0	Y	Pro-rata basis		250000.0	2018-01-23	2	11393	0	1889	0	1784	0	12207	0	0	0	6238	0	3317	0	0	0	-10616	0
0001669191-18-000044	Up to 4.9% of amount raised for a successful offering	None.	Other	Class D Units	3571	2.8000000000000003	The Company's valuation is based on comparable company business models as well as projected results of future operations.	9998.800000000001	Y	First-come, first-served basis		1000000.4	2018-02-28	5	549162	0	199576	0	0	0	0	0	0	0	54462	0	18897	0	0	0	-570778	0
0001660945-18-000001	5% of the amount raised	2% of the Securities being offered in the Offering.	Other	Everytable Crowd SAFE Units of SAFE (Simple Agreement for Future Equity)	50000	1.0	Determined arbitrarily.	50000.0	Y	Other	At the Company's discretion.	1070000.0	2018-04-01	60	5461545	1463905	4550418	1140918	2238	718	0	1300358	0	1662000	1357775	222313	3115457	592277	0	0	-2956152	-1561406
0001670254-18-000016	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	75000	1.0	Pro-rated portion of the total principal value of $75,000; interests will be sold in increments of $1; each investment is convertible to one unit as described under Item 13.	75000.0	Y	Other	As determined by the issuer	1000000.0	2018-02-01	4	23686	9383	415	478	0	0	5593	0	63305	0	49613	3386	62717	6053	0	0	-69692	-7306
0001670254-18-000013	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	500000	1.0	Pro-rated portion of the total principal value of $500,000; interests will be sold in increments of $1; each investment is convertible to one unit as described under Item 13.	500000.0	Y	Other	As determined by the issuer	1000000.0	2018-07-27	3	64495	109390	3853	27771	0	0	0	0	118800	112200	14084	0	11408	0	0	0	-51495	-2810
0001665160-18-000060	6 percent	N/A	Common Stock		4000	2.5	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-01-24	5	268019	85	266519	85	0	0	0	0	350000	0	0	0	0	0	0	0	-176882	0
0001665160-18-000059	6 percent	N/A	Common Stock		6666	1.5	N/A	9999.0	Y	Other	At issuer's discretion	1069995.0	2018-01-24	10	1563468	1748780	40182	125887	451510	351085	935830	1125010	346769	363526	2201220	2029103	1179031	1034696	0	0	20625	-58175
0001665160-18-000058	6 percent	N/A	Common Stock		1000	10.0	N/A	10000.0	Y	Other	At issuer's discretion	1000000.0	2018-04-25	6	9100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5427	0
0001720033-18-000002	5.0% of the amount raised	A commission equal to 2% of the Securities being issued.	Other	Units of SAFE (Simple Agreement for Future Equity)	25000	1.0		25000.0	Y	First-come, first-served basis		1070000.0	2018-04-30	0	111962	65812	13726	9926	51820	0	50000	50000	0	0	247468	205714	113897	111045	0	0	-28273	-89770
0001665160-18-000056	6 percent	N/A	Other	Convertible Note	10000	100.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-04-24	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001727471-18-000003	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5% of the number of securities sold.	Debt				Determined in conjunction with a broker-dealer.	25000.0	Y	First-come, first-served basis		1070000.0	2018-03-30	6	243761	0	526	0	0	0	265720	0	0	0	0	0	0	0	0	0	-22509	0
0001665160-18-000053	6 percent	N/A	Common Stock		14925	0.67	N/A	9999.75	Y	Other	At issuer's discretion	106999.67	2018-04-25	6	18318	0	-179	0	18908	0	27274	0	0	0	0	0	0	0	0	0	-12491	0
0001670254-18-000011	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	150000	1.0	Pro-rated portion of the total principal value of $150,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	150000.0	Y	Other	As determined by the issuer	1000000.0	2018-07-27	2	11724	0	11724	0	0	0	0	0	0	0	6091	0	0	0	0	0	-29931	0
0001721104-18-000008	Cash Commission of 5%	5% of total offering amount sold in same SAFE securities as soldin Offering	Other	Simple Agreement for Future Equity (SAFE)	50000	1.0	Arbitrarily set by the Company's board of directors	50000.0	Y	First-come, first-served basis		1070000.0	2018-03-23	12	57179	35620	39179	22620	0	0	0	0	902000	510000	634259	450958	294404	259288	800	1257	828496	682876
0001670254-18-000010	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Debt			1.0	Pro-rated portion of the total principal value of $100,000; interests will be sold in increments of $1.	100000.0	Y	Other	As determined by the issuer	500000.0	2017-11-21	3	202207	0	111591	0	0	0	6126	0	202000	0	0	0	0	0	0	0	-7919	0
0001669191-18-000040	Up to 4.9% of amount raised for a successful offering	None.	Common Stock		5000	2.0	At issuer's discretion, based upon fourth quarter revenue and growth prospects.	10000.0	Y	First-come, first-served basis		107000.0	2018-04-23	2	8546	7684	8546	7684	0	0	0	0	0	0	152381	18500	21486	0	0	0	-240	8046
0001721104-18-000007	Cash Commission of 5%	5% of total offering amount sold in same SAFE securities as soldin Offering	Other	Simple Agreement for Future Equity (SAFE)	50000	1.0	Arbitrarily set by the Company's board of directors	50000.0	Y	First-come, first-served basis		1070000.0	2018-03-22	12	57179	35620	39179	22620	0	0	0	0	902000	510000	634259	450958	294404	259288	800	1257	828496	682876
0001665160-18-000050	6 percent	N/A	Other	Revenue Participation Units	100000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-04-23	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001721104-18-000006	Cash Commission of 5%	5% of total offering amount sold in same SAFE securities as soldin Offering	Other	Simple Agreement for Future Equity (SAFE)	50000	1.0	Arbitrarily set by the Company's board of directors	50000.0	Y	First-come, first-served basis		1070000.0	2018-03-22	12	57179	35620	39179	22620	0	0	0	0	902000	510000	634259	450958	294404	259288	800	1257	828496	682876
0001665160-18-000047	6 percent	N/A	Other	Master Membership Units	100	100.0	N/A	10000.0	Y	Other	At issuer's discretion	100000.0	2018-04-23	1	27627	0	1000	0	0	0	0	0	26627	0	0	0	0	0	0	0	0	0
0001727471-18-000001	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5% of the number of securities sold.	Debt				Determined in conjunction with a broker-dealer.	25000.0	Y	First-come, first-served basis		1070000.0	2018-03-30	6	243761	0	526	0	0	0	265720	0	0	0	0	0	0	0	0	0	-22509	0
0001719522-18-000001	NextSeed charges a % of the total Offering Amount (10% if the Offering Amount is $250,000 or less and 9% if the Offering Amount is more than $250,000); provided NextSeed will only charge 5% of amount raised from investors that were introduced by the Issuer	None	Debt				Face value of the note	150000.0	Y	First-come, first-served basis		350000.0	2018-01-15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001721392-18-000001	5.0% of the amount raised	2% of the Securities being issued in this Offering	Other	Units of SAFE (Simple Agreement for Future Equity)	75000	1.0		75000.0	Y	First-come, first-served basis		107000.0	2018-03-09	0	57600	0	57600	0	0	0	216100	0	0	0	70000	0	0	0	1200	0	-154800	0
0001669191-18-000036	Up to 4.9% of amount raised for a successful offering	None.	Common Stock		100	100.0	Based upon an assessment of our core market; total size and expected growth, comparable companies and their revenue structures and the target customer's average spend on goods, we believe our valuation is almost $4 million.	10000.0	Y	First-come, first-served basis		1070000.0	2018-04-14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001669191-18-000034	Up to 4.9% of amount raised for a successful offering	None.	Common Stock		10000	1.0	Book Value = Capital Raised / Total Shares Issued	10000.0	Y	First-come, first-served basis		100000.0	2018-02-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000043	6 percent	N/A	Other	SAFT	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	744000.0	2018-01-12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-18-000008	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Debt			1.0	Pro-rated portion of the total principal value of $200,000; interests will be sold in increments of $1.	200000.0	Y	Other	As determined by the issuer	1000000.0	2018-07-20	8	515125	0	3492	0	116674	0	438970	0	1402676	0	547576	0	383438	0	-1956	0	-623430	0
0001669191-18-000021	Up to 4.9% of amount raised for a successful offering	None.	Common Stock		1000	10.0	The company determined the price, based upon 0.001 percent of the advertising market in Japan.	10000.0	Y	First-come, first-served basis		100000.0	2018-04-19	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000042	6 percent	N/A	Other	Convertible Note	100000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-01-16	5	420518	386000	98000	135000	0	0	18900	12000	775500	535000	0	0	0	0	0	0	-373882	-161000
0001665160-18-000041	5 percent	N/A	Common Stock		5867	4.26	N/A	24993.420000000002	Y	Other	At issuer's discretion	999996.66	2018-07-20	10	966727	1020397	29833	3180	0	0	2717460	2260666	1923673	1280010	221160	0	-269414	0	0	0	-1154127	-672032
0001710332-18-000001	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5% of the number of securities sold.	Preferred Stock		25235	0.9907		25000.32	Y	First-come, first-served basis		446805.7	2018-03-23	4	1246901	1033136	817297	803906	0	0	1185060	961835	272330	0	1887394	1312635	-1243729	-859807	0	0	-309211	63045
0001719970-18-000003	7% success fee with $3500 prepaid	none	Other	Class A membership units non-voting	20000	1.0	prior funding	20000.0	Y	First-come, first-served basis		1070000.0	2018-03-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
