ACCESSION_NUMBER	ID	ISSUER	ISSUERSIGNATURE	ISSUERTITLE
0001665160-20-000918	1	BIOCURITY PHARMACEUTICALS INC.	MerchantCass Advisors, LLC	President, Principal Executive Officer, and COO
0001665160-20-000917	1	Tequila Holdings, Inc.	John Chappell	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000916	1	Yae! Organics	Lorenzo Holley	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000915	1	EPILOG IMAGING SYSTEMS INC.	Michael Mojaver	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001811697-20-000023	1	ChipMonk Inc.	David Downing	CEO
0001794960-20-000005	1	Fashwire Inc.	Kimberly Carney	CEO
0001665160-20-000914	1	Solutions Vending International, Inc.	Dawn Dickson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001816346-20-000001	1	KarSavior Inc.	Christiaan Best	Chief Executive Office, Chief Financial Officer, Secretary
0001669191-20-000346	1	Spring Rock Holdings LLC	Aaron Lukse	Principal Executive Officer
0001670254-20-000577	1	Speak Technologies Inc.	Cody White	CEO & Co-Founder
0001802465-20-000005	1	Sunu, Inc.	Marco Antonio Trujillo Tejada	CEO
0001802465-20-000004	1	Tyla-Simone's Wings LLC	Monique Crayton	Sole Member, COO
0001796110-20-000007	1	Rent Yuh Ride LLC	Cherie Williams	Manager/CEO
0001665160-20-000910	1	Swabbies Tech, Inc.	Carman Cook	CEO, Principal Executive Officer and Director
0001670254-20-000575	1	Resolution 8 Technologies, Inc.	Scott Seidewitz	Founder/CEO
0001665160-20-000907	1	Van Robotics, Inc.	Laura Boccanfuso	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001809739-20-000001	1	GoMeat Services Inc.	Waqas Siddiqi	Chief Executive Officer
0001780452-20-000003	1	Globocoin 1, LLC	Tobias Maldonado	Manager
