ACCESSION_NUMBER	ISAMENDMENT	PROGRESSUPDATE	NATUREOFAMENDMENT	NAMEOFISSUER	LEGALSTATUSFORM	LEGALSTATUSOTHERDESC	JURISDICTIONORGANIZATION	DATEINCORPORATION	STREET1	STREET2	CITY	STATEORCOUNTRY	ZIPCODE	ISSUERWEBSITE	COMPANYNAME	COMMISSIONCIK	COMMISSIONFILENUMBER	CRDNUMBER
0001666102-19-000024	1		Update Q13, the terms of the securities being offered - added the terms and arrangement of non-cumulative dividends	Oprine Opportunity Funds	Corporation		FL	2019-07-26	1001 4TH AVE	SUITE 3200	SEATTLE	WA	98154	www.oprine.com	Mr. Crowd	0001666102	007-00042	000166610
0001665160-19-001104	1		Issuer is extending the length of their campaign by 60 days.	Keezel, Inc.	Corporation		DE	2017-04-27	20377 SW ACACIA STREET, 2ND FLOOR		NEWPORT BEACH	CA	92660	https://keezel.co	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-001103	1		Issuer is extending the length of their campaign by 60 days.	Open Box Buy Corp	Corporation		NV	2018-08-21	2896 CARMELO DRIVE		HENDERSON	NV	89052	www.openboxbuyonline.com	StartEngine Capital, LLC	0001665160	007-00007	
0001477932-19-006117	0			Horror Equity Fund, Inc.	Corporation		DE	2015-07-20	280 S. BEVERLY DRIVE, STE 204		BEVERLY HILLS	CA	90212	www.HorrorEquityFund.com				
0001792754-19-000001	0			Illusio, Inc.	Corporation		DE	2015-02-17	222 VIA MALAGA		SAN CLEMENTE	CA	92673	www.illusioimaging.com	Equifund Crowd Funding Portal Inc.	0001705665	007-00115	288900
0001778262-19-000006	0	The Offering closed successfully on 10/31/2019, having received investment commitments of $1,070,000.		Cityzenith Holdings, Inc.	Corporation		DE	2009-04-23	2506 NORTH CLARK STREET		CHICAGO	IL	60614	https://cityzenith.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001665160-19-001102	1		extending and updating max funding goal	One Roq Spirits LLC	Limited Liability Company		NY	2012-03-12	430 Virginia Street		Buffalo	NY	14201	www.oneroqclub.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-001100	1		Issuer is extending the length of their campaign by 60 days.	Icarus Blockchain Group Inc.	Corporation		DE	2018-08-23	ROELSTRAAT 22A		PARAMARIBO	V3	00000	www.ourox.io	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-001099	1		Issuer is extending the length of their campaign by 60 days.	Divinia Water, Inc.	Corporation		ID	2015-10-29	149 CHESTNUT ST.		IDAHO FALLS	ID	83402	www.diviniawater.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-001098	1		Issuer is extending the length of their campaign by 60 days.	Boku International Inc	Corporation		DE	2014-09-29	987 WEST OJAI AVENUE	987 WEST OJAI AVE.	OJAI	CA	93023	www.bokusuperfood.com	StartEngine Capital, LLC	0001665160	007-00007	
0001777204-19-000008	1		The Form C filed to increase the Maximum Offering Amount and extend the deadline of The Offering was not marked as material, it is a material amendment.	HelloAva, Inc.	Corporation		DE	2016-06-14	25 BROADWAY		NEW YORK	NY	10004	www.helloava.co	OpenDeal Portal LLC	0001751525	007-00167	283874
0001777204-19-000007	0		The Form C is hereby amended to increase the Maximum Offering Amount and extend the deadline of The Offering.	HelloAva, Inc.	Corporation		DE	2016-06-14	25 BROADWAY		NEW YORK	NY	10004	www.helloava.co	OpenDeal Portal LLC	0001751525	007-00167	283874
0001707193-19-000004	0	The Offering closed successfully on 10/31/2019, having received investment commitments of $59,399, although a final accounting has not taken place.		TOWN KITCHEN PBC	Corporation		DE	2015-03-09	2325 EAST 12TH STREET		OAKLAND	CA	94601	https://www.thetownkitchen.com/	OpenDeal Portal LLC	0001751525	007-00167	283874
0001790042-19-000003	0			Lieu Ltd	Corporation		DE	2018-02-01	31-12 BROADWAY, QUEENS		NEW YORK	NY	11106	https://www.thelieu.com/	OpenDeal Portal LLC	0001751525	007-00167	283874
0001783580-19-000001	0			Ember Fund LLC	Limited Liability Company		DE	2019-07-12	6060 CENTER DRIVE	FLOOR 10, #29	LOS ANGELES	CA	90045	emberfund.io	OpenDeal Portal LLC	0001751525	007-00167	283874
0001778950-19-000005	0		moved chart showing authorized shares to proper section	SHOWDEO, INC	Other	PUBLIC BENEFIT CORPORATION	DE	2019-01-08	56B 5TH STREET LOT 1 #3087		CARMEL BY THE SEA	CA	93921	http:/showdeo.com/	MiTec, PBC	0001690300	007-00133	292759
0001670254-19-000638	0			Cloudastructure, Inc.	Corporation		DE	2003-03-28	55 E 3rd Ave		San Mateo	CA	94401	https://www.cloudastructure.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-19-001096	0			SmartSoda Holdings, Inc.	Corporation		DE	2019-02-15	25700 Science Park Drive, Suite 370		Beachwood	OH	44122	www.smartsodagroup.com	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-19-000635	0			Leon & George, Inc.	Corporation		DE	2017-06-01	1633 Valencia St, Unit A		San Francisco	CA	94110	http://leonandgeorge.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001791711-19-000001	0			Cissonius Corp	Corporation		PA	2007-06-15	93 S 16TH ST		PITTSBURGH	PA	15203	http://tootiesfamous.com/	Honeycomb Portal LLC	0001705726	007-00119	289015
0001746059-19-000061	0	At the close of the offering, the issuer closed on $33,400. The funds are being processed. The final amount could be lower.		Logwood Company, LLC	Limited Liability Company		MA	2015-10-13	500 NORTH MAIN STREET		RANDOLPH	MA	02368	https://www.ivyees.com/	MainVest, Inc.	0001746059	007-00162	
0001746059-19-000060	0			Emerald Yoga Studio Inc														
0001746059-19-000059	0			WORKING MAN DISTILLERS LLC														
0001665160-19-001094	1		Issuer is extending the length of their campaign by 60 days.	Locking Line Barriers Corp	Corporation		CO	2015-10-10	4155 E. JEWELL AVE.	SUITE 610	DENVER	CO	80222	www.WaterBlocks.NET	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-19-000633	0			App App, Inc.	Corporation		DE	2017-10-17	81 Prospect St		Brooklyn	NY	11201	http://www.getappapp.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-19-000632	0	The final number is $256,133.00 in investments.		App App, Inc.	Corporation		DE	2017-10-17	81 Prospect St		Brooklyn	NY	11201	http://www.app-app.co	Wefunder Portal LLC	0001670254	007-00033	283503
0001785943-19-000002	1		The maximum offering amount is hereby amended to $1,070,000.	Status Money Inc.	Corporation		DE	2016-05-04	245 5TH AVENUE		NEW YORK	NY	10016	https://statusmoney.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001787645-19-000003	1		Filing amendment to increase the Offering maximum amount and to extend the Offering deadline to December 16, 2019.	Gleantap, Inc.	Corporation		DE	2018-04-24	3308 Rogers Road	#6108	Austin	TX	78758	https://gleantap.com	MicroVenture Marketplace Inc.	0001478147	008-68458	152513
0001665160-19-001092	0			Toy Overlord Inc	Corporation		DE	2017-09-26	3753 S State St		Salt Lake City	UT	84115	www.megalopolis.toys	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-001089	0			Elevate Nutrition Inc.	Corporation		NY	2017-01-06	777 Westchester Ave, STE 101		WHITE PLAINS	NY	10604	https://www.elevatenutrition.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001785164-19-000003	0		Extending offering deadline to January 31, 2020	Green Growth Real Estate, LLC	Limited Liability Company		DC	2019-07-31	1441 L ST NW		WASHINGTON, DC	DC	20005	www.GreenGrowthRealEstate.com	truCrowd, Inc	0001667145	007-00015	283063
0001665160-19-001087	0			entreDonovan Wholesale, LLC														
0001706939-19-000005	0		Extending offering deadline until 12-1-2019	kulaBrands, Inc.	Corporation		DE	2016-05-25	16509 E ARROYO VISTA DR		FOUNTAIN HILLS	AZ	85268	kulabrands.com	truCrowd, Inc	0001667145	007-00015	283063
0001665160-19-001085	0			Currency Tracking Technologies, LLC	Limited Liability Company		FL	2016-07-27	2240 Woolbright Road	#403	Boynton Beach	FL	33426	www.currencytracking.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-001083	1		Updating Use of Proceeds	Rhino Hide Inc	Corporation		ID	2018-06-13	273 Birch Banks Road		Sagle	ID	83860	www.rhino-hide.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-001080	0			Rhino Hide Inc	Corporation		ID	2018-06-13	273 Birch Banks Road		Sagle	ID	83860	www.rhino-hide.com	StartEngine Capital, LLC	0001665160	007-00007	
0001669191-19-000386	0		issuer extended offering deadline.	Asprodental Inc.	Corporation		DE	2019-01-04	1213 E. Chapman Ave.		Fullerton	CA	92831	asprodental.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001669191-19-000384	0		issuer extended offering deadline.	Dome Audio Inc.	Corporation		DE	2017-04-03	2 Park Square	Suite 2212	Rahway	NJ	07065	https://www.domeaudioinc.com/	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001669191-19-000382	0		issuer extended offering deadline.	Kings Crowd LLC	Limited Liability Company		DE	2017-12-14	695 Atlantic Ave.	Floor 9	Boston	MA	02111	kingscrowd.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001787023-19-000004	0		Correcting numbers on the use of proceeds table to add up properly.	LEAF & ASH LLC	Limited Liability Company		OK	2019-04-08	17290 MARY ENNIS CIRCLE		CHOCTAW	OK	73020	www.leafandashok.com	truCrowd, Inc	0001667145	007-00015	283063
0001717111-19-000004	0			Red Hen Collective Cooperative, Inc.	Corporation		CA	2017-03-08	2323 BROADWAY		OAKLAND	CA	94612	www.redhencollective.com				
0001670254-19-000627	0			Pippy Sips LLC	Limited Liability Company		PA	2017-05-12	437 Hoffman Street		Philadelphia	PA	19148	https://www.pippysips.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001788590-19-000002	0			Suitable Inc	Other	S-Corporation	DE	2015-11-30	1943 HILLCREST DR		LOS ANGELES	CA	90016	https://www.senestudio.com	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001665160-19-001078	0			Called Higher Studios, Inc.	Corporation		DE	2019-06-04	9042 Berry Farms Xing		Franklin	TN	37064	www.calledhigherstudios.com	StartEngine Capital, LLC	0001665160	007-00007	
0001779569-19-000004	1		Update to offering closing date from 1st November 2019 to 11:59PM on 30th November 2019.	Social Chains, Inc	Corporation		TX	2018-02-15	12808 W. AIRPORT BLVD	SUITE 270J	SUGAR LAND	TX	77478	www.socialchains.io	Pitch Venture Group LLC	0001736729	007-00153	
0001670254-19-000629	0			Divine Dog Ranch LLC	Limited Liability Company		MD	2007-06-01	11277 Edge Hill Rd		Newburg	MD	20664	http://www.k-9divine.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-19-000623	1		Increase early bird threshold; lower early bird valuation	Stay Cool Beverages LLC	Limited Liability Company		TX	2017-01-27	2800 Treble Lane		Austin	TX	78704	https://www.drinkstaycool.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-19-001076	0			Atmos Home Inc.	Corporation		FL	2017-08-23	2308 Circuit Way		Brooksville	FL	34604	https://atmoshome.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001746059-19-000057	0			Prime Time Grilled Cheese LLC	Limited Liability Company		NH	2018-04-20	6 POND DRIVE		MANCHESTER	NH	03103	https://www.primetimegrilledcheese.com/	MainVest, Inc.	0001746059	007-00162	
0001790868-19-000003	0			Le Host LLC														
0001792353-19-000001	0			Creative Coffee & Supply LLC	Limited Liability Company		PA	2019-09-13	309 SMITHFIELD ST		PITTSBURGH	PA	15222	https://crtv.coffee/	Honeycomb Portal LLC	0001705726	007-00119	289015
0001665160-19-001073	0	At the close of the offering, the issuer closed on $1,069,826.88 and 3,343,777 number of securities.		Goffee, Inc	Corporation		DE	2018-02-01	315 W 39TH STREET, FLOOR 8, APT 811	APT 3K	NEW YORK	NY	10018	www.goffeeshop.com	StartEngine Capital, LLC	0001665160	007-00007	
0001783004-19-000001	0			SkyHi Travel, Inc.	Corporation		DE	2016-02-01	13614 SUNSET DRIVE		APPLE VALLEY,	CA	92308	https://flyskyhi.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001665160-19-001072	1		Extending end date	Adv3nture, Inc.	Corporation		DE	2019-08-02	321 S. Beverly Dr., Suite M		Beverly Hills	CA	90212	adv3nture.com	StartEngine Capital, LLC	0001665160	007-00007	
0001746059-19-000055	0			Kookoonelli, Inc.	Corporation		MA	2019-10-14	3 VILLAGE STREET	UNIT 2	SOMERVILLE	MA	02143	https://www.instagram.com/koo_koo_nelli/	MainVest, Inc.	0001746059	007-00162	
0001792013-19-000001	0			BatteryXchange, Inc.	Corporation		DE	2019-02-27	17045 GREENLAWN HILLS CT.		CHARLOTTE	NC	28217	https://batteryxchange.co/	LOCALSTAKE MARKETPLACE LLC	0001544442	008-69063	000162726
0001665160-19-001070	0			W.K.D. Style Enterprises Inc	Corporation		DE	2019-05-23	42 Old Pond Rd		Great Neck	NY	11023	www.unionsociety.com	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-19-000620	0			Clean Air Lawn Care, Inc.	Corporation		CO	2006-01-03	2021 S College Ave		Fort Collins	CO	80525	http://www.cleanairlawncare.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-19-001067	0			Life Imaging Fla, Inc.	Corporation		DE	2019-07-17	330 3rd st s unit 605		Saint Petersburg	FL	33701	lifeimagingfla.com	StartEngine Capital, LLC	0001665160	007-00007	
0001778950-19-000004	1		Extend offering to January 31,2020; update Use of Proceeds, Update Offering Statement item M, item R, and item S.	SHOWDEO, INC	Other	PUBLIC BENEFIT CORPORATION	DE	2019-01-08	56B 5TH STREET LOT 1 #3087		CARMEL BY THE SEA	CA	93921	http:/showdeo.com/	MiTec, PBC	0001690300	007-00133	292759
0001665160-19-001065	0		Updated Offering Document	Metai Knights Media Inc	Corporation		WY	2019-08-30	600 5th Avenue		New York	NY	10020	www.metaiyeknights.com	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-19-000617	0			LT Celebrations LLC	Limited Liability Company		TX	2018-07-25	252 County Road 732		Yancey	TX	78886	https://www.lyfetymes.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001786494-19-000004	1		Update to Issuer entity	Casa Brasil LLC	Limited Liability Company		PA	2019-10-21	5904 BRYANT ST		PITTSBURGH	PA	15206	https://www.casa-brasil.com/	Honeycomb Portal LLC	0001705726	007-00119	289015
0001784089-19-000001	0			OpenAVN Inc	Corporation		DE	2019-01-18	3100 47TH AVE STE 3100		LONG ISLAND CITY	NY	11101	https://www.openavn.com	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001670254-19-000612	0			I AM LIKE YOU FILM, LLC	Limited Liability Company		NY	2016-03-04	405 Lexington Avenue 36 Floor		New York	NY	10174	http://www.iamlikeyoufilm.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001792115-19-000001	0			Sprout CF Fund, Inc.	Corporation		UT	2019-08-30	2912 EXECUTIVE PKWY, SUITE 120		LEHI	UT	84043	sproutcrowd.fund	EquityDoor, LLC	0001726368	007-00139	296839
0001787023-19-000003	0		Correcting mistaken answer on item #18 of offering statement. Extending offering to 01/15/2020	LEAF & ASH LLC	Limited Liability Company		OK	2019-04-08	17290 MARY ENNIS CIRCLE		CHOCTAW	OK	73020	www.leafandashok.com	truCrowd, Inc	0001667145	007-00015	283063
0001670254-19-000610	0			Pressure Games, Inc	Other	Public Benefit Corporation	DE	2018-10-27	5011 La Costa Island Ct		Punta Gorda	FL	33950	https://pressuregames.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-19-000608	0			Annie May's New England LLC	Limited Liability Company		DE	2018-07-03	108 Madison Avenue		Newtonville	MA	02460	https://www.anniemayssweetcafe.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001789467-19-000002	0		Correcting contradictory maturity date on offering statement	Inner City Opportunity Zone LLC	Limited Liability Company		FL	2019-08-22	800 VILLAGE SQUARE CROSSING STE 334		PALM BEACH GARDENS	FL	33410	www.icopportunityz.com	truCrowd, Inc	0001667145	007-00015	283063
0001791279-19-000002	1		new target end date.	Hen Fruit LLC	Limited Liability Company		PA	2019-09-25	501 GRANT ST	SUITE 160	PITTSBURGH	PA	15219	www.thespeckledeggpgh.com	Honeycomb Portal LLC	0001705726	007-00119	289015
0001765252-19-000006	0		Extended the closing date of the offering to January 31st , 2020	QWIKLEAF LLC	Limited Liability Company		MI	2018-03-16	3320 SPINNAKER LN	5B	DETROIT	MI	48207	www.qwikleaf.com	truCrowd, Inc	0001667145	007-00015	283063
0001746059-19-000053	0			Peak Performance Nutrition LLC	Limited Liability Company		NY	2015-06-12	620 19TH STREET		WATERVLIET	NY	12189	http://foodtherapymeals.com/	MainVest, Inc.	0001746059	007-00162	
0001791574-19-000001	0			Herschel Industries Inc.	Corporation		DE	2017-12-22	130 WEST 16TH STREET	65	NEW YORK	NY	10011	https://www.peachgoods.com/	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001665160-19-001062	0			Atmos Home Inc.	Corporation		FL	2017-08-23	2308 Circuit Way		Brooksville	FL	34604	https://atmoshome.com/				
0001746059-19-000052	0			MOBILE COOKS LLC														
0001791878-19-000001	0			Oakmont Barbeque Co LLC	Limited Liability Company		PA	2016-02-02	370 VIRGINIA AVE		OAKMONT	PA	15139	https://www.oakmontbbqco.com/	Honeycomb Portal LLC	0001705726	007-00119	289015
0001665160-19-001060	0	Adjustment to the initial Form C-U filing of 11/06/2019. At the close of the offering, the issuer closed on $227,657.50 and 65,045 number of securities.		Atmos Home Inc.	Corporation		FL	2017-08-30	13761 WEATHERSTONE DR.		SPRING HILL	FL	34609	http://atmoshome.tech/	StartEngine Capital, LLC	0001665160	007-00007	
0001786077-19-000001	0			Back Development LLC	Limited Liability Company		OH	2015-01-21	5121 W. 161ST ST.		BROOK PARK	OH	44142	https://www.backattacksnacks.com/	Honeycomb Portal LLC	0001705726	007-00119	289015
0001477932-19-006009	0			WOLFPRINT 3D INC	Corporation		DE	2016-08-18	160 GREENTREE DRIVE, SUITE 101		DOVER	DE	19904	www.wolf3d.io				
0001665160-19-001059	0		Issuer is adding an temporary perk to their campaign page.	Keezel, Inc	Corporation		DE	2017-04-27	20377 SW Acacia Street, 2nd Floor		Newport Beach	CA	92660	https://keezel.co	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-001056	0			Metai Knights Media Inc	Corporation		WY	2019-08-30	600 5th Avenue		New York	NY	10020	www.metaiyeknights.com	StartEngine Capital, LLC	0001665160	007-00007	
0001790895-19-000001	0			USA Innovations Inc.	Corporation		DE	2016-10-13	8 CAMINO ENCINAS	STE 100	ORINDA	CA	94563	https://www.basu.com	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001665160-19-001053	0	Adjustment to the initial Form C-U filing of 04/09/2019. At the close of the offering, the issuer closed on $105,100 and 10,537 number of securities.		Cityfreighter Inc	Corporation		DE	2018-06-26	414 OLIVE STREET		SANTA BARBARA	CA	93101	www.cityfreighter.com	StartEngine Capital, LLC	0001665160	007-00007	
0001746059-19-000050	0			Timbolier Industries, Inc.	Corporation		MD	2017-04-21	361 WESTBURY DR		RIVA	MD	21140	http://www.timbolier.com/	MainVest, Inc.	0001746059	007-00162	
0001786226-19-000001	0			Champions of Diversity Media Inc.	Corporation		OH	2019-08-07	POST OFFICE BOX 2502		COLUMBUS	OH	43216	https://www.championsofdiversity.info/	Thrivera Ventures Fund I, LLC	0001707360	007-00116	288924
0001778262-19-000005	0		The Form C has been amended to note the end of the term of one Director, his replacement, and an update on the resolution of certain litigation.	Cityzenith Holdings, Inc.	Corporation		DE	2009-04-23	2506 NORTH CLARK STREET		CHICAGO	IL	60614	https://cityzenith.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001758617-19-000003	1		Issuer is extending the length of their campaign by 60 days.	Karaganda, LLC	Limited Liability Company		CA	2017-04-03	2618 SAN MIGUEL DRIVE SUITE 496		NEWPORT BEACH	CA	92660	https://www.karagandafilm.com	StartEngine Capital, LLC	0001665160	007-00007	
0001669191-19-000380	0	End of offering. Issuer closed its offering with estimated gross proceeds of $27,960. The foregoing is in regard only to the amount raised under the Section 4(a)(6) exemption.		Guru.Club LLC	Limited Liability Company		DE	2017-07-26	51 Melcher St.		Boston	MA	02210	www.guru.club	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001669191-19-000377	0			Global Cancer Technology, Inc	Corporation		NV	2017-05-18	16776 Bernardo Center Drive	#203	San Diego	CA	92128	www.globalcancertechnology.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001669191-19-000374	0			QuicWit LLC.	Limited Liability Company		MA	2018-06-13	29 Peter Parley Road	Unit 1	Boston	MA	02130	https://quicwit.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001666102-19-000021	1		Updates: - Extension of offering deadline - Inclusion of the 2018 Financial Statements - Q21 on how the securities are valued  - Q26 on related parties transactions - Financial condition of the issuer and discussion on results of operation in 2018	Slumber Bump, LLC	Limited Liability Company		UT	2013-05-28	75 SOUTH 100 EAST	STE. 1E	ST. GEORGE	UT	84770	https://www.SlumberBump.com/	Mr. Crowd	0001666102	007-00042	284278
0001666102-19-000022	0			CEO SPACE INTERNATIONAL INC.	Corporation		FL	2009-09-10	1324 SEVEN SPRINGS BLVD #343		NEW PORT RICHEY	FL	34655	https://ceospaceinternational.com/	Mr. Crowd	0001666102	007-00042	284278
0001670254-19-000607	0	$123,492.00 in investments. Payments are still being processed; final number is yet to be determined.		Federation Brewing, LLC	Limited Liability Company		CA	2012-03-01	420 3rd St.		Oakland	CA	94607	http://www.federationbrewing.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-19-001051	0			PlantSnap, Inc.	Corporation		DE	2016-06-16	473.5 WEST COLORADO AVE		Telluride	CO	81435	https://www.plantsnap.com	StartEngine Capital, LLC	0001665160	007-00007	
0001784785-19-000004	1		Extending offering deadline to December 9, 2019.	BTG Operations, LLC	Limited Liability Company		TX	2014-11-18	5214 Burleson Road	Suite 209	Austin	TX	78744	www.brakestogo.com	MicroVenture Marketplace, Inc.	0001478147	008-68458	152513
0001665160-19-001049	0			PlantSnap, Inc.	Corporation		DE	2016-06-16	PO Box 3740		Telluride	CO	81435	https://www.plantsnap.com				
0001746059-19-000049	0			GREEN MAMA, LLC														
0001779118-19-000004	0	$62,138 in investments. Payments still being processed; final figure not yet determined.		Hoplite Power, Inc.	Corporation		DE	2014-09-26	29-10 THOMSON AVENUE	NYDESIGNS C760 STE. 20	LONG ISLAND CITY	NY	11101	www.hoplitepower.com	MicroVenture Marketplace, Inc.	0001478147	008-68458	152513
0001791558-19-000001	0			EME Squared LLC	Limited Liability Company		PA	2019-10-02	2026 WESTMONT AVE		PITTSBURGH	PA	15210	https://www.thecityfreshpasta.com/	Honeycomb Portal LLC	0001705726	007-00119	289015
0001670254-19-000606	0			Billion Vegans Inc.	Corporation		DE	2016-12-20	7951 Maestro Ave.		West Hills	CA	91304	https://billionvegans.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001104659-19-055034	0			Legion M Entertainment, Inc.	Corporation		DE	2016-03-04	1801 CENTURY PARK EAST 24TH FLOOR		LOS ANGELES	CA	90067	http://www.legionm.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-19-000602	0			Skeptic Distillery Co.	Corporation		IL	2014-10-12	2525 W LE MOYNE ST		MELROSE PARK	IL	60160	http://www.skepticdistillery.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-19-000598	0			Enflux, Inc.	Corporation		DE	2015-08-26	514 E Oceanfront		Newport Beach	CA	92627	https://www.backalerts.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-19-001043	1		Issuer is extending the length of their campaign by 45 days.	GLOW Beverages, inc.	Corporation		DE	2019-01-19	9233 CHARLES SMITH AVENUE		RANCHO CUCAMONGA	CA	91730	www.drinkGLOW.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-001042	1		Issuer is extending the length of their campaign by 60 days.	microsurgeonbot,inc	Corporation		DE	2017-05-22	2355 WESTWOOD BLVD., SUITE 961	SUITE 961	LOS ANGELES	CA	90064	http://msb.ai	StartEngine Capital, LLC	0001665160	007-00007	
0001791279-19-000001	0			Hen Fruit LLC	Limited Liability Company		PA	2019-09-25	501 GRANT ST	SUITE 160	PITTSBURGH	PA	15219	www.thespeckledeggpgh.com	Honeycomb Portal LLC	0001705726	007-00119	289015
0001790509-19-000004	0		Updating financial statements to be for the period from inception to October 13, 2019.	StreetWell, LLC	Limited Liability Company		DE	2019-09-30	644 FREDERICK STREET		HAGERSTOWN	MD	21740	www.streetwell.info	MiTec, PBC	0001690300	007-00133	292759
0001783556-19-000004	1		This Amendment is filed to disclose that related parties made investments during the Offering in amounts greater than 10% of the total amount raised. Additionally, this Amendment is filed to add a webinar transcript as Exhibit G.	XFit, Inc.	Corporation		TX	2017-08-30	7500 Rialto Blvd.	Building 1, Suite 122	Austin	TX	78735	www.nexersys.com	MicroVentures Marketplace Inc.	0001478147	008-68458	152513
0001665160-19-001041	0			PlantSnap, Inc.														
0001790509-19-000001	0			StreetWell, LLC	Limited Liability Company		DE	2019-09-30	644 Frederick Street		Hagerstown	MD	21740	www.streetwell.info	MiTec, PBC	0001690300	007-00133	292759
0001665160-19-001040	0			PlantSnap, Inc.	Corporation		DE	2016-06-16	PO Box 3740		Telluride	CO	81435	https://www.plantsnap.com				
0001787138-19-000003	0		Filing amendment to add webinar transcript as Exhibit G.	Backyard Soda Co, Inc.	Corporation		DE	2019-04-18	31180 Cinnamonwood		Evergreen	CO	80439	www.backyardsodas.com	MicroVenture Marketplace Inc.	0001478147	008-68458	152513
0001665160-19-001034	0			Gratwick Productions, Inc	Corporation		WY	2016-10-07	11308 Blue Sage Dr		Sylmar	CA	91342	http://gratwickproductions.com	StartEngine Capital, LLC	0001665160	007-00007	
0001785115-19-000005	0	$107,000 in investments.		Boring Life Inc	Corporation		OR	2019-01-01	29830 SE WHEELER ROAD	29830 SE WHEELER ROAD	BORING	OR	97009	www.aboringlife.com	MicroVenture Marketplace Inc.	0001478147	008-68458	152513
0001791343-19-000002	0			Killik Hot Sauce Company, LLC	Limited Liability Company		OH	2019-04-15	1383 BONNIEVIEW AVE		LAKEWOOD	OH	44107	https://killikhsc.com/	Honeycomb Portal LLC	0001705726	007-00119	289015
0001785244-19-000004	0	Issuer raised $75,000. The actual processing time to confirm the commitments may take longer than the filing deadline, and the total amount is our best estimate at this time. The actual amount may be lower.		Handies Douzo LLC	Limited Liability Company		TX	2019-04-08	3510 WHITE OAK DR.		HOUSTNO	TX	77007	https://www.handiesdouzo.com/	NextSeed Securities, LLC	0001723503	008-70055	291387
0001635417-19-000004	0			Kangaroo Films LLC	Limited Liability Company		DE	2014-02-03	222 BROADWAY, 20TH FL		NEW YORK	NY	10038	https://dreamitreel.com/	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001782749-19-000003	0		Revising Capitalization and Ownership description to include $150,000 SAFE sold subsequent to filing of Form C, changes to Incentive Stock Plan awards, and changes to Company's cash on hand and average monthly burn rate.	Tallyfy, Inc.	Corporation		DE	2014-08-18	911 WASHINGTON AVENUE	SUITE 501	ST. LOUIS	MO	63101	https://tallyfy.com/	OpenDeal Portal LLC	0001751525	007-00167	283874
0001791415-19-000003	0		Update to issuer name.	Le Host LLC	Limited Liability Company		MI	2010-01-13	305 W 9 MILE RD		FERNDALE	MI	48220	https://www.lehosthair.com/	Honeycomb Portal LLC	0001705726	007-00119	289015
0001791415-19-000002	0			Holbert Enterprises LLC	Limited Liability Company		OH	2012-05-31	3725 AVONDALE ROAD		WOODMERE	OH	44122	https://www.sidestogobbq.com/	Honeycomb Portal LLC	0001705726	007-00119	289015
