ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001665160-18-000358	1	Jessica Li	CFO, Director, Principal Financial Officer, Principal Accounting Officer	2018-04-27
0001715007-18-000001	1	Devesh Sharma	President and Chief Financial Officer	2018-04-27
0001715007-18-000001	2	Seema Lindskog	Chief Executive Officer and Secretary	2018-04-27
0001665160-18-000368	1	C. Jibril Sulaiman II	Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-04-27
0001670254-18-000181	1	Sajal Sahay	Co-Founder & CEO	2018-04-20
0001670254-18-000181	2	Arti Kapoor	Board Member	2018-04-20
0001670254-18-000181	3	Asheesh Barman	Co-Founder, President, & COO	2018-04-20
0001665160-18-000355	1	Marlin Miller	CFO and Principal Accounting Officer	2018-04-27
0001665160-18-000355	2	Randy Paynter	CEO and Board Director	2018-04-27
0001665160-18-000355	3	Gerald Marxman	Board Director	2018-04-27
0001665160-18-000355	4	Frank Kocsis	Board Director	2018-04-27
0001670254-18-000183	1	George Toolie	VP of National Sales & Marketing Rep	2018-04-26
0001670254-18-000183	2	Darryl McCoy II	VP of Advertising & Marketing Technologies	2018-04-26
0001670254-18-000183	3	Sheila R. W. Copeland	VP of Government Licensing and Greek Organization	2018-04-24
0001670254-18-000183	4	Vanessa Braxton	CEO & President	2018-04-24
0001665160-18-000357	1	Aaron Itzkowitz	CEO, President, Chairman, Director, Principal Executive Officer	2018-04-27
0001665160-18-000357	2	Ron Erickson	Director	2018-04-27
0001665160-18-000357	3	David Markowski	Principal Financial Officer, Principal Accounting Officer	2018-04-27
0001669191-18-000229	1	Rena  Andrews	Principal Executive Officer	2018-04-23
0001669191-18-000229	2	Rena  Andrews	Principal Financial Officer	2018-04-23
0001669191-18-000229	3	Rena  Andrews	Principal Accounting Officer	2018-04-23
0001669191-18-000229	4	Rena  Andrews	Board Member	2018-04-23
0001665160-18-000362	1	Michael Licamele	CEO, Principal Executive Officer and Sole Director, Principal Financial Officer and Principal Accounting Officer	2018-04-27
0001724453-18-000002	1	/s/ Sohrob Farudi	CEO	2018-04-27
0001665160-18-000360	1	Chris Anthony	Principal Executive Officer and Director	2018-04-27
0001691252-18-000004	1	Scott Pitt, CPA	Chief Financial Officer	2018-04-27
0001665160-18-000367	1	Esmond Goei	Principle Executive officer and Director	2018-04-27
0001665160-18-000363	1	Ramzi Hajj	President, CEO	2018-04-27
0001670254-18-000176	3	Brian Burt	Founder/CEO	2018-04-21
0001670254-18-000176	2	Julian Martinez	Board Member	2018-04-21
0001670254-18-000176	1	Christopher Kyle	Board Member	2018-04-21
0001665160-18-000356	3	Brad Kifferstein	CEO	2018-04-27
0001665160-18-000356	2	Brad Shanahan	Principal Accounting Officer and Principal Financial Officer	2018-04-27
0001665160-18-000356	1	Jeremy Belchinsky	Principal Executive Officer and Director	2018-04-27
0001670254-18-000182	3	J Naehalani Breeland	President	2018-04-25
0001665160-18-000359	1	David Laiderman	Principal Executive Officer and Director, Principal Financial Officer, and Principal Accounting Officer	2018-04-27
0001670254-18-000182	1	Chris Whidden	Brand Manager	2018-04-25
0001670254-18-000182	2	Brett Jacobson	CEO	2018-04-25
0001669191-18-000227	2	Charles Zwebner	Director	2018-04-25
0001669191-18-000227	1	Charles Zwebner	Principal Executive Officer, Principal Financial Officer, Principal Accounting Offficer or Controller	2018-04-25
0001665160-18-000354	1	Eric Vaughn Meyers	Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer, Founder	2018-04-27
0001670254-18-000174	1	Dana Bushouse	Cider Boss	2018-04-27
0001726539-18-000001	1	Kevin Leland	CEO	2018-04-27
0001670254-18-000173	1	Alex Littlewood	Founder & CEO	2018-04-26
0001644600-18-000007	1	Nat Mundel	Chief Executive Officer and Director	2018-04-27
0001724091-18-000004	2	Daniel Acuna	Managing Member of Hoke Poke, LLC, the majority member of the Issuer	2018-04-27
0001724091-18-000004	1	Darin Barton	Managing Member of Hoke Poke, LLC, the majority member of the Issuer	2018-04-27
0001724091-18-000003	1	Lian Pham	Partner of the general partner	2018-04-27
0001724091-18-000003	2	Lam Mai	Partner of the general partner	2018-04-27
0001705496-18-000002	1	Lu Yang	Managing Member	2018-04-27
0001724862-18-000002	1	Han Hu	Director	2018-04-27
0001705975-18-000002	3	Mohammad Baratizadeh	Partner	2018-04-27
0001705975-18-000002	2	Andy Aweida	Partner	2018-04-27
0001705975-18-000002	1	Brian Ching	Manager	2018-04-27
0001670254-18-000172	3	Fares Ksebati	CEO	2018-04-21
0001670254-18-000172	1	Adam Oxner	Co-Founder	2018-04-21
0001670254-18-000172	2	Michael Allon	Co-founder	2018-04-21
0001724637-18-000002	1	Rassul Zarinfar	President/CEO of sole member	2018-04-27
0001719488-18-000002	1	Nick Apostolopoulos	Sole owner of the sole member of the Issuer	2018-04-27
0001694917-18-000001	2	Silvano Hernandez Meija	Member	2018-04-27
0001694917-18-000001	1	William Bonhorst	Member	2018-04-27
0001720051-18-000002	1	Seungwhan Chang	Sole Member	2018-04-27
0001720051-18-000002	2	Jason Liao	Executive Chef & Operations Manager	2018-04-27
0001724091-18-000002	3	Jordan Silz	Partner	2018-04-27
0001724091-18-000002	1	David Huth	Partner	2018-04-27
0001724091-18-000002	2	Stephen Dayton	Partner	2018-04-27
0001704250-18-000001	2	Cuong Mai	Director	2018-04-27
0001704250-18-000001	1	John Kang	Managing Member	2018-04-27
0001670254-18-000170	1	Jim Nguyen	CTO	2018-04-19
0001670254-18-000170	2	Travis Biziorek	CEO	2018-04-16
0001695370-18-000001	1	Ian Thurwachter	Manager	2018-04-27
0001695370-18-000001	2	Krystal Craig	Manager	2018-04-27
0001706031-18-000001	2	David Fay	Partner	2018-04-27
0001706031-18-000001	1	Ian Tucker	President & Chief Executive Officer	2018-04-27
0001665160-18-000353	1	Sarbojeet Jana	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-04-27
0001719522-18-000002	1	Sameer Patel	Manager of WPCK, LLC, the manager of the Issuer	2018-04-27
0001696861-18-000001	1	Bradley R. Freels	Director and President of the general partner	2018-04-27
0001696861-18-000001	3	Pamela L. Jesse	Director, Vice President and Secretary of the general partner	2018-04-27
0001696861-18-000001	2	Jonathan Brinsden	Director and Executive Vice President of the general partner	2018-04-27
0001670254-18-000169	1	Cassidy Watton	Director Of Programming and Coaching	2018-04-26
0001670254-18-000169	2	Alexander Nicholas	Founder and CEO	2018-04-26
0001665160-18-000352	1	Brad Rego	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2018-04-27
0001670254-18-000167	1	Karen Cooper	Member	2018-04-20
0001670254-18-000167	2	Lee Cooper	Founder	2018-04-20
0001445866-18-000486	1	/s/ William Bonhorst	CEO	2018-04-27
0001706939-18-000002	1	Peter Gantner	President	2018-04-27
0001651835-18-000002	4	Rebecca White	Director	2018-04-27
0001651835-18-000002	3	Blake Squires	Director	2018-04-27
0001651835-18-000002	2	David Haynes	Director	2018-04-27
0001651835-18-000002	1	Kevin Cash	Director	2018-04-27
0001670254-18-000163	1	Alfred Fung	CEO	2018-04-20
0001670254-18-000156	1	Eric Robert Newton	Chief Marketing Officer	2018-04-15
0001670254-18-000156	2	Victor Sinow	Director	2018-04-14
0001670254-18-000162	1	Surya Krishnan	CFO	2018-04-14
0001670254-18-000162	2	Jordan Plosky	CEO	2018-04-12
0001670254-18-000152	1	Keith Sherrill	President	2018-04-23
0001670254-18-000160	1	Yevgeniy Mordkovich	President	2018-04-26
0001670254-18-000160	2	Boris Mordkovich	CEO	2018-04-26
0001670254-18-000157	1	Benjamin Bondar	CEO & Founder	2018-04-26
0001670254-18-000150	1	John McDougall	Chief Creative Officer	2018-04-25
0001670254-18-000150	2	Heather McDougall	CEO	2018-04-25
0001665160-18-000351	1	Michael Machat	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-04-26
0001665160-18-000350	1	Charles S. Cotropia	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-04-26
0001670254-18-000165	1	Jared Heyman	CEO	2018-04-17
0001670254-18-000153	1	Tomasz Odrobinski	VP	2018-04-20
0001670254-18-000153	2	Robert Blanchard	CTO	2018-04-20
0001670254-18-000153	3	Elias Chavando	President & CEO	2018-04-20
0001670254-18-000158	2	Gabriela Alves	COO	2018-04-26
0001670254-18-000158	3	Jennifer Eden	CEO	2018-04-25
0001670254-18-000158	4	Jennifer Eden	CEO	2018-04-25
0001670254-18-000156	3	Jacob Muhleman	President and Co-Founder	2018-04-14
0001670254-18-000158	1	Giana korth	Founding Member	2018-04-26
0001670254-18-000155	7	Bill Ottman	CEO	2018-04-26
0001670254-18-000155	6	Bill Ottman	CEO	2018-04-26
0001670254-18-000155	5	Bill Ottman	CEO	2018-04-26
0001670254-18-000155	4	John Ottman	COO	2018-04-26
0001670254-18-000155	3	Peter Schwartz	CFO	2018-04-26
0001670254-18-000155	1	John B. Ottman, Jr.	Chairman	2018-04-26
0001670254-18-000155	2	Mark Harding	CTO	2018-04-26
0001670254-18-000149	2	David Nelson	Director of Business Development	2018-04-20
0001670254-18-000149	3	Sombit Mishra	CEO	2018-04-20
0001670254-18-000149	1	Fahd Albinali	CTO	2018-04-20
0001719701-18-000003	1	Martin Molina	CEO	2018-04-26
0001725941-18-000001	2	Rober Gau	Advisor & Part-Time CFO	2018-04-26
0001725941-18-000001	1	Andrew Meagher	CEO	2018-04-26
0001719701-18-000002	1	Martin Molina	CEO	2018-04-26
0001665160-18-000349	2	Chris Betzing	Principal Accounting Officer and Principal Financial Officer	2018-04-26
0001665160-18-000349	1	Peter Jenson	CEO, Principal Executive Officer, and Principal Executive Director	2018-04-26
0001709539-18-000003	1	Gary Fleishman	CEO	2018-04-26
0001669191-18-000224	3	Rick Dansey	Director	2018-04-24
0001669191-18-000224	2	Jacob Dansey	Director	2018-04-24
0001669191-18-000224	1	Jacob Dansey	Principal Executive Officer, Principal Accounting Officer, Principal Financial Officer	2018-04-24
0001665160-18-000348	1	Chris Anthony	Principal Executive Officer and Director	2018-04-26
0001665160-18-000347	1	Barry Shore	Founder, CEO, Managing Member, Director, Principal Financial Officer and Principal Accounting Officer	2018-04-26
0001735880-18-000003	1	John Stealey	Director	2018-04-26
0001665160-18-000346	1	Carlo Brovero	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-04-26
0001668287-18-000027	1	David Colella	Partner	2018-04-26
0001680041-18-000001	1	Margaret E Wirth	CEO	2018-04-26
0001718354-18-000003	1	Shiva Kashalkar	CEO	2018-01-26
0001726531-18-000006	1	Easton LaChappelle	CEO	2018-01-16
0001691252-18-000002	1	Scott Pitt, CPA	Chief Financial Officer	2018-04-25
0001736448-18-000003	2	Emanuele Ponzo	Co-CEO	2018-04-25
0001736448-18-000003	3	Brad Zions	Executive Director	2018-04-25
0001736448-18-000003	1	Andrea Marotti	Co-CEO	2018-04-25
0001670254-18-000148	4	James Schmachtenberger	President	2018-04-20
0001670254-18-000147	2	Alexander Nicholas	Founder and CEO	2018-04-18
0001670254-18-000148	2	Hakan Lindskog	Chief Operating Officer	2018-04-23
0001670254-18-000148	1	Mark How	Chief Revenue Officer	2018-04-23
0001670254-18-000144	1	Nathan Whitehouse	Co-CEO, President	2018-04-25
0001715704-18-000001	1	Neeraj Sharma	CEO and Director	2018-04-25
0001715704-18-000001	2	Deep Shikha Vashisth	Director	2018-04-25
0001670254-18-000145	3	Martin Zemitis	Co-Founder	2018-04-19
0001733819-18-000001	1	Sameer Patel	Manager of APRB, LLC, the manager	2018-04-25
0001733819-18-000001	2	Patrick Bruce	Partner of APRB, LLC, the manager	2018-04-25
0001670254-18-000145	2	Richard Ying	COO	2018-04-20
0001670254-18-000146	3	Srinivas Artham	Co-founder	2018-04-05
0001670254-18-000146	2	Hannah Freeman	Co-Founder	2018-04-05
0001670254-18-000146	1	Mary Jo Cook	Board Chair	2018-04-05
0001670254-18-000145	1	Alan Tabor	Member, Board of Directors	2018-04-20
0001670254-18-000148	5	Jordan Greenhall	CEO	2018-04-20
0001670254-18-000147	1	Cassidy Watton	Director of Programming and Coaching	2018-04-18
0001670254-18-000148	3	Daniel Schmachtenberger	Chief Strategy Officer	2018-04-20
0001723850-18-000003	1	Kent Hardman	CEO	2018-04-25
0001723850-18-000002	1	Kent Hardman	CEO	2018-04-25
0001665160-18-000344	1	Scott Satterfield	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-04-25
0001670254-18-000141	1	Shon Bury	Founder/CEO	2018-04-25
0001670254-18-000140	1	Michael Kanter	CEO	2018-04-20
0001574738-18-000003	4	Norman Meyrowtiz	Director	2018-04-25
0001574738-18-000003	3	John T. Wortman	Director	2018-04-25
0001574738-18-000003	1	Brian Berson	CEO and Director	2018-04-25
0001574738-18-000003	2	Jeff Brennan	Director	2018-04-25
0001729314-18-000004	1	Andrea Riposati	CEO and Managing Member	2018-04-25
0001729314-18-000004	2	Mattia Capulli	CSO	2018-04-25
0001718354-18-000002	1	Janet Wu	CEO	2018-04-24
0001721303-18-000001	1	Jacob Isham	CEO	2018-04-24
0001665160-18-000342	1	Aleksey Feldman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-04-24
0001713167-18-000001	1	Emmanuel Sant-Martin	CEO	2018-04-24
0001670254-18-000137	1	Richard Bronson	CEO	2018-04-23
0001665160-18-000341	1	Glen DeBarros	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-04-24
0001665160-18-000340	1	Jason Riggs	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-04-24
0001665160-18-000339	1	Aike Muller	Principal Executive Officer and President	2018-04-24
0001665160-18-000339	2	Friso Schmid	Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-04-24
0001665160-18-000338	1	Quincy Acklen	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-04-24
0001669191-18-000223	2	David Mapley	Principal Financial Officer	2018-03-01
0001669191-18-000223	3	David Mapley	Principal Accounting Officer	2018-03-01
0001669191-18-000223	4	David Mapley	Board Member	2018-02-28
0001669191-18-000223	1	David Mapley	Principal Executive Officer	2018-02-28
0001669191-18-000221	4	Bryce Prior	Board Member	2018-01-22
0001669191-18-000221	5	Dane Rudy	Board Member	2018-01-22
0001669191-18-000221	1	Dane Rudy	Principal Executive Officer	2018-01-22
0001669191-18-000221	2	Bryce Prior	Principal Financial Officer	2018-01-22
0001669191-18-000221	3	Bryce Prior	Principal Accounting Officer	2018-01-22
0001734991-18-000004	1	Zebulon Bartels	Owner	2018-04-24
0001665160-18-000337	1	David Fennema	CEO, Principal Executive Officer, Principal Financial Officer, Principal Accounting Officer, Manager	2018-04-23
0001665160-18-000323	1	Brennen Hodge	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-04-23
0001728670-18-000009	2	Jordan Crone	CTO	2018-04-23
0001728670-18-000009	1	Ricardo Grant	CEO	2018-04-23
0001683168-18-001063	5	/s/ Darren Yager	Director	2018-04-23
0001683168-18-001063	4	/s/ Kevin Park	Director	2018-04-23
0001683168-18-001063	3	/s/ James Caccavo	Director	2018-04-23
0001683168-18-001063	2	/s/ Matthew Paulson	Director	2018-04-23
0001683168-18-001063	1	/s/ Ronald Wilson	Chief Executive Officer, Principal Financial Officer, Principal Accounting Officer and Director	2018-04-23
0001665160-18-000336	1	Charles Powell	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-04-23
0001665160-18-000334	1	Gershon Wajntraub	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-04-23
0001728855-18-000004	1	/s/ Satya Ridhima Parvathaneni	Chief Executive Officer	2018-04-23
0001737017-18-000001	4	Kyle Smith	Controller	2018-04-23
0001737017-18-000001	3	Jim Houchins	Manager of UBGP, LLC (sole manager of Uncle Billy's Taproom, LLC)	2018-04-23
0001737017-18-000001	2	Jeffery S Darby	Manager of UBGP, LLC (sole manager of Uncle Billy's Taproom, LLC)	2018-04-23
0001737017-18-000001	1	Robert A. Leggett	Manager of UBGP, LLC (sole manager of Uncle Billy's Taproom, LLC)	2018-04-23
0001677504-18-000001	1	Saiful Khandaker	CEO	2018-04-23
0001144204-18-021806	1	/s/ Matthew Godley	Founder & CEO	2018-04-20
0001665160-18-000321	1	Sarbojeet Jana	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-04-23
0001715013-18-000001	1	Shaun Masavage	CEO	2018-04-22
0001726073-18-000005	1	Scott Bachman	Manager of Crudefunders	2018-04-20
0001665160-18-000319	1	Brian Hoang	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-04-20
0001670254-18-000133	1	Edward Farley	President	2018-04-20
0001670254-18-000133	4	Kazuma Yamauchi	Investor	2018-04-19
0001670254-18-000133	3	Kenneth Aaron Ramirez	Co-Founder and CEO	2018-04-19
0001670254-18-000133	2	Charles Muth	Director	2018-04-20
0001737125-18-000001	1	Sharmi Albrechtsen	CEO and Director	2018-04-20
0001737125-18-000001	2	Jesper Nissen	COO and Director	2018-04-20
0001704837-18-000002	1	Peter B Gustis	ceo	2018-04-20
0001665160-18-000316	2	Peter Jenson	CEO, Principal Executive Officer, and Principal Executive Director	2018-04-20
0001665160-18-000316	1	Chris Betzing	Principal Accounting Officer and Principal Financial Officer	2018-04-20
0001665160-18-000313	1	Joseph Pitluck	Co-CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-04-20
0001720822-18-000002	1	Janet WU	CEO	2018-04-19
0001669191-18-000218	1	Ansgar Strother	Principal Executive Officer	2018-01-22
0001669191-18-000218	5	Ansgar Strother	Board Member	2018-01-22
0001669191-18-000218	4	Adam Jakiela	Board Member	2018-01-22
0001669191-18-000218	3	Ansgar Strother	Principal Accounting Officer	2018-01-22
0001669191-18-000218	2	Ansgar Strother	Principal Financial Officer	2018-01-22
0001665160-18-000299	2	Richard Cuoto	Chief Financial Officer, Principal Accounting Officer	2018-04-19
0001665160-18-000299	1	Michael Burtov	Chief Executive Officer and Director	2018-04-19
0001665160-18-000307	1	Marcus Laun	Co-CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-04-19
0001665160-18-000301	1	Richard Flyer	CEO, Principal Executive Officer and Director	2018-04-19
0001665160-18-000301	2	Robert B. James III,PhD	Principal Financial Officer and Principal Accounting Officer	2018-04-19
0001665160-18-000310	1	Aaron Estrada	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-04-19
0001665160-18-000303	1	Alan Safahi	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-04-19
0001737259-18-000001	1	/s/ Terri Bricker	CEO/financial officer/accounting officer	2018-04-05
0001734217-18-000003	1	Charles Rutledge	Manager of Manager, Magazine Race LLC	2018-04-19
0001708142-18-000001	1	Stephen King	President	2018-04-19
0001669191-18-000216	2	Olivier Grinda	Principal Financial Officer	2017-10-05
0001669191-18-000216	3	Olivier Grinda	Principal Accounting Officer	2017-10-05
0001669191-18-000216	4	Olivier Grinda	Board Member	2017-10-03
0001669191-18-000216	1	Olivier Grinda	Principal Executive Officer	2017-10-03
0001669191-18-000213	6	Alex Taylor	Board Member	2018-02-13
0001669191-18-000213	5	Erik Boyer	Board Member	2018-02-12
0001669191-18-000213	3	Erik Boyer	Principal Accounting Officer	2018-02-12
0001669191-18-000213	1	Erik Boyer	Principal Executive Officer	2018-02-12
0001669191-18-000213	2	Erik Boyer	Principal Financial Officer	2018-02-12
0001669191-18-000213	4	Katrina Boyer	Board Member	2018-02-13
0001669191-18-000211	5	Andrew Sahlstrom	Board Member	2018-01-02
0001669191-18-000211	1	Andrew  Moore	Principal Executive Officer	2017-12-29
0001669191-18-000211	2	Andrew Sahlstrom	Principal Financial Officer	2017-12-29
0001669191-18-000211	3	Andrew  Moore	Principal Accounting Officer	2018-01-19
0001669191-18-000211	4	Andrew  Moore	Board Member	2018-01-02
0001665160-18-000297	1	John Pearson	Co-CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-04-18
0001665160-18-000292	1	Inman Porter	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-04-18
0001730727-18-000005	1	/s/ Brian Strumke	CEO /  Principal Financial Officer / Principal Accounting Officer	2018-02-08
0001665160-18-000297	2	Justin Bongi	Co-CEO	2018-04-18
0001665160-18-000295	1	Dr.Samir Damani	CEO, Principal Executive Officer and Director	2018-04-18
0001665160-18-000295	2	Patrick Daly	Principal Financial Officer and Principal Accounting Officer	2018-04-18
0001715599-18-000002	1	Jacob Iest	CFO	2018-03-30
0001665160-18-000290	1	Julio Vincent Gambuto	CEO, Principal Executive Officer, Director, Principal Accounting Officer, Principal Financial Officer	2018-04-18
0001684321-18-000003	1	Christy Jepson	Manager	2018-04-18
0001730741-18-000003	1	Charles Broskoski	Director	2018-04-17
0001730741-18-000003	2	Daniel Pianetti	Director	2018-04-17
0001730741-18-000003	3	Christopher Sherron	Director	2018-04-17
0001719921-18-000003	1	Matt Bitsche	Manager	2018-04-16
0001719921-18-000003	2	Russell Reynolds	Manager	2018-04-16
0001719921-18-000003	3	David Day	Manager	2018-04-16
0001719921-18-000003	4	Jeff McKnight	Manager	2018-04-16
0001665160-18-000287	1	Michael Licamele	CEO, Principal Executive Officer and Sole Director, Principal Financial Officer and Principal Accounting Officer	2018-04-16
0001665160-18-000288	2	Jeremy Krause	Board Member and Director	2018-04-16
0001665160-18-000288	3	Dave Manly	Board Member and Director	2018-04-16
0001665160-18-000289	1	Bryan Lorden	CEO, Principal Executive Officer and Director	2018-04-16
0001665160-18-000289	2	Christian Broce	Principal Financial Officer and Principal Accounting Officer	2018-04-16
0001665160-18-000288	1	James Winokur	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-04-16
0001665160-18-000286	1	Thomas Wood	CEO, Principal Executive Officer, Principal Financial Officer and Principal Accounting Officer	2018-04-16
0001665160-18-000286	2	Thomas Hitchner	Director and Chairman	2018-04-16
0001665160-18-000286	3	Kathleen Hayes	Director	2018-04-16
0001665160-18-000286	5	Nicholas Hayes	Director	2018-04-16
0001665160-18-000286	4	Kevin Surace	Director	2018-04-16
0001669191-18-000207	4	Xugang Li	Board Member	2018-04-12
0001669191-18-000207	3	Bruce  Weber	Principal Accounting Officer	2018-04-12
0001669191-18-000207	1	Xugang Li	Principal Executive Officer	2018-04-12
0001669191-18-000207	2	Bruce  Weber	Principal Financial Officer	2018-04-12
0001719220-18-000002	1	/s/ Corinda Melton	CEO /  Principal Financial Officer / Principal Accounting Officer	2017-10-09
0001719220-18-000001	1	/s/ Austin Wright	CEO /  Principal Financial Officer / Principal Accounting Officer	2017-10-05
0001670254-18-000131	3	Javier Hasbun	Chief Financial Officer	2018-04-13
0001728670-18-000008	1	Ricardo Grant	CEO	2018-04-13
0001670254-18-000131	1	Pablo Tromben	Mr	2018-04-13
0001670254-18-000131	2	Rodrigo segal	Co funder	2018-04-13
0001719220-18-000002	2	/s/ Charles Potter	Board Member	2017-10-09
0001701417-18-000001	1	Arlene Utal	President of Utal Yoga Corporation, the manager	2018-04-13
0001701417-18-000001	2	Sheryl Utal	Vice President and Secretary of Utal Yoga Corporation, the manager	2018-04-13
0001735846-18-000001	1	Ron Wiener	CEO and Director	2018-04-13
0001735846-18-000001	2	Marat Saks	CTO and Director	2018-04-13
0001668287-18-000006	1	Joshua Harrison	President	2018-04-13
0001685453-18-000001	1	Jeff Schattner	CEO	2018-04-13
0001665160-18-000284	1	Lisa Kristinardottir	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-04-12
0001735289-18-000001	2	Peter Byrnes	CEO	2018-04-12
0001735289-18-000001	3	Anton Isaykin	Product Architect	2018-04-12
0001735289-18-000001	1	Yuriy Smirnov	CTO	2018-04-12
0001731813-18-000001	1	Emily Hines	CFO	2018-04-11
0001722850-18-000002	1	Matan Gavish	Managing Member	2018-02-28
0001669191-18-000198	1	Michael Nelson	Principal Executive Officer	2018-04-12
0001669191-18-000198	2	Michael Nelson	Principal Financial Officer	2018-04-12
0001669191-18-000198	3	Michael Nelson	Principal Accounting Officer	2018-04-12
0001669191-18-000198	4	Michael Nelson	Board Member	2018-04-09
0001669191-18-000198	5	Erick Berglund	Board Member	2018-04-09
0001669191-18-000195	1	Bradley Ahlgren	Principal Executive Officer	2018-03-31
0001669191-18-000195	5	Bradley Ahlgren	Board Member	2018-03-31
0001669191-18-000195	4	Harold Zaima	Board Member	2018-03-31
0001669191-18-000195	3	Harold Zaima	Principal Accounting Officer	2018-03-31
0001669191-18-000195	2	Harold Zaima	Principal Financial Officer	2018-03-31
0001723949-18-000013	2	Thomas Kearney	CEO	2018-04-12
0001723949-18-000013	1	Robert Dames	President	2018-04-12
0001736448-18-000001	3	Anton Isaykin	Product Architect	2018-04-12
0001736448-18-000001	2	Yuriy Smirnov	CTO	2018-04-12
0001736448-18-000001	1	Peter Byrnes	CEO	2018-04-12
0001670254-18-000129	2	Rob Hunter	Founder / CEO	2018-04-11
0001670254-18-000129	1	Jean Francois Chedeville	CTO	2018-04-11
0001670254-18-000126	1	Richard Bronson	CEO	2018-04-11
0001736388-18-000001	1	Daniel Downs	Director	2018-04-11
0001736388-18-000001	2	Paul Sieradzki	Director	2018-04-11
0001665160-18-000282	1	Joachim Sandgaard	CEO, Director, Principal Executive Officer, Principal Financial Officer, and Principal Accounting Officer	2018-04-11
0001670254-18-000125	3	Atul Madne	COO , India	2018-04-05
0001670254-18-000125	4	Ian Schuster	Founder/CEO	2018-04-05
0001670254-18-000125	2	Darron Rolfe Brackenbury	Non-Executive Director	2018-04-05
0001670254-18-000125	1	Murty Chennubhotla	President,India	2018-04-05
0001665160-18-000281	1	Charles Zwebner	CEO, Principal Executive Officer, Principal Financial Officer and Principal Accounting Officer	2018-04-11
0001699129-18-000001	1	Adam Cisek	Director Finance	2018-04-11
0001670254-18-000123	1	Sean Di Ianni	COO	2018-04-04
0001670254-18-000123	3	Peter Zandan	Director	2018-03-27
0001670254-18-000121	2	Andrew Tulchin	CFO	2018-04-04
0001670254-18-000121	3	Peter Zandan	Director	2018-03-27
0001670254-18-000123	4	Vince Kadlubek	CEO	2018-03-27
0001670254-18-000123	2	Andrew Tulchin	CFO	2018-04-04
0001670254-18-000121	4	Vince Kadlubek	CEO	2018-03-27
0001670254-18-000121	1	Sean Di Ianni	COO	2018-04-04
0001665160-18-000280	1	Chris Anthony	Principal Executive Officer and Director, Principal Financial Officer	2018-04-10
0001665160-18-000280	2	Steve Fambro	Principal Executive Officer and Director, Principal Accounting Officer	2018-04-10
0001731872-18-000004	1	Jeff Stevens	Founder	2018-04-05
0001731872-18-000004	2	Genevieve Barlow	Co-Founder	2018-04-05
0001674199-18-000002	1	Robert Nathanson	CEO	2018-04-10
0001730905-18-000002	1	William S. Dodson, Jr.	Director, President, Secretary, and Treasurer	2018-04-10
0001679372-18-000002	1	Ash Kumar	Manager	2018-04-09
0001679372-18-000002	2	Ankur Garga	Manager	2018-04-09
0001734217-18-000001	1	Charles Rutledge	Manager of Manager, Magazine Race, LLC	2018-04-09
0001669191-18-000193	3	Mark Jennings	Principal Accounting Officer	2017-11-30
0001669191-18-000193	4	Mark Jennings	Board Member	2017-11-30
0001669191-18-000193	2	Mark Jennings	Principal Financial Officer	2017-11-30
0001669191-18-000193	1	Mark Jennings	Principal Executive Officer	2017-11-30
0001665160-18-000279	1	George B. Brown	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-04-09
