ACCESSION_NUMBER	COMPENSATIONAMOUNT	FINANCIALINTEREST	SECURITYOFFEREDTYPE	SECURITYOFFEREDOTHERDESC	NOOFSECURITYOFFERED	PRICE	PRICEDETERMINATIONMETHOD	OFFERINGAMOUNT	OVERSUBSCRIPTIONACCEPTED	OVERSUBSCRIPTIONALLOCATIONTYPE	DESCOVERSUBSCRIPTION	MAXIMUMOFFERINGAMOUNT	DEADLINEDATE	CURRENTEMPLOYEES	TOTALASSETMOSTRECENTFISCALYEAR	TOTALASSETPRIORFISCALYEAR	CASHEQUIMOSTRECENTFISCALYEAR	CASHEQUIPRIORFISCALYEAR	ACTRECEIVEDRECENTFISCALYEAR	ACTRECEIVEDPRIORFISCALYEAR	SHORTTERMDEBTMRECENTFISCALYEAR	SHORTTERMDEBTPRIORFISCALYEAR	LONGTERMDEBTRECENTFISCALYEAR	LONGTERMDEBTPRIORFISCALYEAR	REVENUEMOSTRECENTFISCALYEAR	REVENUEPRIORFISCALYEAR	COSTGOODSSOLDRECENTFISCALYEAR	COSTGOODSSOLDPRIORFISCALYEAR	TAXPAIDMOSTRECENTFISCALYEAR	TAXPAIDPRIORFISCALYEAR	NETINCOMEMOSTRECENTFISCALYEAR	NETINCOMEPRIORFISCALYEAR
0001665160-18-000357														11	180623	12	22704	12	0	0	1326788	590041	0	0	0	0	0	0	0	0	-736686	-485769
0001665160-18-000362	6 percent	N/A	Other	Series Seed Preferred Stock with SAFT	1000	10.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-07-02	8	104	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	-3074	0
0001665160-18-000358	6 percent	N/A	Other	Revenue sharing rights designated as EPIC Tokens	25000	0.4	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-07-31	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000365														5	163551	273019	5554	1500	0	0	199193	39552	526259	352199	77	10000	0	0	0	0	-904171	-171880
0001665160-18-000364														1	56042	667	50009	667	6033	0	16795	9778	160580	40000	0	0	0	0	0	0	-75799	-8319
0001665160-18-000360														6	122198.16	0	24966.74	0	5851	0	0	0	0	0	0	0	0	0	0	0	-21610.84	0
0001691252-18-000004														3	272885	1132328	133747	1072883	5000	0	0	201844	0	0	232804	0	152547	2167	0	0	-972414	-675094
0001665160-18-000359														9	708680.7000000001	0	5116.21	0	164431.06	0	31049.5	0	2547858.27	0	35517.26	0	0	0	0	0	-46215.56	0
0001665160-18-000368														2	28049	0	21655	0	2683	0	153	0	1765	0	0	0	0	0	0	0	-13683	0
0001670254-18-000181														2	64130	0	59413	0	467	0	0	0	28600	0	467	0	0	0	0	0	-88470	0
0001670254-18-000176														3	39477.49	111687.97	30813.49	100537.97	5964	8450	282512.92	342154.81	408041.36	412323.07	830074.55	983103.73	0	0	0	0	-297358.88	-130503.31
0001715007-18-000001														0	129.52	0	129.52	0	0	0	6911.38	0	0	0	95.52	0	0	0	0	0	-6851.860000000001	0
0001669191-18-000227														5	170125	101196	162	0	1860	100	954393	394469	0	0	69341	2250	0	0	0	0	-564851	-293773
0001665160-18-000354														1	11060.65	68	11060.65	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-18-000174	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Debt			1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1.	50000.0	Y	Other	As determined by the issuer	107000.0	2018-10-24	1	219095.79	231405.01	15775.48	35214.06	-11141.12	6393.88	419.16	4391.24	196095.26	162129.32	64881.87	91201.22	24848.79	41517.340000000004	893.87	0	-24369.58	2950.4
0001726539-18-000001	5.0% of the amount raised	2% of the Securities being issued in this Offering	Other	Crowd Safe	25000	1.0	Aribtrary	25000.0	Y	First-come, first-served basis		100000.0	2018-07-26	0	17571	17500	17571	17500	0	0	0	0	60300	17300	0	0	0	0	0	0	-42929	0
0001670254-18-000173														3	17159	27437	11359	23930	0	0	8650	8650	283712	220561	0	17270	464	672	661	0	-96557	-91338
0001644600-18-000007														3	250417	69083	186097	32766	53320	21114	24612	69081	0	0	934721	1273079	374815	610292	0	0	-213543	64159
0001724091-18-000004														12	183570.25	52519	-1165.1000000000001	3049	0	16458	52496.69	35512	107194.74	0	115417.81	0	587.7	0	7124.58	0	115417.81	-2993
0001724091-18-000003														2	146209.87	0	384.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-13707.03
0001705496-18-000002														0	750000	0	8500	0	0	0	0	0	0	0	0	0	0	0	800	0	-108000	0
0001724862-18-000002														4	368049.59	0	54906.1	0	0	0	315850	0	0	0	0	0	650.66	0	0	0	-50850.41	0
0001705975-18-000002														3	980214	130948	432076	68398	0	0	0	0	886556	150000	0	0	0	0	0	0	-11039	-19061
0001670254-18-000172														3	239269.15	35728	239269.15	35728	0	0	0	0	180530	50000	84229.72	11163	0	0	0	0	-62571.76	-14272
0001724637-18-000002														1	10	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001719488-18-000002														1	70	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001694917-18-000001														20	356695.26	0	31750.350000000002	0	0	0	0	0	365550	0	0	0	0	0	0	0	-8854.74	0
0001720051-18-000002														12	86025.45	34400	30744.9	34400	21168.920000000002	0	4408.54	0	0	0	534361.89	3357	233615.4	753	2768.1	0	46438.8	-24743
0001724091-18-000002														0	27108.06	0	6607.93	0	194.71	0	1171.76	0	108015	0	5310.62	0	3985.6800000000003	0	0	0	-90918.89	0
0001704250-18-000001														4	84445.84	42284.71	10678.33	1849.49	18958.79	0	122925.03	213.75	0	0	216060.12	127441.83	156494.66	39065.450000000004	1610.1200000000001	3274.51	-33587.38	31504.350000000002
0001670254-18-000170														3	325267	308681	85930	69620	199	0	59400.57	0	589922	589922	693760	763583	19112.05	148150	0	0	-40291.35	-10521
0001695370-18-000001														21	691771.33	196092	368068.13	196092	0	0	41680.26	0	180535	0	1172.68	0	8838.44	0	3850	0	-237303.01	-49087
0001706031-18-000001														0	796318.8200000001	99988	105920.87	40654	0	0	164088.82	0	466318.82	0	0	0	0	0	0	0	0	0
0001665160-18-000353	6 percent	N/A	Other	Convertible Note	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-06-26	1	16000	0	5500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001719522-18-000002														12	258539.12	0	93328.52	0	0	0	0	0	0	0	0	0	0	0	0	0	-13623.76	0
0001696861-18-000001														4	1803811.1800000002	0	1208.75	0	0	0	246647.83000000002	0	500000	0	0	0	0	0	0	0	0	0
0001670254-18-000169	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Debt			1.0	Pro-rated portion of the total principal value of $150,000; interests will be sold in increments of $1.	150000.0	Y	Other	As determined by the issuer	400000.0	2018-04-30	3	55505	54198	55505	54198	0	0	0	0	0	0	47578	0	0	0	0	0	-5191	0
0001665160-18-000352	6 percent	N/A	Other	Non-Managing Membership Units	100	100.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-07-02	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-18-000167														20	661672	559379	17911	16580	0	0	240501	190945	283291	247698	1288438	1248091	321132	367180	0	0	184842	-75585
0001445866-18-000486																																
0001706939-18-000002														6	345911.25	22561	220839.67	1636	21648.68	5170	0	0	30551.61	52952	841856.46	263133	579112.15	-756	0	0	-331.56	-33981
0001651835-18-000002														15	1106603	1440342	77872	565621	139184	66432	207858	172425	623211	665712	1528903	949511	628804	523691	0	0	-388153	-526237
0001670254-18-000163														7	84560	1738912.1400000001	82894	131324.27	0	147491.95	33784	34466.4	0	810263.42	0	310314.74	0	72253.46	820	1120.9	-73274	-146634.6
0001670254-18-000162														1	83811	14071	83811	14071	22460	8268	37040	0	287837	217331	13529	0	0	10848	800	800	-39964	-123822
0001670254-18-000156														1	135070.38	136346.46	1481.69	49163.66	14363.23	9410.4	27006.46	10105.73	0	0	12447.1	9420.11	7355.03	8192.9	2257.38	2319.7400000000002	-56176.81	-28707.02
0001670254-18-000157														1	100	0	100	0	0	0	0	0	181000	0	0	0	25000	0	0	0	0	0
0001670254-18-000153														2	205993	321426	36975	10497.89	0	0	18264	14125	150000	150000	1124	0	0	0	0	0	-267072	-343969.7
0001670254-18-000165														2	789678	833451	774459	827900	10000	0	22021	38652	3195292	2430292	282981	124862	0	0	2464	2372	-802014	-977491
0001670254-18-000152														2	209132	55207	183340	28725	0	0	0	0	442547	125000	265189	0	179412	8181	0	0	-65922	-51406
0001670254-18-000160														11	1248498	702980	511282	348479	0	133	29100	350000	389412	853360	2786819	2488277	1433694	1221165	0	0	-436088	-628436
0001665160-18-000351	6 percent	N/A	Common Stock		10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-06-29	7	103258.19	11150	0	0	0	0	11345.33	0	0	0	0	0	617.67	0	0	800	-19217.33	-14218.73
0001665160-18-000350	6 percent	N/A	Other	Convertible Note	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	148234.0	2018-07-02	4	183622	1195	183622	1195	0	0	0	0	30000	0	0	0	0	0	0	0	-201100	-80591
0001670254-18-000158														0	91062.90000000001	0	79391	0	2400	0	11769	0	174643	0	38992	0	29542	0	628.77	0	-79109	0
0001670254-18-000155														8	640355	41605	616595	3596	1876	0	0	0	732517	568723	134845	97710	164155	98848	673	567	-604297	-335228
0001670254-18-000150														2	28665.99	88092.23	2150.07	47574.67	1635	1215	74168.44	54500.81	148625.07	152778.52	24506.18	25443.31	29426.59	15852.58	0	0	-74940.42	-32374.5
0001670254-18-000149														5	609496	621237	126660	216443	32771	94346	0	0	1196957	1321957	786237	1363656	708416	1087602	0	0	-178638	-184973
0001719701-18-000003														1	147447	121455	27447	1455	3058	0	0	0	0	0	21677	0	30524	0	0	0	-104348	-133145.36000000002
0001725941-18-000001	5.0% of the amount raised	2% of the Securities being issued in this Offering	Other	Crowd Safe	50000	1.0	Arbitrary	50000.0	Y	First-come, first-served basis		500000.0	2018-07-30	0	1957.49	1306.6100000000001	1957.49	1306.6100000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001719701-18-000002	7.0%	The intermediary will receive a number of units of Crowd SAFE of the issuer that is equal to 2.0% (two percent) of the total number of units of Crowd SAFE sold by the issuer in in the Offering.	Other	Crowd Safe (Simple Agreement for Future Equity) Units	50000	1.0		50000.0	Y	Other	At the Company's discretion	107000.0	2017-12-15	0	134278.26	0	1352.9	0	0	0	0	0	0	0	0	0	0	0	0	0	-221.74	0
0001665160-18-000349	6 percent	N/A	Other	Convertible Promissory Note and Violet Tokens	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-07-20	10	185	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001709539-18-000003														4	315811	162718	662576	233640	107903	4138	333614	55369	0	0	770699	708820	519629	313314	5494	15652	0	0
0001669191-18-000224														3	50234	0	50234	0	0	0	0	0	0	0	0	0	0	0	0	0	-6706	0
0001665160-18-000348	6 percent	N/A	Common Stock		1000	10.0	N/A	10000.0	Y	Other	At issuer's discretion	1000000.0	2018-04-25	6	9100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5427	0
0001665160-18-000347	6 percent	N/A	Other	Class A Units	3067	3.2600000000000002	N/A	9998.42	Y	Other	At issuer's discretion	106999.72	2018-06-29	6	313523	141004	239051	24472	0	0	137999	175737	1524277	1179675	1491285	205184	1285977	193717	0	0	-134345	-224629
0001735880-18-000003	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5% of the number of securities sold.	Debt				Determined in conjunction with a broker-dealer	25000.0	Y	First-come, first-served basis		1070000.0	2018-06-29	5	60869	47982	49435	37511	10183	9052	322751	250580	0	0	150944	164063	24868	25064	0	0	-352483	-627678
0001665160-18-000346	6 percent	N/A	Common Stock		2500	4.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-05-28	4	15022	0	15007	0	15	0	56398	0	120000	0	0	0	0	0	0	0	-287441	0
0001668287-18-000027	5% of total amount raised		Other	Units in CAFES (Contract and Future Equity Stake)	95000	1.0		95000.0	Y	Pro-rata basis		107000.0	2018-08-09	2	49000	47000	0	0	0	0	0	0	180000	60000	254000	286000	67000	99000	28000	6000	-63000	-23000
0001680041-18-000001																																
0001718354-18-000003														2	22820.420000000002	18617	0	2903	0	20	84496.29000000001	2566	20000	0	39859.94	19322	110754.87	43722	3019.55	1571	-70902.31	-4327
0001726531-18-000006														2	83610	85158	11058	59082	0	0	0	41587	156626	154069	300	2106	5936	3169	0	400	37482	-57298
0001691252-18-000002														3	272885	1132328	133747	1072883	5000	0	0	201844	0	0	232804	0	152547	2167	0	0	-972414	-675094
0001736448-18-000003	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5% of the number of securities sold.	Debt				Determined in conjunction with a broker-dealer.	25000.0	Y	First-come, first-served basis		1070000.0	2018-06-29	2	449369	542881	88378	151753	98097	78652	70163	374660	96705	405898	2099509	919457	1305283	266044	0	0	-203036	-432717
0001715704-18-000001														5	583309	25116	478349	25116	104960	0	-708978	-206525	0	0	377144	0	237897	0	800	0	-298611	-206525
0001670254-18-000147	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Debt			1.0	Pro-rated portion of the total principal value of $250,000; interests will be sold in increments of $1.	150000.0	Y	Other	As determined by the issuer	400000.0	2018-04-30	3	55505	54198	55505	54198	0	0	0	0	0	0	47578	0	0	0	0	0	-5191	0
0001670254-18-000146														4	44848.81	0	43448.91	0	1399.9	0	0	0	0	0	51636.450000000004	0	1740.99	0	0	0	-84249.95	0
0001670254-18-000145														2	182510.80000000002	48801	17288.54	1512	1077.1100000000001	0	58778	64570	226418	0	153017.9	82564	73809.11	41699	832.71	0	-71899.25	-51274
0001670254-18-000144	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Debt			1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1.	50000.0	Y	Other	As determined by the issuer	500000.0	2018-04-30	2	191223	156757	3009	8587	114449	69425	931106	837927	168635	58195	889750	535649	430659	275727	0	0	-169153	-218700
0001670254-18-000148														14	740455	1277114	193043	661229	57084	10441	1124139	470196	0	0	4925699	600809	2044315	199884	3300	312	-2020889	-899039
0001733819-18-000001	NextSeed charges 7% of the total Offering Amount; provided NextSeed will only charge 5% of amount raised from investors that were introduced by the Issuer.	None	Debt				Face value of the note	125000.0	Y	First-come, first-served basis		275000.0	2018-06-27	3	37493	0	31006	0	0	0	1537	0	0	0	0	0	0	0	0	0	-8111	0
0001723850-18-000003																																
0001723850-18-000002																																
0001665160-18-000344	6 percent	N/A	Debt			1.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-07-25	53	2955473	4449964	16601	281310	133501	148977	527974	79541	1267072	1645046	7429226	6693539	3650183	3187339	0	0	-518505	-769100
0001670254-18-000141	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	250000	1.0	Pro-rated portion of the total principal value of $250,000; interests will be sold in increments of $1; each investment is convertible to one unit as described under Item 13.	250000.0	Y	Other	As determined by the issuer	1070000.0	2018-10-22	2	368822	562129	11681	293151	88212	60091	85229	31963	0	0	648223	1304625	332033	467052	0	0	-190652	286733
0001670254-18-000140														2	42579	87500.43000000001	16222	49190.12	8976	18640.71	87643	69829.37	0	84886	142667	252904.94	72030	149633.82	0	0	-40099	-50298.93
0001574738-18-000003	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5% of the number of securities sold.	Debt				Determined in conjunction with a broker-dealer.	25000.0	Y	First-come, first-served basis		1070000.0	2018-04-20	7	196746	632717	127812	606083	67148	26634	239466	129730	950000	650000	978524	1936541	0	0	0	0	-1025409	-290868
0001729314-18-000004	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5% of the number of securities sold.	Debt				Determined in conjunction with a broker-dealer.	25000.0	Y	First-come, first-served basis		1000000.0	2018-04-20	5	104528	193496	100207	193496	4321	0	36217	0	219986	105226	250337	0	45717	0	0	0	-239946	-16956
0001718354-18-000002																																
0001721303-18-000001														3	24170	8094	11688	2941	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000342	6 percent	N/A	Common Stock		500000	0.02	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-06-29	2	72916	134423.86000000002	49807	101267.96	13199	18294.350000000002	350159	278733	0	0	469510	467512.42	1499	2248.73	-800	-800	-132933	-371279.28
0001713167-18-000001														8	88818	83321	11895	75041	69923	1280	156773	91399	0	0	673230	508452	186706	226803	0	0	-66769	-70695
0001670254-18-000137	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	50000	1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	50000.0	Y	Other	As determined by the issuer	107000.0	2018-10-05	7	322032.59	1226.98	300668.49	1226.98	0	0	12398.460000000001	0	-44484.29	0	1606.22	0	0	0	0	0	-172108.56	1226.98
0001665160-18-000341	6 percent	N/A	Common Stock		14925	0.67	N/A	9999.75	Y	Other	At issuer's discretion	106999.67	2018-06-25	6	18318	0	-179	0	18908	0	27274	0	0	0	0	0	0	0	0	0	-12491	0
0001665160-18-000340																																
0001665160-18-000339	6 percent	N/A	Debt			1.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-06-25	1	318830	0	149	0	2668	0	94137	0	350843	0	28425	0	-31251	0	0	0	-126860	0
0001665160-18-000338	6 percent	N/A	Other	Convertible Note	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-04-23	2	8395.33	20032.27	8395.33	20032.27	0	0	0	0	0	0	0	0	10000	24375	489.84000000000003	0	-11636.94	-30267.73
0001669191-18-000223	Up to 4.9% of amount raised for a successful offering	None.	Common Stock		10000	1.0	At issuer's discretion	10000.0	Y	First-come, first-served basis		100000.0	2018-05-30	3	20004	20036	4	36	20000	20000	0	0	44991	435580	0	0	0	0	0	0	-80474	-81253
0001669191-18-000221	Up to 4.9% of amount raised for a successful offering	None.	Other	Membership Interest Units	2253	4.44	At issuer's discretion.	10003.32	Y	First-come, first-served basis		399999.60000000003	2018-05-29	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001734991-18-000004	2.0% of total offering upon a successful fundraise	No	Debt			1.0	Pro-rated portion of the total principal value of $25,000.	10000.0	Y	First-come, first-served basis		25000.0	2018-04-30	6	83968	90929	48053	37928	15740	15245	1848	1447	160437	181639	1388239	1128768	1037233	820096	6161	6077	67216	23269
0001665160-18-000337	6 percent	N/A	Common Stock		10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	1000000.0	2018-04-22	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001728670-18-000009	Intermediary will be compensated 8% on the total of a successful fundraise.	None	Other	Crownmob will issue a Simple Agreement for Future Equity. The investor will get a 20% discount on the issuance of future shares against a $1,500,000 pre-money valuation cap.	250	100.0	Interests are sold in $100.00 increments and is convertible to a share of stock described in the attached SAFE Agreement	25000.0	Y	Pro-rata basis		107000.0	2018-04-10	2	27535	0	25500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000323	6 percent	N/A	Other	Common Stock designated as Medex or MDX	500000	0.02	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-06-25	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000336	6 percent	N/A	Common Stock		8928	1.12	N/A	9999.36	Y	Other	At issuer's discretion	106999.2	2018-06-25	5	10230.12	38692.43	7266.5	35977.16	0	0	255	0	5878.33	3878.33	24947.59	21487.2	35005.5	15930.42	-326	0	-63136.310000000005	-20742.82
0001665160-18-000334	6 percent	N/A	Common Stock		2000	5.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-06-25	11	197756	170255	5649	5649	0	0	207000	250000	0	0	0	10149	0	0	0	0	-20483	-80745
0001683168-18-001063														17	3528380	3440838	616262	1175019	75319	101105	221510	211117	4393675	3032525	8773025	6924727	4065845	3255598	800	800	-3232973	-2093802
0001728855-18-000004	5.0% of the gross proceeds of this offering	2% of the Securities being issued in this Offering	Other	Simple Agreement for Future Equity (SAFE)	25000	1.0	N/A	25000.0	Y	First-come, first-served basis		1070000.0	2018-06-11	0	4986	7993	1302	1831	0	0	0	0	0	0	0	0	0	0	0	0	237865	149345
0001737017-18-000001	5.0%	The intermediary will receive a Promissory Note (Revenue Sharing Interest) in a principal amount that is equal to 2% (two percent) of the aggregate principal amount of all Promissory Notes issued in the Offering.	Other	Revenue Sharing Promissory Notes	50000	1.0		50000.0	Y	Other	At Company's discretion	1070000.0	2018-06-25	43	2449558	0	1367	0	8932	0	248469	0	1406805	0	1033094	0	266262	0	0	0	-205715	0
0001677504-18-000001														8	900	1937	0	947	0	0	83450	74485	1453731	663666	0	0	1453731	662666	0	0	-2439758	636241
0001144204-18-021806														1	489	19334	489	19334	0	0	386326	24926	10820	167500	0	0	0	0	0	0	-488181	-325637
0001665160-18-000321	6 percent	N/A	Other	Convertible Note	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-04-30	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001715013-18-000001														4	115362	211880	34313	99330	0	46638	307500	307500	210000	210000	526524	339964	479191	158739	0	0	-296215	-130433
0001665160-18-000319	6 percent	N/A	Other	Membership Units	6250	1.6	$1.60 per unit for the first 30 days, $2.00 per unit thereafter	10000.0	Y	Other	At issuer's discretion	107000.0	2018-07-20	6	26303.16	0	29232.29	0	0	0	0	0	0	0	12118.92	0	156979.84	0	0	0	-164902.84	0
0001726073-18-000005	10%	NONE	Other	Partnership Equity	390	1000.0	Total capital required for project completion plus cost of raise to acquire 100% interest in the partnership divided by 390.	390000.0	Y	First-come, first-served basis		410000.0	2018-05-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-18-000133	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	50000	1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1; each investment is convertible to one unit as described under Item 13.	50000.0	Y	Other	As determined by the issuer	100000.0	2018-10-12	3	17144.63	0	510.32	0	0	0	0	0	51000	0	0	0	0	0	0	0	-33855.37	0
0001737125-18-000001	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5% of the number of securities sold.	Debt				Determined in conjunction with a broker-dealer.	25000.0	Y	First-come, first-served basis		1070000.0	2018-06-29	5	535156	285603	33127	42261	0	0	116573	48531	728365	106137	765177	106194	334763	57350	0	0	-440717	-395439
0001704837-18-000002	the insurer will pay the intermediary a success fee of 6.5% of which $2,500 was paid up front.	none	Other	Revenue Participation Rights	100	250.0	arbitrary	25000.0	Y	First-come, first-served basis		1070000.0	2018-04-20	0	996839	0	0	0	0	0	22495	0	121829	0	0	0	0	0	0	0	-57485	0
0001665160-18-000316	6 percent	N/A	Other	Convertible Promissory Note and Violet Tokens	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-07-20	10	185	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000313	6 percent	N/A	Other	Series B Common Stock designated as CHIKNtokens	3401	2.94	N/A	9998.94	Y	Other	At issuer's discretion	106998.36	2018-07-20	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001720822-18-000002														0	111201	0	12199	0	0	0	0	0	61606	0	490	0	1500	0	0	0	-32959	0
0001669191-18-000218	Up to 4.9% of amount raised for a successful offering	None.	Common Stock		5000	2.0	At issuer's discretion, based upon fourth quarter revenue and growth prospects.	10000.0	Y	First-come, first-served basis		107000.0	2018-05-08	2	8546	7684	8546	7684	0	0	0	0	0	0	152381	18500	21486	0	0	0	-240	8046
0001665160-18-000299	StartEngine Capital will receive a 5% commission on all sales through the portal: Issuer will pay a 2.5% commission, based on the amount of investments raised, and Investors will pay StartEngine a 2.5% surcharge, based on the amount invested.	None	Debt			1.0		50000.0	Y	Other	First-come, first-served basis, at the sole discretion of the company, up to $1,070,000	1000000.0	2018-04-17	5	1244012	2058	407725	2058	0	0	159315	0	170000	0	36764	0	27902	0	0	0	-453656	-33048
0001665160-18-000310	6 percent	N/A	Other	Non-Voting Common Stock designated as META Tokens	9345	1.07	N/A	9999.15	Y	Other	At issuer's discretion	107000.0	2018-06-19	3	54251.450000000004	6654.68	51878.950000000004	5158.4800000000005	943.13	66.83	20016.77	42231.14	250000	0	6580.54	-5595	300	5595	100	100	-180188.86000000002	-55641.630000000005
0001665160-18-000301	6 percent	N/A	Other	A Class Stock and CC Token	20000	0.5	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-07-19	3	19252	21108	1922	9908	0	0	5491	0	0	0	58936	0	69198	10234	0	0	-7347	-7834
0001665160-18-000303	6 percent	N/A	Other	Convertible Note	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	100000.0	2018-04-18	7	32742.16	83959.59	6174.72	57392.15	2952	2952	2325048.33	2338802.17	606045.5	573545.5	14427.11	145226.39	54150.4	10256.02	0	0	66711.63	-71050.73
0001665160-18-000307	6 percent	N/A	Other	Common Stock and CannCoin Tokens	100000	0.1	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-07-04	2	336633	215066	17753	6518	204600	208500	99190	0	24808	24970	316742	264364	160592	45725	0	0	-128633	202025
0001737259-18-000001	6% of the closing amount raised + pass-through and registration fees	n/a	Common Stock		100000	0.25	Pro-rated portion of the total principal value	25000.0	Y	First-come, first-served basis		100000.0	2018-07-18	1	26876	26857	3156	0	0	0	87657	16857	0	0	150569	5000	126960	0	0	0	-60501	-25741
0001734217-18-000003	5% of amount raised.	None.	Preferred Stock		100000	1.0		100000.0	Y	First-come, first-served basis		400000.0	2018-07-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001708142-18-000001	7.0%	The intermediary will receive a ten (10) year warrant to purchase a number of shares of Series Seed Preferred Stock of the issuer that is equal to 2% (two percent) of the total number of shares sold by the issuer in the Offering.	Preferred Stock		7694	6.5		50011.0	Y	Other	At company's discretion	450008.0	2017-08-22	3	560292	138834	221499	3380	15803	7699	24964	20739	18000	18000	136405	51535	52965	36525	8236	4310	-38555	-24375
