ACCESSION_NUMBER	ID	ISSUER	ISSUERSIGNATURE	ISSUERTITLE
0001784144-20-000003	1	Nanno, Inc.	/s/ Elisabeth Polizzi Oertle	Chief Executive Officer
0001665160-20-000468	1	Metai Knights Media Inc	Dele Atanda	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000473	1	CLEARWATER DISTILLING COMPANY LLC	Matt Eau Claire	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000470	1	Prime Lightworks Inc.	Kyle Flanagan	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001808606-20-000002	1	UnBar Cafe Inc	Melissa Garrett	Owner
0001739450-20-000002	1	Fluent Forever Inc.	Gabriel Wyner	CEO
0001755873-20-000003	1	VisuWall Technologies Inc. (f/k/a VisuWall Technologies, LLC)	Kobi Wu	Director and Chief Executive Officer
0001665160-20-000463	1	El Tinieblo International, Inc.	Brian Gale	CEO, Principal Executive Officer and Director
0001728560-20-000004	1	SynTouch, Inc.	Richard Koffler	CEO
0001665160-20-000466	1	Life Imaging Fla, Inc.	J. Thomas Graham,	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001716791-20-000002	1	HireClub.com, Inc.	Ketan Anjaria	CEO
0001670254-20-000326	1	The Devil's Circle LLC	Jon Jedliskowski	Writer/Director
0001782777-20-000001	1	Youcanevent, Inc.	Antonio Trincao	CEO, Director, Treasurer
0001665160-20-000461	1	Rumble Motors, Inc.	Reza Khademi	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000460	1	BioCurity Pharmaceuticals Inc.	MerchantCass Advisors, LLC	President, Principal Executive Officer, and COO
0001665160-20-000457	1	Solutions Vending International, Inc.	Dawn Dickson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000455	1	WebTez, Inc.	Peter J. Tezza II	CEO, Principal Executive Officer and Director
0001665160-20-000454	1	Baqua, Incorporated	Sandra W. Marlowe	Chief Executive Officer
0001805273-20-000001	1	Sagelink Inc.	/s/Pranav Sachdev	Chief Executive Officer
0001670254-20-000317	1	Dun Rite Games, Inc	Ricardo Velez	Founder & CEO
0001716298-20-000001	1	Mighty Well, Inc.	Yousef Al-Humaidhi	Director and Chief Financial Officer
0001780122-20-000002	1	Genobank.io Inc	/s/ Daniel Uribe	Chief Executive Officer, President, Secretary
0001690474-20-000008	1	Follow-Mee, Inc.	Jose Montero II	Chief Executive Officer
0001670254-20-000316	1	Digitally Imported, Inc.	Ari Shohat	Founder and CEO
0001670254-20-000313	1	Speak Technologies Inc.	Cody White	CEO & Co-Founder
0001670254-20-000311	1	EVELO, Inc.	Boris Mordkovich	CEO
0001644600-20-000004	1	XTI Aircraft Co	David E. Brody	Chairman of the Board
0001670254-20-000310	1	Tampon Tribe, Inc.	Jennifer Eden	CEO
0001709844-20-000002	1	Twofold Inc.	Anja Bump	CEO, principal executive officer, principal financial officer, controller, board of directors
0001665160-20-000450	1	Mamie's Pies, Inc.	Kara Romanik	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000309	1	Chicago Steak Company, Inc.	Matt Crowley	Vice President
0001800525-20-000002	1	Urban Modesty Inc	Sherihan Moustafa	CEO, principal executive officer, principal financial officer, controller, board of directors
0001744032-20-000002	1	PhunCoin, Inc.	Alan S. Knitowski	Chief Executive Officer
0001669191-20-000206	1	College Coaching Network Inc.	Claude Harris	Principal Executive Officer
0001805018-20-000009	1	Elemeno Health, Inc.	Arup Roy-Burman	Chief Executive Officer
0001730905-20-000001	1	Williamsburg Distillery	William S. Dodson, Jr.	President
0001785176-20-000002	1	Layali LLC	/s/ Sumaya Lakis	CEO
0001789369-20-000003	1	Clee Wellness LLC	Caroll Lee	Manager
0001779318-20-000004	1	Fleeting,Inc.	Pierre Laguerre	Founder & CEO
0001741757-20-000002	1	Wow Sports Network Inc.	Jennifer Lapoint	CEO
0001665160-20-000431	1	Yae! Organics Inc	Lorenzo Holley	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000429	1	Franny's Manufacturing Inc	Jeff Tacy	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000446	1	Skunk Brothers Spirits Inc.	Scott Donoho	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000445	1	Clear Genius Inc.	Harry R. Kraatz	CEO, Principal Executive Officer and Director
0001665160-20-000448	1	Bot Image, Inc.	Randall Jones	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001785176-20-000004	1	Ternio, LLC	/s/ Daniel Gouldman	CEO, Director
0001716174-20-000001	1	Tall Idea Labs, Inc.	Anand (Andy) Pandharikar	Founder and CEO
0001665160-20-000432	1	Fantasy Network Corp	Ronald B Newcomb	CEO, Principal Executive Officer and Director
0001665160-20-000434	1	Tequila Holdings, Inc.	John Chappell	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000436	1	Divinia Water, INC.	Steven R Sedlmayr	CEO, Principal Executive Officer and Director and Principal Financial Officer
0001665160-20-000443	1	Reset IV Inc.	Daniel Rubenstein	CEO, Principal Executive Officer and Director
0001665160-20-000440	1	XTI Aircraft Company	Robert LaBelle	CEO, Principal Executive Officer and Director
0001665160-20-000439	1	VegasWINNERS Inc.	Wayne Allyn Root	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000437	1	Boku International, Inc.	Lynn Rolle	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001785176-20-000003	1	MyApps Corp, Inc.	/s/ Adnan Malik	CEO, Director
0001736423-20-000006	1	Acciyo, Inc.	/s/ Annum Hussain	CEO & Director
0001665160-20-000425	1	Epilog Imaging Systems, Inc.	Michael Mojaver	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-20-000204	1	Shockwave Motors, Inc.	John McMillian	Principal Executive Officer
0001780439-20-000013	1	Land Betterment Corp	Mark Christian Jensen	Executive Chairman
0001669191-20-000202	1	We Are Kula, LLC	Shawn Rudnick	Principal Executive Officer
0001746059-20-000127	1	GODDARD MEDICAL SERVICES LLC	Sean Goddard	Owner and Founder
0001744839-20-000001	1	Woodpecker Technologies, LLC	Alex Melehy	CEO
0001790674-20-000002	1	Delee Corp	Liza Paola Velarde Calvillo	Chief Executive Officer
0001793344-20-000009	1	Vivosens Inc.	Miray Tayfun	CEO
0001770023-20-000001	1	Hit Reset LLC	Siri Chakka	Manager
0001731872-20-000001	1	Wellbeing Brewing Company LLC	Jeff Stevens	Founder
0001787976-20-000001	1	7 of Us, LLC	Christopher West	CEO
0001493152-20-007125	1	Worthy Financial, Inc	/s/Sally Outlaw	Chief Executive Officer
0001805075-20-000004	1	ScHE Corp	Adrian Scheeren	Co-Owner
0001669191-20-000200	1	Attorney Et Al. Inc.	MICHAEL GABRIEL	Principal Executive Officer
0001746059-20-000126	1	Tempo, LLC	Javier Solis	Owner and Founder
0001746059-20-000125	1	Lucky Goat Brewing LLC	Kendall Peabody	Co-Founder
0001746059-20-000124	1	Avalon Lounge & Game Cafe, Inc.	Melissa Lewis-Gentry	Owner and Founder
0001654300-20-000003	1	ChoiceTrade Holdings, Inc.	Nevill Golvala	CEO
0001665160-20-000422	1	Fisher Wallace Laboratories, Inc.	Kelly Roman	CEO, Principal Executive Officer and Director
0001759332-20-000003	1	Persona Network, Inc.	Colby Schaeffer	Colby Schaeffer
0001665160-20-000417	1	Bublish Inc.	Kathy Meis	President and CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000419	1	MicroGen Vet LLC	Kurt Dombkowski	CEO, Principal Executive Officer, Manager
0001665160-20-000420	1	IJUZE Corp	Esmond Goei	CEO, Principal Executive Officer and Director
0001670254-20-000306	1	Parlay, Inc.	Don Mastrangelo	Founder | CEO
0001670254-20-000303	1	Vampr Inc.	Josh Simons	Co-founder and CEO
0001670254-20-000304	1	The Astrid Experience, LLC	Cal Barnes	Writer/ Director/ Producer
0001670254-20-000300	1	Neurocarrus Inc	Paul Blum	Co-founder/CEO
0001670254-20-000297	1	Atlas Unlimited, Inc	Olivier Kaeser	Co-founder & COO
0001665160-20-000418	1	Wand USA Inc.	Andrew Schlack	CEO, Principal Executive Officer and Director
0001670254-20-000301	1	Kingmakers Ops LLC	Deven Soni	Managing Member
0001702607-20-000001	1	Streaming Television Inc	Simon Bray Jr	CEO
0001746059-20-000123	1	MONKEY WRENCH BREWING COMPANY, LLC	David Wayne Baxter	Owner and Founder
0001670254-20-000295	1	DonorSee, LLC	Gret Glyer	CEO
0001669191-20-000198	1	ecoText, Inc	Joel Nkounkou	Principal Executive Officer
0001683168-20-001280	1	/s/ John Climaco	John Climaco	Chief Executive Officer
0001665160-20-000416	1	Pacific Integrated Energy, Inc.	Phil Layton	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000415	1	SanMelix Laboratories, Inc.	Diana Sabacinski	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000292	1	LiquidPiston, Inc.	Alexander Shkolnik	CEO
0001670254-20-000291	1	AirSelfie Inc.	Greg Appelhof	CEO
0001795322-20-000002	1	Ronin Harrisburg LLC	Nebyou Bedru	Member/Manager
0001670254-20-000289	1	Charron Favreau SPC	Kurt Charron	President
0001669191-20-000195	1	WWF Holdings, Inc.	Lonnie Johnson	Principal Executive Officer
0001666102-20-000012	1	Vibravision, LLC.	Nathan S Zeleznick	Chairman/Chief Executive Officer
0001665160-20-000412	1	MentalHappy Inc	Tamar Lucien Blue	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-20-000122	1	TRISKELE VENTURES INC.	Charles Morgridge	Owner and Founder
0001665160-20-000410	1	Open Box Buy Corporation	Open Box Buy Corporation	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-20-000192	1	ecoText, Inc	Joel Nkounkou	Principal Executive Officer
0001665160-20-000403	1	Texas Made Sports Development Inc.	Ryan Raya	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000404	1	Proctor360, Inc	Ganga Bathula	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000399	1	LifeBridge 10000	Peter F Travers	CEO and Managing Member, Principal Financial Officer and Principal Accounting Officer
0001726635-20-000003	1	theCut LLC	Obi Omile	Obi Omile
0001665160-20-000401	1	LifeBridge 10000	Peter F Travers	CEO and Managing Member, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000406	1	Tequila Holdings, Inc.	John Chappell	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001757098-20-000003	1	ZenSpace Inc	Mayank Agrawal	CEO
0001665160-20-000396	1	LifeBridge 10000	Peter F Travers	CEO and Managing Member, Principal Financial Officer and Principal Accounting Officer
0001746351-20-000001	1	Hawk Networks, inc.	Jehan Tremback	Chief Executive Officer, Chairman
0001665160-20-000394	1	Ryca International, Inc.	Ryan Schwartz	CEO, Principal Executive Officer and Director
0001669191-20-000189	1	WWF Holdings, Inc.	Lonnie Johnson	Principal Executive Officer
0001665160-20-000392	1	Flower Turbines, Inc.	Mark Daniel Farb	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001763665-20-000002	1	Orange Wolf Content L.L.C.	Vyacheslav I Anishchenko	Member
0001665160-20-000391	1	Geoship SPC	Morgan Bierschenk	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer of Geoship SPC
0001665160-20-000390	1	Atmos Home Inc.	Mark Lyle	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001739576-20-000002	1	Coinvest Labs LLC	Dzuy Huynh	CEO
0001670254-20-000282	1	DownToDash, Inc.	Sama Jashnani	Co-Founder and CEO
0001669191-20-000187	1	Attorney Et Al. Inc.	MICHAEL GABRIEL	Principal Executive Officer
0001746059-20-000121	1	SAIL TO TRAIL LLC	Christopher Simpson	Owner and Manager
0001805056-20-000001	1	NanoVMs, Inc.	/s/ Ian Eyberg	CEO & Director
0001665160-20-000386	1	Thalia Brands, Inc.	Chris Bradley	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000384	1	BioCurity Pharmaceuticals Inc.	MerchantCass Advisors, LLC	President, Principal Executive Officer, and COO
0001773255-20-000003	1	InnaMed, Inc.	Eshwar Inapuri	Director and President
0001773255-20-000001	1	InnaMed, Inc.	Eshwar Inapuri	Director and President
0001756381-20-000002	1	Fretch LLC	Naresh Mulchandani	Chief Executive Officer
0001665160-20-000379	1	Liberty PlugIns, Inc.	Chris Outwater	CEO, Principal Executive Officer and Director
0001665160-20-000381	1	The 360 ONLY Novelty Co.	Jon Verwiel	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001764730-20-000002	1	Sweetberry Holdings LLC	/s/ Desi Saran	CEO, Director
0001665160-20-000369	1	Trella Technologies LLC	Aja Atwood	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001764730-20-000003	1	Boring Life Inc	/s/ Serafina Palandech	CEO, Director
0001665160-20-000371	1	Furry Fortune The Movie, LLC	Brad Wilson	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000377	1	Rayton Solar Inc.	Andrew Yakub	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000367	1	VLISO Inc.	David Obasiolu	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-20-000120	1	WanderLinger Brewing Company, LLC	Christopher Dial	Owner and Manager
0001796532-20-000003	1	Edison Golf Co	Terry Koehler	Chairman
0001767357-20-000002	1	H & G Science, Inc.	Ed Glicken	CEO
0001665160-20-000364	1	American Ultimate Disc League, LLC	Steven T Gordon	Principal Executive Officer and Manager
0001665160-20-000362	1	American Ultimate Disc League, LLC	Steven T Gordon	Principal Executive Officer and Manager
0001665160-20-000359	1	Grady's Cold Brew, Inc.	Grayson M. Laird	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000281	1	Robovet Corporation	Irving Weinberg	Founder/Secretary
0001665160-20-000357	1	Liberty PlugIns, Inc.	Chris Outwater	CEO, Principal Executive Officer and Director
0001777476-20-000003	1	Mighty Quinn's Holdings LLC	Micha Magid	Co-Founder, Co-CEO
0001716813-20-000002	1	Care2	Marlin Miller	COO & CFO
0001810132-20-000002	1	Stroll LLC	Grace Affeltranger	Owner
0001670254-20-000280	1	Novomoto LLC	Mehrdad Arjmand	Co-Founder/CEO
0001793079-20-000002	1	PiQPiQ, Inc.	/s/ Edward Lerner	CEO, Director
0001670254-20-000277	1	Elite Amateur Fight League, Inc.	Jesse Nunez	Founder / Executive Producer, Marine Corps Veteran
0001665160-20-000352	1	WCB Productions LLC	Cornell Christanson	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000354	1	WCB Productions LLC	Cornell Christanson	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000279	1	PRIMARI Analytics Corp.	Francisco Gomez	Co-Founder - CEO
0001670254-20-000278	1	Back To Space, LLC	Michael Gorton	CEO and Co-founder
0001670254-20-000275	1	5 Rabbit Pilsen, LLC	Andres Araya	Managing Member
0001665160-20-000350	1	Eight Bridges Brewing, Inc.	George Beardsley	CEO, Principal Executive Officer and Director
0001670254-20-000274	1	Scrap Connection, Inc.	Chris Yerbey	Founder and CEO
0001665160-20-000348	1	ICFB Productions	Cornell Christianson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000347	1	ICFB Productions	Cornell Christianson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000345	1	ICFB Productions	Cornell Christianson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001796599-20-000001	1	Kind Collection inc	/s/ Jewel Zimmer	CEO, Director
0001726537-20-000002	1	Pistil & Pollen, LLC	Amy Dannemiller	Chief Executive Officer
0001669191-20-000185	1	Dome Audio Inc.	Benjamin White	Principal Executive Officer
0001669191-20-000183	1	Neurotez Inc.	Nikolaos Tezapsidis	Principal Executive Officer
0001726635-20-000001	1	theCut Inc.	Obi Omile Jr	CEO
0001785176-20-000001	1	Layali LLC	Sumaya Lakis	CEO
0001713938-20-000001	1	Authentically American, LLC	Dean Wegner	President
0001751635-20-000004	1	Neopenda, PBC	Sona Shah	CEO
0001801721-20-000003	1	Veltrav LLC	/s/ Mark Voysey	CEO
0001751635-20-000002	1	Neopenda, PBC	Sona Shah	CEO
0001670254-20-000266	1	COLORS Oakland LLC	Saru Jayaraman	Founder
0001670254-20-000270	1	SYT Film LLC	Matt Miller	Executive Producer
0001670254-20-000272	1	Anthony's Cookies, Inc	Anthony Lucas	CEO
0001774152-20-000001	1	TWENTY-SECOND CENTURY DORA TECHNOLOGY HOLDINGS, INC.	/s/Jiannan Zhang	Director, Chief Executive Officer and Secretary
0001670254-20-000267	1	Mindcurrent Inc.	Sourabh Kothari	CEO, CFO, CMO
0001670254-20-000265	1	Fuchsia Shoes Inc	Afshan Abbas	CEO
0001799979-20-000002	1	Urban Wag, LLC	/s/ Minchul An	Chief Executive Officer
0001670254-20-000262	1	Strengths, Inc.	Paul Allen	Founder and CEO
0001665160-20-000340	1	Spintura, Inc.	David Chasasen	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000271	1	Boyish Records, Inc.	Kevin Shaw	co-CEO
0001665160-20-000342	1	SanMelix Laboratories, Inc	Diana Sabacinski	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000338	1	ElectroniXiQ, Inc.	Karlos Walkes	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001708246-20-000005	1	Jetoptera, Inc.	/s/ Denis Dancanet	CEO
0001810132-20-000001	1	Stroll LLC	Grace Affeltranger	Owner
0001746059-20-000118	1	Bx Invest LLC	Majora Carter	Owner and Founder
0001746059-20-000117	1	Sol Cinema Cafe, Inc.	Moikgantsi Kgama	Owner and Founder
0001665160-20-000332	1	EvolveHer, Inc	Alicia Driskill	CEO and Founder, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer, EvolveHer
0001787677-20-000001	1	Raveler Inc.	Lucy R Valena	CEO
0001665160-20-000330	1	Phillips Entertainment Group Inc	Ray Phillips	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001777204-20-000002	1	HelloAva, Inc	SIQI MOU	CEO
0001665160-20-000328	1	BIONICLOGIC INC	Joshua Goldstein	President and CEO, Principal Executive Officer and Director
0001788935-20-000001	1	Green Valley Affiliates, Inc.	David Schacter	CEO / Founder
0001668287-20-000010	1	Global 5 Media, Inc.	Alan Barber	CEO
0001746059-20-000116	1	CGK ON NEWBURY LLC	Jose DeSouza	Owner and CoFounder
0001793813-20-000001	1	Living a Book inc	/s/Jorge Luis Caballero	CEO, Director
0001792115-20-000003	1	Sprout CF Fund, Inc.	Joshua Carr	President
0001792115-20-000002	1	Sprout CF Fund, Inc.	Joshua Carr	President
0001809729-20-000005	1	Upper Row LLC	Anthony Thompson II	Co-Owner
0001809729-20-000003	1	Liliahna LLC	Brendon Hudson	Owner
0001777060-20-000001	1	Viral Films Media LLC	Donald Amason	Manager and Chief Executive Officer
0001809869-20-000001	1	SnapStrat, Inc.	Jonathan Stern	CEO, principal executive officer, principal financial officer, controller, board of directors
0001746059-20-000115	1	Mizen Funeral Home & Cremation Services LLC	Aaron Mizen	Owner and Founder
0001665160-20-000325	1	An Angry Boy Inc.	Andrew Fitzgerald	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000258	1	Tribe Pilot Inc.	Matt Smith	CEO, Founder
0001670254-20-000256	1	Soulmate Brewing Company	Jonathan Mogor	Founder and CEO
0001104659-20-048173	1	Legion M Entertainment, Inc.	/s/ Paul Scanlan	Co-Founder, Chief Executive Officer, Chief Financial Officer and Treasurer
0001665160-20-000323	1	microsurgeonbot Inc.	microsurgeonbot Inc	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001809401-20-000002	1	DARBLY ENTERTAINMENT, INC	Librado Cerda	Owner/General Manager
0001809401-20-000001	1	Sigma Auto Capital, LLC	Andre Christopher Barnes	President/CEO
0001665160-20-000319	1	Tuffy Packs, Inc.	Steven Naremore	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000321	1	Eliport, Inc.	Dmitry Skorinko	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000254	1	Brightest, Inc.	Chris Bolman	Chief Executive Officer
0001809918-20-000001	1	SC&C Inc.	Sherree Goldstein	Owner/President
0001665160-20-000317	1	Tall Idea Labs, Inc.	Andy Pandharikar	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000316	1	STARTENGINE CROWDFUNDING, INC.	/s/ Howard Marks	CEO
0001731540-20-000002	1	WolfPack Systems, Inc	Jonathan Chashper	CEO and Founder
0001670254-20-000253	1	Avua Corporation	Nathan Whitehouse	CEO
0001746059-20-000114	1	Kin Tap & Rec Room, LLC	Elizabeth Castellana	Owner and Founder
0001746059-20-000113	1	Bullfinch Brewpub, LLC	David Collins	Owner and Manager
0001746059-20-000112	1	Plum Island Grille, Inc.	Francis Broadberry	Owner and Manager
0001746059-20-000111	1	4210 Charlotte Partners, LLC	Louisa Green	Owner and Manager
0001809729-20-000001	1	Liliahna LLC	Brendon Hudson	Owner
0001730741-20-000001	1	When it Changed Inc.	Charles Broskoski	Chief Executive Officer
0001745727-20-000004	1	FOCUSMATE INC	/s/Taylor Jacobson	President and Chief Executive Officer
0001745727-20-000003	1	FOCUSMATE INC	/s/Taylor Jacobson	President and Chief Executive Officer
0001746059-20-000109	1	Exotic Parrots LLC	Nader Izzatali	Owner and Founder
0001670254-20-000252	1	Avua Corporation	Nathan Whitehouse	CEO
0001670254-20-000247	1	Hoop Tea, Inc.	Danny Robinson	Founder & CEO of Hoop Tea
0001665160-20-000314	1	VLISO, inc.	David Obasiolu	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001741753-20-000002	1	Local Choice Inc	Paula Dezzutti	CEO
0001805081-20-000002	1	A-Plan Coaching, LLC	Michael  Counts	Founder and Managing Member
0001765748-20-000004	1	Jack Henry Spirits LLC	John Barlow	Member
0001780439-20-000012	1	Bee Mortgage App, Inc.	Curtis Richard Wood	CEO
0001774075-20-000001	1	SIMPLESHOWING HOLDINGS, INC.	Fred McGill	Chief Executive Officer
0001796790-20-000001	1	HelloBaby, Inc.	/s/ Vitalii Levchenko	CEO, Director
0001802569-20-000002	1	Xin Chao LLC	Tony Nguyen	Managing Member
0001104659-20-046344	1	ITFT, INC.	/s/ Matthew Godley	CEO
0001665160-20-000313	1	Outbound Brewing Inc.	Marty Reed	CEO, Founder, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000312	1	Dermal Photonics Corp	David Bean	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001791548-20-000002	1	Natural Selection Nutrition, LLC	Alexander Grow	CEO
0001665160-20-000311	1	SmartSoda Holdings, Inc.	Lior Shafir	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001775091-20-000002	1	420 Real Estate, LLC	Willard L. Jackson Jr., by Sean Fuellhart POA	CEO
0001746059-20-000108	1	TB Duvall, LLC	Tayo Bailey-Duvall	Owner and Manager
0001799584-20-000004	1	Wearwell, Inc.	/s/ Erin Houston	CEO & Director
0001669191-20-000181	1	Thinker-Tinker, Inc	Yuting Su	Principal Executive Officer
0001669191-20-000178	1	We Are Kula, LLC	Shawn Rudnick	Principal Executive Officer
0001665160-20-000310	1	Trella Technologies LLC	Aja Atwood	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000307	1	Thalia Brands, Inc.	Chris Bradley	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-20-000173	1	Puro Trader, Inc	Pierre  Rogers	Principal Executive Officer
0001805018-20-000007	1	Elemeno Health, Inc.	Arup Roy-Burman	Chief Executive Officer
0001665160-20-000306	1	Liberty PlugIns, Inc.	Chris Outwater	CEO, Principal Executive Officer and Director
0001796060-20-000006	1	Dope Coffee Co LLC	Michael Loyd	Founder, Manager, and Chief Executive Officer
0001794960-20-000002	1	Fashwire Inc.	/s/ Kimberly Carney	CEO
0001670254-20-000245	1	Hoop Tea, Inc.	Danny Robinson	Founder & CEO of Hoop Tea
0001665160-20-000305	1	Skinz Inc	Gary Kleinman	CEO, Principal Executive Officer, and Director
0001670254-20-000243	1	Viroment Capital LLC	Paul Koenig	Chief Executive Officer
0001670254-20-000241	1	Smari Organics, Inc.	Smari Asmundsson	CEO
0001808580-20-000001	1	CellarStash Wine Marketplace, Inc.	Rob Imeson	Director/CEO, issuer, principal executive officer, principal financial officer, controller and/or principal accounting officer
0001670254-20-000240	1	Avua Corporation	Nathan Whitehouse	CEO
0001670254-20-000237	1	Fan Owned Club, Inc.	Mark Ciociola	Founder / Chief Executive Officer
0001802566-20-000001	1	Ferretly International, LLC	Darrin Lipscomb	principal executive officer, principal financial officer, principal accounting officer and Managing Member
0001794485-20-000003	1	UCapture LLC	Avery Michaelson	Founder & CEO
0001665160-20-000303	1	Noble Naturals	David Allred	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001647487-20-000003	1	Republic Restoratives Inc	Pia Carusone	Owner
0001669191-20-000171	1	Zelgor Inc	John Fanning Jr	Principal Executive Officer
0001796060-20-000005	1	Dope Coffee Co LLC	Michael Loyd	Founder, Manager, and Chief Executive Officer
0001670254-20-000232	1	Avua Corporation	Nathan Whitehouse	CEO
0001665160-20-000301	1	GoSun Inc.	Patrick Sherwin	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001794611-20-000001	1	Zephyr Aerospace LLC	/s/ Jeffrey O'Neill	CEO
0001736304-20-000001	1	Primo Wind, Inc.	Christinia Marc	Admin Manager
0001554477-20-000004	1	Thuzio, Inc.	Jared Augustine	Chief Executive Officer
0001807930-20-000002	1	Stone's Throw Hash, LLC	Benjamin James	Owner
0001803497-20-000004	1	PointBreezeway LLC	Lauren McMillen	Owner
0001796060-20-000004	1	Dope Coffee Co LLC	Michael Loyd	Founder, Manager, and Chief Executive Officer
0001796060-20-000003	1	Dope Coffee Co LLC	Michael Loyd	Founder, Manager, and Chief Executive Officer
0001800155-20-000002	1	Sits N Wiggles Dog Daycare N Training, LLC	Valarie Ross	Co-Owner
0001738026-20-000002	1	Reflex Red Storm, LLC	Joe Anderson	Manager/Chief Executive Officer
0001800155-20-000003	1	Go Buddha LLC	Joshua Ingraham	Owner
0001736283-20-000004	1	Ample Foods, Inc.	Connor Young	Chief Executive Officer
0001796060-20-000001	1	Dope Coffee Co LLC	Michael Loyd	Founder, Manager, and Chief Executive Officer
0001794484-20-000002	1	Alpha'a, Inc.	Manuela Seve	Chief Executive Officer
0001805075-20-000003	1	ScHE Corp	Adrian Scheeren	Co-Owner
