ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001644600-20-000004	6	Robert Denehy	Director	2020-04-28
0001644600-20-000004	5	Paul Willard	Director	2020-04-28
0001644600-20-000004	4	Charles Johnson	Chief Operating Officer and Director	2020-04-28
0001644600-20-000004	2	Robert LaBelle	CEO and Director	2020-04-28
0001644600-20-000004	1	David E. Brody	Chairman of the Board	2020-04-28
0001644600-20-000004	3	Andrew Woglum	Chief Financial Officer and Chief Accounting Officer	2020-04-28
0001670254-20-000310	2	Jennifer Eden	CEO	2020-04-27
0001670254-20-000310	1	Gabriela Alves	COO	2020-04-28
0001709844-20-000002	1	Anja Bump	CEO, principal executive officer, principal financial officer, controller, board of directors	2020-04-28
0001665160-20-000450	1	Kara Romanik	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-04-28
0001670254-20-000309	2	Matt Crowley	Vice President	2020-04-24
0001670254-20-000309	1	Tommy Tsitouris	President	2020-04-27
0001800525-20-000002	2	Ahmed Megahed	CMO, principal executive officer, principal financial officer, controller, board of directors	2020-04-28
0001800525-20-000002	1	Sherihan Moustafa	CEO, principal executive officer, principal financial officer, controller, board of directors	2020-04-28
0001744032-20-000002	1	Alan S. Knitowski	Chief Executive Officer	2020-04-28
0001744032-20-000002	2	Randall Crowder	Chief Operating Officer	2020-04-28
0001744032-20-000002	3	Matt Aune	Chief Financial Officer	2020-04-28
0001669191-20-000206	3	Claude Harris	Principal Accounting Officer	2020-04-28
0001669191-20-000206	2	Claude Harris	Principal Financial Officer	2020-04-28
0001669191-20-000206	1	Claude Harris	Principal Executive Officer	2020-04-28
0001669191-20-000206	4	Claude Harris	Board Member	2020-04-28
0001805018-20-000009	2	Ted Ridgway	Director	2020-04-28
0001805018-20-000009	1	Dr. Arup Roy-Burman	Director	2020-04-28
0001730905-20-000001	1	William S. Dodson, Jr.	President	2020-04-28
0001785176-20-000002	1	/s/ Sumaya Lakis	CEO, Board Chair	2020-04-27
0001665160-20-000434	1	John Chappell	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-04-27
0001665160-20-000434	2	Javier Martinez	Director	2020-04-27
0001665160-20-000436	1	Steven R Sedlmayr	CEO, Principal Executive Officer and Director and Principal Financial Officer	2020-04-27
0001665160-20-000436	2	Remy J Sedlmayr	Principal Accounting Officer	2020-04-27
0001665160-20-000439	1	Wayne Allyn Root	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-04-27
0001665160-20-000437	1	Lynn Rolle	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-04-27
0001785176-20-000003	1	/s/ Adnan Malik	CEO, Director	2020-04-27
0001716174-20-000001	1	Anand (Andy) Pandharikar	Founder and CEO	2020-04-27
0001785176-20-000003	3	/s/ Mohammad Kashif Akram	Director	2020-04-27
0001665160-20-000440	1	Robert LaBelle	CEO, Principal Executive Officer and Director	2020-04-27
0001665160-20-000440	2	Andrew Woglom	Principal Financial Officer and Principal Accounting Officer	2020-04-27
0001665160-20-000443	1	Daniel Rubenstein	CEO, Principal Executive Officer and Director	2020-04-27
0001665160-20-000443	2	Lori A. Parks	Principal Financial Officer and Principal Accounting Officer	2020-04-27
0001741757-20-000002	1	Jennifer Lapoint	CEL	2020-04-27
0001665160-20-000431	1	Lorenzo Holley	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-04-27
0001665160-20-000429	1	Jeff Tacy	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-04-27
0001665160-20-000446	1	Scott Donoho	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-04-27
0001665160-20-000445	1	Harry R. Kraatz	CEO, Principal Executive Officer and Director	2020-04-27
0001665160-20-000445	2	Tom Kraatz	Principal Financial Officer and Principal Accounting Officer	2020-04-27
0001665160-20-000445	3	Dan Coffman	Chairman of the Board	2020-04-27
0001665160-20-000448	1	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	06-05-2019	2020-04-27
0001785176-20-000004	1	/s/ Daniel Gouldman	CEO, Director	2020-04-27
0001785176-20-000004	2	/s/ Ian Kane	COO, Director	2020-04-27
0001789369-20-000003	1	Caroll Lee	Manager	2020-04-27
0001665160-20-000432	5	Petra Wilson	Principal Financial Officer and Principal Accounting Officer	2020-04-27
0001665160-20-000432	4	E.J. Kavanous	Director	2020-04-27
0001665160-20-000432	3	Jason Faller	Director	2020-04-27
0001665160-20-000432	2	Ben Dobyns	President of the Board of Directors	2020-04-27
0001665160-20-000432	1	Ronald B Newcomb	CEO, Principal Executive Officer and Director	2020-04-27
0001779318-20-000004	1	Pierre Laguerre	Founder & CEO	2020-04-27
0001785176-20-000003	2	/s/ Dr. Muhammad Shaukat	Director	2020-04-27
0001736423-20-000006	1	/s/ Annum Hussain	CEO & Director	2020-04-27
0001736423-20-000006	2	/s/ Vivian Diep	CTO & Director	2020-04-27
0001665160-20-000425	1	Michael Mojaver	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-04-27
0001669191-20-000204	5	John McMillian	Board Member	2020-04-27
0001669191-20-000204	1	John McMillian	Principal Executive Officer	2020-04-27
0001669191-20-000204	2	Normand Rheault	Principal Financial Officer	2020-04-27
0001669191-20-000204	3	Carrie Fair	Principal Accounting Officer	2020-04-27
0001669191-20-000204	4	Normand Rheault	Board Member	2020-04-27
0001669191-20-000204	6	Carrie Fair	Board Member	2020-04-27
0001780439-20-000013	2	Kirk Patrick Taylor	President / CFO / Director	2020-04-27
0001780439-20-000013	1	Mark Christian Jensen	Executive Chairman	2020-04-27
0001780439-20-000013	4	Thomas Matthew Sauve	Chief Development Officer / Director	2020-04-27
0001780439-20-000013	3	Mark Joseph LaVerghetta	Chief Governance Officer	2020-04-27
0001669191-20-000202	1	Shawn Rudnick	Principal Executive Officer	2020-04-27
0001669191-20-000202	3	Shawn Rudnick	Principal Accounting Officer	2020-04-27
0001669191-20-000202	4	Shawn Rudnick	Board Member	2020-04-27
0001669191-20-000202	5	Vaughan Dugan	Board Member	2020-04-27
0001669191-20-000202	2	Shawn Rudnick	Principal Financial Officer	2020-04-27
0001746059-20-000127	1	Sean Goddard	Owner and Founder	2020-04-27
0001744839-20-000001	1	Alex Melehy	CEO	2020-04-27
0001790674-20-000002	3	Juan Felipe Yee de Leon	Chief Operating Officer and Director	2020-04-27
0001790674-20-000002	1	Liza Paola Velarde Calvillo	Chief Executive Officer and Director	2020-04-27
0001790674-20-000002	2	Alejandro Abarca Blanco	Chief Technology Officer and Director	2020-04-27
0001793344-20-000009	2	Gozde Buyukacaroglu	Director	2020-04-27
0001793344-20-000009	1	Miray Tayfun	Director	2020-04-27
0001770023-20-000001	2	Siri Chakka	Manager	2020-04-27
0001770023-20-000001	1	Silva Gentchev	Manager	2020-04-27
0001731872-20-000001	1	Jeff Stevens	Founder	2020-04-27
0001787976-20-000001	1	Christopher West	CEO	2020-04-27
0001493152-20-007125	3	/s/Alan Jacobs	Director	2020-04-27
0001493152-20-007125	4	/s/Dara Albright	Director	2020-04-27
0001493152-20-007125	2	/s/Sally Outlaw	Director	2020-04-27
0001493152-20-007125	1	/s/Sally Outlaw	Chief Executive Officer (Principal Executive and Financial Officer)	2020-04-27
0001805075-20-000004	1	Adrian Scheeren	Co-Owner	2020-04-27
0001669191-20-000200	2	MICHAEL GABRIEL	Principal Financial Officer	2020-04-27
0001669191-20-000200	1	MICHAEL GABRIEL	Principal Executive Officer	2020-04-27
0001669191-20-000200	4	MICHAEL GABRIEL	Board Member	2020-04-27
0001669191-20-000200	3	MICHAEL GABRIEL	Principal Accounting Officer	2020-04-27
0001746059-20-000126	1	Javier Solis	Owner and Founder	2020-04-27
0001746059-20-000125	1	Kendall Peabody	Co-founder	2020-04-27
0001746059-20-000124	1	Melissa Lewis-Gentry	Owner and Founder	2020-04-27
0001654300-20-000003	1	Neville Golvala	CEO	2020-04-27
0001654300-20-000003	2	Ronald Buckner	EVP COO/CFO	2020-04-27
0001665160-20-000422	1	Kelly Roman	CEO, Principal Executive Officer and Director	2020-04-27
0001665160-20-000422	2	Charles Fisher	Principal Financial Officer, Principal Accounting Officer and Director	2020-04-27
0001759332-20-000003	1	Colby Schaeffer	CFO	2020-04-27
0001670254-20-000303	2	Russell Colman	Treasurer	2020-04-08
0001670254-20-000303	3	David Rickert	Member Board of Directors	2020-04-08
0001670254-20-000303	4	Josh Simons	Co-founder and CEO	2020-04-07
0001670254-20-000304	1	John R Steere III	Founder/ Producer	2020-04-20
0001670254-20-000304	2	Cal Barnes	Writer/ Director/ Producer	2020-04-20
0001670254-20-000301	1	Hayden Miyamoto	Co-founder	2020-04-24
0001670254-20-000301	2	Deven Soni	Managing Member	2020-04-24
0001702607-20-000001	1	Simon Bray Jr	CEO	2020-04-24
0001670254-20-000297	1	Thomas Querton	CEO	2020-04-21
0001670254-20-000297	2	Magali Mathieu	Co-founder and Chief Partnership Builder	2020-04-20
0001670254-20-000297	3	Olivier Kaeser	Co-founder & COO	2020-04-17
0001670254-20-000300	1	Paul Blum	Co-founder/CEO	2020-04-02
0001670254-20-000303	1	Barry Palmer	Co-founder	2020-04-08
0001670254-20-000306	1	Rachel Mastrangelo	vice president	2020-04-24
0001670254-20-000306	2	Don Mastrangelo	Founder | CEO	2020-04-24
0001665160-20-000420	1	Esmond Goei	CEO, Principal Executive Officer and Director	2020-04-24
0001665160-20-000420	2	Robert Kent	CMO, Vice Chairman and Director	2020-04-24
0001665160-20-000420	3	Suit Khown Chan	Principal Financial Officer and Principle Accounting Officer	2020-04-24
0001665160-20-000419	1	Kurt Dombkowski	CEO, Principal Executive Officer, Manager	2020-04-24
0001665160-20-000419	2	Raymond Ramey	Manager, Principal Financial Officer, Principal Accounting Officer	2020-04-24
0001665160-20-000417	1	Kathy Meis	President and CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-04-24
0001665160-20-000418	1	Andrew Schlack	CEO, Principal Executive Officer and Director	2018-12-03
0001665160-20-000418	2	Benjamin Anderson	COO, Principal Financial Officer, Principal Accounting Officer, Director	2018-12-03
0001746059-20-000123	1	David Wayne Baxter	Owner and Founder	2020-04-24
0001670254-20-000295	1	Gret Glyer	CEO	2020-04-13
0001669191-20-000198	1	Joel Nkounkou	Principal Executive Officer	2020-04-24
0001669191-20-000198	2	Joel Nkounkou	Principal Financial Officer	2020-04-24
0001669191-20-000198	3	Joel Nkounkou	Principal Accounting Officer	2020-04-24
0001683168-20-001280	2	/s/ Christopher Downs	Chief Financial Officer	2020-04-24
0001683168-20-001280	6	/s/ Andrzej Andraczke	Director	2020-04-24
0001683168-20-001280	5	/s/ Jeffry Keyes	Director	2020-04-24
0001683168-20-001280	4	/s/ Carl Evans	Director	2020-04-24
0001683168-20-001280	3	/s/ Jerzy (George) Gumulka	Director	2020-04-24
0001683168-20-001280	1	/s/ John Climaco	President, Chief Executive Officer and Director	2020-04-24
0001665160-20-000416	1	Phil Layton	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-04-24
0001665160-20-000415	1	Diana Sabacinski	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-04-24
0001670254-20-000292	2	Alexander Shkolnik	CEO	2020-04-18
0001670254-20-000292	3	Alexander Shkolnik	CEO	2020-04-17
0001670254-20-000292	1	Alexander Shkolnik	CEO	2020-04-24
0001670254-20-000291	1	Marco Stroppiana	Founder	2020-04-24
0001670254-20-000291	2	edoardo stroppiana	Founder	2020-04-24
0001670254-20-000291	3	Stefano Cabella	President	2020-04-24
0001670254-20-000291	4	Greg Appelhof	CEO	2020-04-23
0001795322-20-000002	2	Keagan Harley	Member	2020-04-24
0001795322-20-000002	1	Nebyou Bedru	Member/Manager	2020-04-24
0001670254-20-000289	1	Kurt Charron	President	2020-04-14
0001669191-20-000195	5	Julianna  Smoot	Board Member	2020-04-24
0001669191-20-000195	4	Lonnie Johnson	Board Member	2020-04-24
0001669191-20-000195	3	Brian Spangle	Principal Accounting Officer	2020-04-24
0001669191-20-000195	6	Brian Spangle	Board Member	2020-04-24
0001669191-20-000195	1	Lonnie Johnson	Principal Executive Officer	2020-04-24
0001669191-20-000195	2	Julianna  Smoot	Principal Financial Officer	2020-04-24
0001666102-20-000012	1	Nathan S Zeleznick	Chairman/Chief Executive Officer	2020-04-24
0001665160-20-000412	1	Tamar Lucien Blue	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-04-24
0001746059-20-000122	1	Charles Morgridge	Owner and Founder	2020-04-24
0001665160-20-000410	1	Richard Marino	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-04-24
0001669191-20-000192	3	Joel Nkounkou	Principal Accounting Officer	2020-04-24
0001669191-20-000192	2	Joel Nkounkou	Principal Financial Officer	2020-04-24
0001669191-20-000192	1	Joel Nkounkou	Principal Executive Officer	2020-04-24
0001665160-20-000401	1	Peter F Travers	CEO and Managing Member, Principal Financial Officer and Principal Accounting Officer	2020-04-23
0001726635-20-000003	1	Obi Omile	Obi Omile	2020-04-23
0001665160-20-000399	1	Peter F Travers	CEO and Managing Member, Principal Financial Officer and Principal Accounting Officer	2020-04-23
0001665160-20-000396	1	Peter F Travers	CEO and Managing Member, Principal Financial Officer and Principal Accounting Officer	2020-04-23
0001757098-20-000003	1	Mayank Agrawal	CEO	2020-04-20
0001665160-20-000406	1	John Chappell	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-04-23
0001746351-20-000001	3	Deborah Simpier	Chief Operating Officer	2020-04-23
0001665160-20-000403	1	Ryan Raya	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-04-23
0001665160-20-000403	2	Tamir Nitzan	Director	2020-04-23
0001665160-20-000404	1	Ganga Bathula	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-04-23
0001746351-20-000001	1	Jehan Tremback	Chief Executive Officer	2020-04-23
0001746351-20-000001	2	Justin Kilpatrick	Chief Technology Officer	2020-04-23
0001665160-20-000406	2	Javier Martinez	Director	2020-04-23
0001665160-20-000394	1	Ryan Schwartz	CEO, Principal Executive Officer and Director	2020-04-23
0001665160-20-000394	2	Scott Ryder	Principal Financial Officer and Principal Accounting Officer	2020-04-23
0001669191-20-000189	3	Lonnie Johnson	Board Member	2020-04-23
0001669191-20-000189	1	Lonnie Johnson	Principal Executive Officer	2020-04-23
0001669191-20-000189	4	Julianna  Smoot	Board Member	2020-04-23
0001669191-20-000189	2	Julianna  Smoot	Principal Financial Officer	2020-04-23
0001665160-20-000392	1	Mark Daniel Farb	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-04-23
0001763665-20-000002	1	Vyacheslav I Anishchenko	Member	2020-04-23
0001665160-20-000391	1	Morgan Bierschenk	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer of Geoship SPC	2020-04-23
0001665160-20-000390	1	Mark Lyle	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-04-23
0001739576-20-000002	1	Dzuy Huynh	CEO	2020-03-31
0001670254-20-000282	1	Anuja Shah	Co-Founder and COO	2020-04-07
0001670254-20-000282	2	Sama Jashnani	Co-Founder and CEO	2020-04-07
0001669191-20-000187	2	MICHAEL GABRIEL	Principal Financial Officer	2020-04-23
0001669191-20-000187	4	MICHAEL GABRIEL	Board Member	2020-04-23
0001669191-20-000187	3	MICHAEL GABRIEL	Principal Accounting Officer	2020-04-23
0001669191-20-000187	1	MICHAEL GABRIEL	Principal Executive Officer	2020-04-23
0001746059-20-000121	1	Christopher Simpson	Owner and Manager	2020-04-23
0001805056-20-000001	1	/s/ Ian Eyberg	CEO & Director	2020-04-23
0001665160-20-000386	1	Chris Bradley	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-04-23
0001665160-20-000384	2	Nancy Cass	Director	2020-04-23
0001665160-20-000384	1	MerchantCass Advisors, LLC	President, Principal Executive Officer, and COO	2020-04-23
0001665160-20-000384	3	Cheryl H. Baker	Director, Principal Accounting Officer, and Controller	2020-04-23
0001665160-20-000384	4	Aslam S Merchant	Chairman of the Board	2020-04-23
0001773255-20-000003	2	Anup Singh	Director	2020-04-23
0001773255-20-000003	1	Eshwar Inapuri	Director and President	2020-04-23
0001773255-20-000001	2	Eshwar Inapuri	Director and President	2020-04-23
0001773255-20-000001	1	Anup Singh	Director	2020-04-23
0001756381-20-000002	1	Naresh Mulchandani	Chief Executive Officer	2020-04-23
0001665160-20-000371	1	Brad Wilson	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2020-04-22
0001665160-20-000379	1	Chris Outwater	CEO, Principal Executive Officer and Director	2020-04-22
0001665160-20-000381	1	Jon Verwiel	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-04-22
0001665160-20-000369	1	Aja Atwood	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2020-04-22
0001665160-20-000377	1	Andrew Yakub	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-04-22
0001764730-20-000002	1	/s/ Desi Saran	CEO, Director	2020-04-22
0001764730-20-000002	2	/s/ Ryan Quiros	CFO, Director	2020-04-22
0001764730-20-000003	2	/s/ Jennifer Johnson	Vice President, Director	2020-04-22
0001665160-20-000379	2	Timothy A. Hylas	Principal Financial Officer and Principal Accounting Officer	2020-04-22
0001764730-20-000003	1	/s/ Serafina Palandech	CEO, Director	2020-04-22
0001665160-20-000367	1	David Obasiolu	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-04-22
0001746059-20-000120	1	Christopher Dial	Owner and Manager	2020-04-22
0001796532-20-000003	1	Terry Koehler	Chairman	2020-04-22
0001796532-20-000003	2	Tracy MacDougall	Chief Operating Officer	2020-04-22
0001767357-20-000002	1	Ed Glicken	CEO	2020-04-22
0001665160-20-000364	2	Robert Lloyd	Principle Financial Officer and Principle Accounting Officer	2020-04-22
0001665160-20-000364	1	Steven T Gordon	Principal Executive Officer and Manager	2020-04-22
0001665160-20-000362	1	Steven T Gordon	Principal Executive Officer and Manager	2020-04-22
0001665160-20-000362	2	Robert Lloyd	Principle Financial Officer and Principle Accounting Officer	2020-04-22
0001665160-20-000359	1	Grayson M. Laird	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-04-22
0001670254-20-000281	3	David Beylin	Director	2020-04-20
0001670254-20-000281	4	Irving Weinberg	Founder/Secretary	2020-04-20
0001670254-20-000281	1	Olivia Hale	Director	2020-04-22
0001670254-20-000281	2	Marion C. Seward	CEO/President	2020-04-22
0001665160-20-000357	1	Chris Outwater	CEO, Principal Executive Officer and Director	2020-04-22
0001665160-20-000357	2	Timothy A. Hylas	Principal Financial Officer and Principal Accounting Officer	2020-04-22
0001777476-20-000003	1	Micha Magid	Co-Founder, Co-CEO	2020-04-22
0001777476-20-000003	2	Christos Gourmos	Co-Founder, Co-CEO	2020-04-22
0001716813-20-000002	1	Marlin Miller	COO & CFO	2019-04-29
0001810132-20-000002	1	Grace Affeltranger	Owner	2020-04-22
0001670254-20-000278	2	Michael Gorton	CEO and Co-founder	2020-04-21
0001670254-20-000279	2	Diane D'Erasmo	Board Director	2020-04-18
0001670254-20-000279	1	Katherine Kalin	Board Director	2020-04-19
0001670254-20-000280	2	Mehrdad Arjmand	Co-Founder/CEO	2020-04-20
0001670254-20-000280	1	Aaron Olson	Co-Founder/CEO	2020-04-20
0001793079-20-000002	1	/s/ Edward Lerner	CEO, Director	2020-04-21
0001670254-20-000277	2	Jesse Nunez	Founder / Executive Producer, Marine Corps Veteran	2020-04-20
0001670254-20-000277	1	Scott Sinclair	Director	2020-04-20
0001670254-20-000279	4	Francisco Gomez	Co-Founder - CEO	2020-04-17
0001670254-20-000279	3	Andrei Volgin	Co-Founder - CTO	2020-04-17
0001670254-20-000278	1	Danielle Roosa	Chief Communication Officer	2020-04-21
0001665160-20-000354	1	Cornell Christanson	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2020-04-21
0001665160-20-000352	1	Cornell Christanson	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2020-04-21
0001670254-20-000275	1	Andres Araya	Managing Member	2020-04-21
0001665160-20-000350	2	Deborah Beardsley	Principal Financial Officer, Principal Accounting Officer and Director	2020-04-21
0001665160-20-000350	1	George Beardsley	CEO, Principal Executive Officer and Director	2020-04-21
0001670254-20-000274	1	Chris Yerbey	Founder and CEO	2020-04-17
0001665160-20-000348	1	Cornell Christianson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-04-21
0001665160-20-000347	1	Cornell Christianson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-04-21
0001665160-20-000345	1	Cornell Christianson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-04-21
0001796599-20-000001	1	/s/ Jewel Zimmer	CEO, Director	2020-04-21
0001726537-20-000002	1	Amy Dannemiller	Manager	2020-04-21
0001726537-20-000002	2	Scot Crow	Manager	2020-04-21
0001669191-20-000185	1	Benjamin White	Principal Executive Officer	2020-04-21
0001669191-20-000185	3	Benjamin White	Principal Accounting Officer	2020-04-21
0001669191-20-000185	2	Benjamin White	Principal Financial Officer	2020-04-21
0001669191-20-000185	4	Benjamin White	Board Member	2020-04-21
0001669191-20-000183	2	James Harris	Principal Financial Officer	2020-04-21
0001669191-20-000183	1	Nikolaos Tezapsidis	Principal Executive Officer	2020-04-21
0001669191-20-000183	4	Nikolaos Tezapsidis	Board Member	2020-04-21
0001669191-20-000183	3	James Harris	Principal Accounting Officer	2020-04-21
0001669191-20-000183	8	George Perry	Board Member	2020-04-21
0001669191-20-000183	7	Thomas Humphries	Board Member	2020-04-21
0001669191-20-000183	6	Bob Oliver	Board Member	2020-04-21
0001669191-20-000183	5	James Harris	Board Member	2020-04-21
0001726635-20-000001	1	Obi Omile Jr	Chief Executive Officer	2020-04-20
0001785176-20-000001	1	Sumaya Lakis	CEO and Board Chair	2020-04-21
0001713938-20-000001	2	Kelly Wegner	Member	2020-04-21
0001713938-20-000001	1	Dean Wegner	President	2020-04-21
0001751635-20-000004	2	Teresa Cauvel	CTO	2020-04-21
0001751635-20-000004	1	Sona Shah	CEO	2020-04-21
0001801721-20-000003	1	/s/ Mark Voysey	CEO	2020-04-21
0001751635-20-000002	1	Sona Shah	CEO	2020-04-21
0001751635-20-000002	2	Teresa Cauvel	CTO	2020-04-21
0001670254-20-000272	1	Anthony Lucas	CEO	2020-04-16
0001670254-20-000270	3	Matt Miller	Executive Producer	2020-03-24
0001670254-20-000270	2	Mari Walker	Vice President	2020-04-09
0001670254-20-000270	1	Mia Schulman	Treasurer	2020-04-10
0001670254-20-000266	1	Saru Jayaraman	Founder	2020-04-10
0001670254-20-000267	3	Sourabh Kothari	CEO, CFO, CMO	2020-04-13
0001670254-20-000267	2	Andrew Brazier	CPO	2020-04-13
0001670254-20-000267	1	Daniel Cunningham	CTO	2020-04-13
0001670254-20-000265	2	Afshan Abbas	CEO	2020-04-09
0001670254-20-000265	1	Rameez Sajwani	CTO	2020-04-09
0001799979-20-000002	2	/s/ Lisa Zhan	Manager	2020-04-20
0001799979-20-000002	1	/s/ Minchul An	Manager	2020-04-20
0001665160-20-000342	1	Diana Sabacinski	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-04-20
0001670254-20-000262	2	Paul Allen	Founder and CEO	2020-03-13
0001670254-20-000262	1	Christen Allen	Board Member	2020-03-16
0001670254-20-000271	2	Kevin Shaw	co-CEO	2020-04-17
0001670254-20-000271	1	Esther Kibreab	co-CEO	2020-04-17
0001665160-20-000340	1	David Chasasen	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-04-20
0001774152-20-000001	3	/s/Hanchao Yue	Director	2020-04-20
0001774152-20-000001	1	/s/Jiannan Zhang	Director, Chief Executive Officer and Secretary	2020-04-20
0001774152-20-000001	2	/s/Peiying Wang	Director	2020-04-20
0001665160-20-000338	1	Karlos Walkes	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-04-20
0001708246-20-000005	2	/s/ Andrei Evulet	CTO & President	2020-04-20
0001708246-20-000005	3	/s/ Denis Dancanet	CEO	2020-04-20
0001708246-20-000005	1	/s/ Simina Farcasiu	CFO	2020-04-20
0001810132-20-000001	1	Grace Affeltranger	Owner	2020-04-20
0001746059-20-000118	1	Majora Carter	Owner and Founder	2020-04-20
0001746059-20-000117	1	Moikgantsi Kgama	Owner and Founder	2020-04-20
0001665160-20-000332	1	Alicia Driskill	CEO and Founder, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer, EvolveHer	2020-04-20
0001787677-20-000001	2	Jaime van Schyndel	President	2020-04-20
0001787677-20-000001	1	Lucy R Valena	CEO	2020-04-20
0001665160-20-000330	1	Ray Phillips	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-04-20
0001777204-20-000002	1	SIQI MOU	CEO	2020-04-20
0001665160-20-000328	2	Susannah Thorarinsson	Treasurer and Finance Controller, Principal Finance Officer and Principal Accounting Officer	2020-04-20
0001665160-20-000328	1	Joshua Goldstein	President and CEO, Principal Executive Officer and Director	2020-04-20
0001788935-20-000001	1	David Schacter	CEO / Founder	2020-04-20
0001668287-20-000010	1	Alan Barber	CEO	2020-04-20
0001746059-20-000116	1	Jose DeSouza	Owner and CoFounder	2020-04-20
0001746059-20-000116	2	Selma DeSouza	Owner and CoFounder	2020-04-20
0001793813-20-000001	3	/s/ Pedro Garcia	Director	2020-04-20
0001793813-20-000001	2	/s/ Angel Arturo Banuelos Santana	Director	2020-04-20
0001793813-20-000001	1	/s/ Jorge Luis Caballero	CEO, Director	2020-04-20
0001792115-20-000003	1	Joshua Carr	President	2020-04-20
0001792115-20-000002	1	Joshua Carr	President	2020-04-20
0001809729-20-000005	1	Anthony Thompson II	Co-Owner	2020-04-20
0001809729-20-000003	1	Brendon Hudson	Owner	2020-04-20
0001777060-20-000001	5	Spencer Yee	Director	2020-04-20
0001777060-20-000001	4	Fred Dawe	Director	2020-04-20
0001777060-20-000001	2	Robert Whitten	Chief Financial Officer and Treasurer	2020-04-20
0001777060-20-000001	1	Donald Amason	Manager and Chief Executive Officer	2020-04-20
0001777060-20-000001	3	Daniel McNicoll	Head of Production and Director	2020-04-20
0001809869-20-000001	2	Alan Becker	Chief Product Officer, principal executive officer, principal financial officer, controller, board of directors	2020-04-17
0001809869-20-000001	1	Jonathan Stern	CEO, principal executive officer, principal financial officer, controller, board of directors	2020-04-17
0001809869-20-000001	3	Francis Upton IV	CTO, principal executive officer, principal financial officer, controller, board of directors	2020-04-17
0001746059-20-000115	1	Aaron Mizen	Owner and Founder	2020-04-17
0001665160-20-000325	1	Andrew Fitzgerald	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-04-17
0001670254-20-000258	3	Matt Smith	CEO, Founder	2020-04-16
0001670254-20-000258	2	Mark Morrisson	Director	2020-04-16
0001670254-20-000258	1	Peter A. Christoff	Director	2020-04-16
0001670254-20-000256	2	Jonathan Mogor	Founder and CEO	2020-04-16
0001670254-20-000256	1	Carol Mogor	VP	2020-04-16
0001104659-20-048173	1	/s/ Paul Scanlan	Co-Founder, Chief Executive Officer, Chief Financial Officer, Treasurer, and Director	2020-04-17
