ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001665160-20-001419	1	Dorrian Porter	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-11-16
0001665160-20-001415	1	Dele Atanda	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-11-16
0001830792-20-000001	1	James Shih	CEO, Director	2020-11-16
0001830792-20-000001	2	Ken Hwang	CLO, Chairman	2020-11-16
0001826308-20-000003	1	Benton Crane	Executive Director	2020-11-16
0001669191-20-000671	7	Jackey  Lee	Board Member	2020-11-16
0001669191-20-000671	6	Zack Johnson	Board Member	2020-11-16
0001669191-20-000671	4	Kevin Donahue	Board Member	2020-11-16
0001669191-20-000671	3	Jack McDaniel	Principal Accounting Officer	2020-11-16
0001669191-20-000671	2	Jack McDaniel	Principal Financial Officer	2020-11-16
0001669191-20-000671	5	Jack McDaniel	Board Member	2020-11-16
0001669191-20-000671	1	Jack McDaniel	Principal Executive Officer	2020-11-16
0001670254-20-001054	1	Don Tran	CoFounder & President	2020-11-13
0001670254-20-001052	2	Nicole Johnson	Co-Founder	2020-11-13
0001670254-20-001052	1	Joseph A. De Perio	Chairman of the Board	2020-11-13
0001670254-20-001050	2	Jon Lincoln	Founder	2020-11-12
0001670254-20-001050	1	Jonathan Lincoln	Founder	2020-11-12
0001670254-20-001054	2	Prime Hall	Founder & CEO	2020-11-13
0001805526-20-000005	1	Blake Janover	President of Blake Elliot Inc., Manager	2020-11-13
0001670254-20-001048	1	Eric Jackson	CEO and Co-Founder	2020-11-12
0001824627-20-000001	1	Dave Sharma	Co-Founder & CEO	2020-11-13
0001824627-20-000001	2	Kash Vyas	Co-Founder & CTO	2020-11-13
0001670254-20-001046	1	Jesse Pliner	Founder & CEO	2020-11-13
0001821328-20-000002	2	/s/ Erin Mastopietro	COO, Director	2020-11-13
0001821328-20-000002	1	/s/ Michael Benatar	CEO, Director	2020-11-13
0001805526-20-000004	1	/s/ Blake Janover	President of Blake Elliot Inc., Manager	2020-11-13
0001826819-20-000001	1	Stefano Sanchini	Chief Executive Officer	2020-11-13
0001826819-20-000001	2	Ori Klein	Chief Technical Officer	2020-11-13
0001665160-20-001414	1	Peter Budlong	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-11-13
0001746059-20-000386	1	Steven Fuller	Owner and Founder	2020-11-13
0001746059-20-000385	1	Emil Hristov	CEO	2020-11-13
0001813411-20-000010	1	Newton Julien Gordon	President/CEO	2020-11-13
0001670254-20-001044	2	Pj Tezza	Co-Founder/CEO	2020-10-16
0001670254-20-001044	1	Laura L Tezza	Director of Operations	2020-10-16
0001746059-20-000384	1	Jared Forsythe	Owner and CoFounder	2020-11-13
0001665160-20-001413	1	Asher Genoot	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-11-13
0001813411-20-000009	1	Newton Julien Gordon	President/CEO	2020-11-13
0001665160-20-001412	1	Mayank Agrawal	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-11-13
0001665160-20-001411	1	William R. Graening	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-11-13
0001670254-20-001042	2	Marinus Dijkstra	CEO & Co-Founder	2020-11-12
0001670254-20-001042	1	Alexander Mika'ele Griffin Chuck	CFO & Co-Founder	2020-11-12
0001669191-20-000668	5	Fraser Townley	Board Member	2020-11-13
0001669191-20-000668	2	James Anderson	Principal Financial Officer	2020-11-13
0001669191-20-000668	3	James Anderson	Principal Accounting Officer	2020-11-13
0001669191-20-000668	4	Daniel Dooley	Board Member	2020-11-13
0001669191-20-000668	1	James Anderson	Principal Executive Officer	2020-11-13
0001669191-20-000666	1	Shauna Holland	Principal Executive Officer	2020-11-13
0001669191-20-000666	2	Christie Roach	Principal Financial Officer	2020-11-13
0001669191-20-000666	3	Anthony Holland	Principal Accounting Officer	2020-11-13
0001669191-20-000666	4	Shauna Holland	Board Member	2020-11-13
0001669191-20-000666	5	Anthony Holland	Board Member	2020-11-13
0001669191-20-000666	6	Christie Roach	Board Member	2020-11-13
0001669191-20-000664	1	Archil Cheishvili	Principal Executive Officer	2020-11-13
0001669191-20-000664	2	Archil Cheishvili	Board Member	2020-11-13
0001669191-20-000662	3	Ted Darr	Principal Accounting Officer	2020-11-13
0001669191-20-000662	2	Ted Darr	Principal Financial Officer	2020-11-13
0001669191-20-000662	4	Ted Darr	Board Member	2020-11-13
0001669191-20-000662	1	Ted Darr	Principal Executive Officer	2020-11-13
0001746059-20-000382	1	Gerald Christian	Owner and Founder	2020-11-12
0001746059-20-000381	1	Jonathan Gilman	Co-Founder	2020-11-12
0001746059-20-000381	2	Alexander Corona	Co-Founder	2020-11-12
0001831368-20-000002	1	Jeromy Grimmett by Sean Fuellhart POA	CEO	2020-11-12
0001670254-20-001041	1	Carol Mogor	Vice President	2020-11-11
0001670254-20-001041	2	Jonathan Mogor	Founder and CEO	2020-11-11
0001665160-20-001410	1	Kurt Charron	CEO, President, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-11-12
0001665160-20-001408	2	Christine Harem	Principal Financial Officer and Principal Accounting Officer	2020-11-12
0001665160-20-001408	1	Chris McCoy	CEO, Principal Executive Officer and Director	2020-11-12
0001831919-20-000002	1	Kari DeGraff	Owner	2020-11-12
0001746059-20-000380	1	David Goodell	CEO	2020-11-12
0001792013-20-000004	2	Aubrey Annoh-Yeboah	CMO	2020-11-12
0001792013-20-000004	1	Desmond Wiggan	CEO	2020-11-12
0001665160-20-001407	1	Tyler Gottstein	CEO and Majority Director of the board, Principal Executive Officer.	2020-11-12
0001665160-20-001407	2	Matt Ahrens	COO, Principal Financial Officer and Principal Accounting Officer	2020-11-12
0001746059-20-000379	1	Steven Preece	CEO	2020-11-12
0001669191-20-000659	2	Richard Still	Principal Financial Officer	2020-11-12
0001669191-20-000659	3	Billy Meadow	Board Member	2020-11-12
0001669191-20-000659	4	Richard Still	Board Member	2020-11-12
0001669191-20-000659	1	Billy Meadow	Principal Executive Officer	2020-11-12
0001670254-20-001038	1	Emin Aliyev	Founder / CEO	2020-11-11
0001670254-20-001036	4	Eric Burney	CEO & Co-Founder	2020-11-04
0001670254-20-001036	3	John Liu	Chief Strategy Officer	2020-11-04
0001670254-20-001036	1	Max Kane	Co Founder / CFO	2020-11-04
0001670254-20-001036	2	Alexander A. Egan	Co-founder & CPO	2020-11-04
0001669191-20-000657	1	Ryan Gresh	Principal Executive Officer	2020-11-12
0001669191-20-000657	3	Ryan Gresh	Principal Accounting Officer	2020-11-12
0001669191-20-000657	5	CJ Forse	Board Member	2020-11-12
0001669191-20-000657	4	Ryan Gresh	Board Member	2020-11-12
0001669191-20-000657	2	Ryan Gresh	Principal Financial Officer	2020-11-12
0001669191-20-000654	1	Ryan Gresh	Principal Executive Officer	2020-11-12
0001669191-20-000654	2	Ryan Gresh	Principal Financial Officer	2020-11-12
0001669191-20-000654	3	Ryan Gresh	Principal Accounting Officer	2020-11-12
0001669191-20-000654	6	CJ Forse	Board Member	2020-11-12
0001669191-20-000654	5	Kyle Fitzpatrick	Board Member	2020-11-12
0001669191-20-000654	4	Ryan Gresh	Board Member	2020-11-12
0001669191-20-000652	1	James Anderson	Principal Executive Officer	2020-11-11
0001669191-20-000652	5	Fraser Townley	Board Member	2020-11-11
0001669191-20-000652	2	James Anderson	Principal Financial Officer	2020-11-11
0001669191-20-000652	3	James Anderson	Principal Accounting Officer	2020-11-11
0001669191-20-000652	4	Daniel Dooley	Board Member	2020-11-11
0001823182-20-000001	2	David Nikzad	Chief Executive Officer	2020-11-11
0001823182-20-000001	1	Jason Hobson	Director	2020-11-11
0001823182-20-000001	3	Cecil Robles	Chief Strategy Officer	2020-11-11
0001830012-20-000001	3	David Collmann	Founder & Chief Financial Officer	2020-11-11
0001830012-20-000001	2	David Tran	Founder & Chief Technical Officer	2020-11-11
0001830012-20-000001	1	Kevin McKeand	Chief Executive Officer	2020-11-11
0001831934-20-000001	1	Todd Tucky	Owner	2020-11-12
0001817438-20-000002	1	Mike Brown by Sean Fuellhart POA	Partner	2020-11-10
0001803239-20-000003	1	Duy Nguyen	Managing Member	2020-11-10
0001824566-20-000003	1	Katharine Eick	Sole Director of the Board of Directors	2020-11-10
0001831368-20-000001	1	Jeromy Grimmett by Sean Fuellhart POA	CEO	2020-11-10
0001670254-20-001034	1	Rahul Shah	CTO	2020-11-09
0001670254-20-001034	4	Deepak Goyal	CEO	2020-11-09
0001670254-20-001034	3	Kenneth Burke	Director	2020-11-09
0001670254-20-001034	2	Alok K Jain	Co founder & Board Member	2020-11-09
0001827592-20-000002	1	/s/ Courtney Boyd Myers	CEO, Director	2020-11-10
0001827592-20-000002	2	/s/Matt Lebo	CFO, Director	2020-11-10
0001670254-20-001033	2	Shu Li	Co-Founder	2020-11-09
0001670254-20-001033	1	Joseph Schinaman	Co-Founder	2020-11-09
0001665160-20-001406	1	Matt Eau Claire	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-11-10
0001665160-20-001405	1	Allan Grosvenor	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2020-11-10
0001665160-20-001405	2	Martin Conlon	Director	2020-11-10
0001665160-20-001404	1	Aja Atwood	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2020-11-10
0001670254-20-001032	3	Corey m epstein	Board	2020-11-09
0001670254-20-001032	2	Mark Thomas Lynn	CEO	2020-11-09
0001670254-20-001032	5	Laura Beth Dowling	Chief Marketing Officer	2020-11-09
0001670254-20-001032	6	John H Davis	CEO	2020-11-09
0001670254-20-001032	4	Reid Yeoman	CFO	2020-11-09
0001670254-20-001032	1	Trevor Pettennude	Board	2020-11-09
0001830909-20-000001	1	Venki Ayalur	Co-Founder & CTO	2020-11-10
0001830909-20-000001	3	Vipin Jain	Co-Founder & CEO	2020-11-10
0001830909-20-000001	2	Eric Benhamou	Director	2020-11-10
0001746059-20-000378	1	Gerald Croteau	Owner and Founder	2020-11-10
0001746059-20-000377	1	Todd Bellomy	Owner and Founder	2020-11-10
0001746059-20-000376	1	Kenneth Carson Jr	Owner and Founder	2020-11-10
0001670254-20-001030	3	Allen Witters	CEO	2020-11-09
0001670254-20-001030	2	Jason Gabauer	CFO	2020-11-09
0001670254-20-001030	1	John Peter Arciero	COO	2020-11-09
0001669191-20-000648	1	Teague Egan	Principal Executive Officer	2020-11-10
0001669191-20-000648	4	Teague Egan	Board Member	2020-11-10
0001669191-20-000648	2	Robert Wowk	Principal Financial Officer	2020-11-10
0001669191-20-000648	3	Robert Wowk	Principal Accounting Officer	2020-11-10
0001670254-20-001028	2	Shahid Chishty	Chief Financial Officer	2020-11-05
0001670254-20-001028	1	Lisa M. Samara	Board Member	2020-11-08
0001670254-20-001028	3	Cory Linton	Chief Executive Officer	2020-11-05
0001665160-20-001403	1	Binhan Li	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-11-09
0001665160-20-001402	2	Daniel Lee	Principal Financial Officer and Principal Accounting Officer	2020-11-09
0001665160-20-001402	1	Maxwell Fine	CEO, Principal Executive Officer and Director	2020-11-09
0001665160-20-001401	1	Matt Eau Claire	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-11-09
0001827897-20-000002	1	Daniel Dus	Managing Partner of Shared Estates Asset Fund, GP, the Manager of, Shared Estates Fund 1, LLC	2020-11-09
0001683168-20-003775	1	/s/ Timothy Morales	Chief Executive Officer	2020-11-06
0001779569-20-000004	1	Srinivasa Katta	Founder & CEO	2020-11-06
0001670254-20-001026	5	Aaron Jay Ripin	Chief Strategy Officer & Treasurer	2020-11-06
0001670254-20-001026	4	Max Wayne Hooper	CEO - Managing Director	2020-11-06
0001670254-20-001026	3	John C. Lessel	Director	2020-11-06
0001670254-20-001026	2	David S Metcalf II	Managing Director	2020-11-06
0001670254-20-001026	1	Allen R Weiss	Chairman	2020-11-06
0001831180-20-000001	1	Miguel Reyes	PRESIDENT	2020-11-06
0001670254-20-001025	1	Ryan Kirkpatrick	Lead Investor	2020-11-05
0001670254-20-001025	2	Brad Price	Founder & CEO	2020-11-05
0001665160-20-001400	1	Todd Zaroban	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-11-06
0001665160-20-001400	2	Eric Goeken	Director, Chief Product Designer	2020-11-06
0001829993-20-000002	1	Victor Hugo Rosales	Sole Member of Vylon Balance Solutions LLC, Its Manager	2020-11-06
0001788434-20-000010	2	Chris Ricciardi	CEO	2020-11-06
0001788434-20-000010	1	Charles Trafton	President	2020-11-06
0001670254-20-001024	1	Emily Rasmussen	Co-founder & CEO	2020-11-05
0001670254-20-001022	1	John D. Ritchison	Secretary of Dronedek Corporation	2020-11-04
0001670254-20-001022	3	Dan O'Toole	Chairman and CEO at DRONEDEK Corporation	2020-11-04
0001670254-20-001022	2	Richard B. Ohrn	Chief Financial Officer	2020-11-04
0001665160-20-001398	1	Alberto Francisco Araujo	CEO,Principal Executive Officer and Director,Principal Financial Officer and Principal Accounting Officer	2020-11-06
0001665160-20-001397	1	Geoff Patterson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principle Accounting Officer	2020-11-06
0001665160-20-001395	1	McCoy Moretz	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-11-06
0001746059-20-000374	1	Ranada Riley	Owner and Founder	2020-11-06
0001670254-20-001021	1	Konstantin Maslennikov	CEO	2020-11-03
0001670254-20-001019	2	Manuel Godoy	CEO	2020-11-05
0001670254-20-001019	1	Geiszel Godoy	CFO	2020-11-05
0001670254-20-001018	3	Christian Braun	Collector of Collectors & CEO	2020-11-03
0001670254-20-001018	1	Ted Huffman	Board Member	2020-11-05
0001670254-20-001018	2	Peter Reschke	Director board	2020-11-05
0001670254-20-001016	1	Celeste Malvar-Stewart	VP of Design	2020-11-06
0001670254-20-001016	2	Kevin Terry Smith	President & Founder	2020-11-05
0001811504-20-000002	1	Joseph Blanch	CEO and Director	2020-11-06
0001670254-20-001015	1	Geiszel Godoy	CFO	2020-11-05
0001670254-20-001015	2	Manuel Godoy	CEO	2020-11-05
0001670254-20-001012	1	Lawrence Bunnell	CEO	2020-10-30
0001670254-20-001008	3	Christian Braun	Collector of Collectors & CEO	2020-11-03
0001670254-20-001010	1	Konstantin Maslennikov	CEO	2020-11-03
0001665160-20-001393	1	Isaac Hayes III	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-11-05
0001670254-20-001008	1	Ted Huffman	Board Member	2020-11-05
0001670254-20-001008	2	Peter Reschke	Director board	2020-11-05
0001670254-20-001012	2	Lawrence Bunnell	CEO	2020-10-28
0001665160-20-001391	1	Ignacio Tzoumas	CEO, Principal Financial Officer and Principal Accounting Officer	2020-11-05
0001665160-20-001391	2	Kamyar Kaviani	Principal Executive Officer and Director	2020-11-05
0001665160-20-001391	4	Shervin Pishevar	Chairman of the Board	2020-11-05
0001665160-20-001391	3	Maggie Vo,	Director	2020-11-05
0001665160-20-001390	1	Ignacio Tzoumas	CEO, Principal Financial Officer and Principal Accounting Officer	2020-11-05
0001665160-20-001390	2	Kamyar Kaviani	Principal Executive Officer and Director	2020-11-05
0001665160-20-001390	3	Maggie Vo,	Director	2020-11-05
0001665160-20-001390	4	Shervin Pishevar	Chairman of the Board	2020-11-05
0001665160-20-001388	2	Kamyar Kaviani	Principal Executive Officer and Director	2020-11-05
0001665160-20-001388	3	Julia Steyn	Director	2020-11-05
0001665160-20-001388	4	Shervin Pishevar	Chairman of the Board	2020-11-05
0001665160-20-001388	1	Ignacio Tzoumas	CEO, Principal Financial Officer and Principal Accounting Officer	2020-11-05
0001665160-20-001386	1	Phil Layton	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-11-05
0001669191-20-000646	1	Joshua  Leavitt	Principal Executive Officer	2020-11-05
0001669191-20-000646	2	Joshua  Leavitt	Principal Financial Officer	2020-11-05
0001669191-20-000646	3	Joshua  Leavitt	Principal Accounting Officer	2020-11-05
0001669191-20-000646	4	Joshua  Leavitt	Board Member	2020-11-05
0001669191-20-000646	5	Pierre  Rogers	Board Member	2020-11-05
0001669191-20-000646	6	Jonathan Cooper	Board Member	2020-11-05
0001830990-20-000001	1	Joseph Mohney	Manager	2020-11-05
0001670254-20-001007	1	Peter Reschke	Diector board	2020-11-05
0001670254-20-001007	2	Christian Braun	CEO	2020-11-04
0001805831-20-000003	1	Rodrigo de Guzman	CEO and Director	2020-11-05
0001805831-20-000003	2	Jon Alain Guzik	CPO and Director	2020-11-05
0001831343-20-000001	1	Elizabeth Hartzell	Managing Member	2020-11-05
0001670254-20-001006	3	Landy Abreus	CEO	2020-10-21
0001670254-20-001006	1	Nandy Abreus	Mr	2020-11-02
0001670254-20-001006	2	Nandy Abreus	Mr	2020-10-21
0001669191-20-000642	2	Russell Schindler	Principal Financial Officer	2020-11-04
0001669191-20-000642	3	Eric Bergsma	Principal Accounting Officer	2020-11-04
0001669191-20-000642	4	Eric Bergsma	Board Member	2020-11-04
0001669191-20-000642	5	Erik  Johnson	Board Member	2020-11-04
0001669191-20-000644	1	Paul Inglese	Principal Executive Officer	2020-11-04
0001669191-20-000644	2	Paul Inglese	Board Member	2020-11-04
0001669191-20-000642	1	Russell Schindler	Principal Executive Officer	2020-11-04
0001830852-20-000001	1	Curtis McKinnon	Director	2020-11-04
0001670254-20-001003	3	Tedrick Wright	Co-Founder/Chief Technology Officer	2020-11-03
0001670254-20-001003	2	Cecil Kost	Chairman of the Board	2020-11-03
0001670254-20-001003	1	Cindy Walker	Operations Manager and Board Member	2020-11-03
0001669191-20-000644	3	Dwaine Parker	Board Member	2020-11-04
0001670254-20-001003	4	Ty Burgess	Founder & CEO	2020-11-03
0001670254-20-001002	1	David Greenstein	CEO	2020-11-03
0001670254-20-001002	4	Rachel Abady	Co-Founder, CMO	2020-11-03
0001670254-20-001002	3	Joshua Samuel Abady	COO	2020-11-03
0001670254-20-001002	2	Guy Greenstein	Co-Founder, CTO	2020-11-03
0001830541-20-000002	1	/s/ Cassandra Troy Walker	CEO, Managing Member	2020-11-04
0001665160-20-001385	1	John Michael (Michael) Bell	Director	2020-11-04
0001665160-20-001385	2	John R. (Grizz) Deal	CEO, Principal Executive Officer and Director	2020-11-04
0001665160-20-001385	3	Randall (Randy) Wilson	CFO, Principal Financial Officer, Principal Accounting Officer and Director	2020-11-04
0001789369-20-000004	1	Carroll Lee	Manager	2020-11-04
0001780439-20-000065	3	Amber Marie Houchin	Controller	2020-10-30
0001780439-20-000065	1	Theodore King Mitzlaff	Chief Executive Officer	2020-10-30
0001780439-20-000065	2	Ryan Patrick Thiel	Vice President	2020-10-30
0001780439-20-000065	4	Peter Richard McDermott	Member	2020-10-30
0001665160-20-001382	1	Solo Avital	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-11-03
0001830455-20-000001	1	Holly Payne	Founder & Chief Executive Officer	2020-11-03
0001830455-20-000001	2	Mark Bregman	Board Member	2020-11-03
0001829993-20-000001	1	Victor Hugo Rosales	Sole Member of Vylon Balance Solutions LLC, Its Manager	2020-11-03
0001826237-20-000003	1	Bernardo Hasbach	CFO/COO	2020-11-03
0001830365-20-000001	1	DELENCE A. SHEARES SR. By Sean Fuellhart POA	Chairman	2020-11-03
0001665160-20-001379	1	Mark Daniel Farb	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-11-03
0001826909-20-000002	1	Tomas Sluiter	Chief Executive Officer	2020-11-03
0001830917-20-000001	1	Qiliang Wang by Sean Fuellhart POA	CEO	2020-11-03
0001746059-20-000373	1	David Goodell	CEO	2020-11-03
0001826436-20-000002	2	/s/ Onur Unal	Director	2020-11-02
0001826436-20-000002	1	/s/ Ryan Powell	CEO, Director	2020-11-02
0001799343-20-000003	1	Joshua Ingraham	Owner	2020-11-03
0001670254-20-001001	1	Alok Jain	Co-founder, CEO	2020-11-01
0001817190-20-000004	1	Justin Beckett by Sean Fuellhart POA	CEO	2020-11-02
0001665160-20-001377	1	Dana Loberg	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-11-02
0001746059-20-000372	1	Brandon Johnson	Owner and Founder	2020-11-02
0001746059-20-000371	1	Alex Zielke	Owner and CoFounder	2020-11-02
0001746059-20-000370	1	Ian Cameron	Owner and Founder	2020-11-02
0001746059-20-000369	1	Kenneth VanHouten	Owner and CoFounder	2020-11-02
0001716906-20-000009	1	Carey Ray Martell	President, CEO, Secretary and Chairman of the Board	2020-11-02
0001746059-20-000368	2	Jeffrey Chaney	Owner and CoFounder	2020-11-02
0001746059-20-000368	1	Jacob Mullikin	Owner and CoFounder	2020-11-02
0001665160-20-001375	1	Robert J. Tushinsky	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-11-02
0001753754-20-000002	1	Justin Honeysuckle	COO	2020-11-02
0001828741-20-000002	1	Michael Swift	Owner	2020-11-02
0001822923-20-000012	1	Paul Perkins	CEO	2020-11-02
0001799689-20-000008	2	Anton Saliukov	Director	2020-11-02
0001799689-20-000008	1	Danil Saliukov	CEO and Director	2020-11-02
0001799689-20-000008	3	Alexandr Fedorenko	Director	2020-11-02
0001799689-20-000007	1	Ben Labra	CEO and Director	2020-11-02
0001799689-20-000007	2	Daniel Sosunov	CTO and Director	2020-11-02
0001746059-20-000367	1	Dayne Bartscht	Owner and Manager	2020-11-02
0001669191-20-000640	4	John Fanning Jr	Board Member	2020-11-02
0001669191-20-000640	3	John Fanning Jr	Principal Accounting Officer	2020-11-02
0001669191-20-000640	2	John Fanning Jr	Principal Financial Officer	2020-11-02
0001669191-20-000640	1	John Fanning Jr	Principal Executive Officer	2020-11-02
0001799689-20-000006	3	Anthony DiBianca	Director	2020-11-02
0001799689-20-000006	2	Barbara Daliri Freyduni	Director	2020-11-02
0001799689-20-000006	1	Carl Turner	President	2020-11-02
0001830570-20-000001	3	Aysegul Berenson	CFO	2020-11-02
0001830570-20-000001	2	David B Irons	COO	2020-11-02
0001830570-20-000001	1	James R Varner	President and CEO	2020-11-02
0001827897-20-000001	1	Daniel Dus	Managing Partner of Shared Estates Asset Fund, GP, the Manager of, Shared Estates Fund 1, LLC	2020-11-02
0001665160-20-001374	1	Justin Wiesehan	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-30
0001765252-20-000005	1	Neil Biafore	CEO	2020-10-30
0001620704-20-000006	1	Ronald J. Tchorzewski by Sean Fuellhart, POA	CFO	2020-10-30
0001746059-20-000365	1	Dayne Bartscht	Owner and Manager	2020-10-30
0001665160-20-001372	1	Isaac Hayes III	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-30
0001746059-20-000364	1	Ian Cameron	Owner and Founder	2020-10-30
0001746059-20-000363	2	Selma DeSouza	Owner and CoFounder	2020-10-30
0001746059-20-000363	1	Jose DeSouza	Owner and CoFounder	2020-10-30
0001665160-20-001368	1	Sara Margulis	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-30
0001746059-20-000362	1	Carl Lavin	Owner and Founder	2020-10-30
0001665160-20-001366	1	Pete Budlong	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-30
0001670254-20-000999	1	Linda F Cates	BOD& Public Relations Specialist	2020-10-30
0001670254-20-000999	2	Jeffrey Leismer	CEO, BOD	2020-10-30
0001670254-20-000999	3	Edward MORGAN	CFO, BOD	2020-10-29
0001790424-20-000005	1	Daniel Marlow by Sean Fuellhart POA	CEO	2020-10-30
0001670254-20-000997	1	Michael Sciucco	Founder and CEO	2020-10-29
0001670254-20-000995	3	Michael Brower	Co-Founder, CFO and COO	2020-10-28
0001670254-20-000995	2	Walter Larsen	Vice President	2020-10-28
0001670254-20-000995	1	Robert P Munroe	CEO	2020-10-28
0001746059-20-000361	1	Ezra Bleau	Owner and Founder	2020-10-30
0001811444-20-000003	1	/s/ Katelyn Demo	Manager	2020-10-29
0001825788-20-000002	1	Joseph Callatine	CEO	2020-10-30
0001782185-20-000008	1	Benjamin Moe	Founder, CEO	2020-10-30
0001782185-20-000008	2	Thomas Barnes	Chief Product Officer	2020-10-30
0001782185-20-000007	1	Benjamin Moe	Founder, CEO	2020-10-30
0001782185-20-000007	2	Thomas Barnes	Chief Product Officer	2020-10-30
0001820003-20-000008	1	Frederic Richardson	Chairman President	2020-09-30
0001670254-20-000993	1	Rachel Stander Jones	Producer	2020-10-29
0001669191-20-000638	4	Sourabh Jha	Board Member	2020-10-29
0001669191-20-000638	3	India  Hayes	Principal Accounting Officer	2020-10-29
0001669191-20-000638	2	India  Hayes	Principal Financial Officer	2020-10-29
0001669191-20-000638	1	India  Hayes	Principal Executive Officer	2020-10-29
0001670254-20-000991	1	Paul Klahn	CEO	2020-10-27
0001670254-20-000991	2	Peter Muller	CTO	2020-10-23
0001670254-20-000993	2	Vivian Kerr	Director / Writer	2020-10-28
0001669191-20-000638	5	India  Hayes	Board Member	2020-10-29
0001746059-20-000360	1	Benjamin Holmes	Owner and Founder	2020-10-29
0001665160-20-001364	1	Emmet O'Brien	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-29
0001669191-20-000635	4	Ernesto Pedroza	Board Member	2020-10-29
0001669191-20-000635	1	Ernesto Pedroza	Principal Executive Officer	2020-10-29
0001669191-20-000635	2	Ernesto Pedroza	Principal Financial Officer	2020-10-29
0001669191-20-000635	3	Ernesto Pedroza	Principal Accounting Officer	2020-10-29
0001669191-20-000633	4	Nathan Pinto	Board Member	2020-10-29
0001669191-20-000633	2	Nathan Pinto	Principal Financial Officer	2020-10-29
0001669191-20-000633	3	Frank  Santoni	Principal Accounting Officer	2020-10-29
0001669191-20-000633	5	Frank  Santoni	Board Member	2020-10-29
0001669191-20-000633	6	Brad Woy	Board Member	2020-10-29
0001669191-20-000633	1	Frank  Santoni	Principal Executive Officer	2020-10-29
0001665160-20-001362	5	Jonathan Ewert	Director	2020-10-29
0001665160-20-001362	4	Lukas Pospichal	Director	2020-10-29
0001665160-20-001362	3	Henry Cheang	Chairman, Director	2020-10-29
0001665160-20-001362	2	Glenn	CFO, Principal Financial Officer and Principal Accounting Officer	2020-10-29
0001665160-20-001362	6	Leonard Murphy	Director	2020-10-29
0001665160-20-001362	1	James Wilson	CEO, Principal Executive Officer and Director	2020-10-29
0001669191-20-000631	1	Archil Cheishvili	Principal Executive Officer	2020-10-29
0001669191-20-000631	2	Archil Cheishvili	Board Member	2020-10-29
0001809750-20-000001	3	/s/ Dennis Rodrigues	Secretary, Director	2020-10-29
0001809750-20-000001	1	/s/ James Kras	Chief Executive Officer, Director	2020-10-29
0001809750-20-000001	2	/s/ Michael James	Chief Financial Officer, Director	2020-10-29
0001669191-20-000629	1	Cynthia Winning	Principal Executive Officer	2020-10-29
0001669191-20-000629	4	Cynthia Winning	Board Member	2020-10-29
0001669191-20-000629	5	Stephen Lehman	Board Member	2020-10-29
0001669191-20-000629	7	David Bartlett	Board Member	2020-10-29
0001669191-20-000629	6	Gerald Mills	Board Member	2020-10-29
0001669191-20-000629	2	Lee Peterson	Principal Financial Officer	2020-10-29
0001669191-20-000629	3	Lee Peterson	Principal Accounting Officer	2020-10-29
0001790166-20-000017	1	Janine Yorio	Chief Executive Officer	2020-10-29
0001790166-20-000017	2	Jesse Stein	Principal Financial Officer	2020-10-29
0001746059-20-000359	1	Carl Lavin	Owner and Founder	2020-10-29
0001830452-20-000001	1	Noelani Maglinti	President	2020-10-29
