ACCESSION_NUMBER	ID	ISSUER	ISSUERSIGNATURE	ISSUERTITLE
0001665160-20-001283	1	Knack Inc.	Charles Mellen	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000933	1	Smart Tire Recycling, Inc.	Mendel Bassman	CEO and Co-Founder
0001746059-20-000329	1	Biker Beer Brewers, LLC	Gary Allen Ludwig	Owner and Founder
0001669191-20-000583	1	BBQ IN THE PARK, INC.	Blaine Patterson	Principal Executive Officer
0001635996-20-000001	1	Oak & Grist Distilling Co LLC	William Goldberg	President
0001746059-20-000328	1	Bugs Beachin Shaved Ice LLC	Dakotah-Rae Mick	Owner and Founder
0001828414-20-000002	1	Pierogi Pantry LLC	Nikki Odongray	Owner
0001828414-20-000001	1	Pierogi Pantry LLC	Nikki Odongray	Owner
0001826237-20-000001	1	SLN Management, LLC	Bernardo Hasbach	CFO/COO
0001821177-20-000004	1	Plant An App, Inc.	/s/ Bogdan Litescu	CEO, Director
0001816601-20-000006	1	Creative 3D Technologies, Inc.	Ethan Baehrend	Founder & CEO
0001813411-20-000008	1	Sigma Auto Capital, LLC	Andre Christopher Barnes	CEO
0001822878-20-000002	1	Illuminate Labs Inc.	/s/ Calloway Cook	CEO, President, and Secretary
0001813411-20-000007	1	Buy Back Baton Rouge LLC	Newton Julien Gordon	President/CEO
0001809918-20-000004	1	SC&C Inc.	Sherree Goldstein	Owner
0001670254-20-000932	1	SapientX Inc.	David Colleen	Founder, CEO, Chairman of the Board
0001213900-20-031166	1	LIFEDNA, INC.	Cyril Moukarzel	CEO
0001670254-20-000930	1	Pure-Light Technologies, Inc.	Roger K Young	Founder & CEO
0001665160-20-001282	1	SanMelix Laboratories, Inc.	Diana Sabacinski	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-20-000327	1	Great Road Equity Partners, Inc	Dan Millen	Owner and CoFounder
0001665160-20-001280	1	Airto, Inc.	Shi Li	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000929	1	Gleantap, Inc	Sagar Babber	Founder & CEO
0001665160-20-001277	1	Barrana Corp.	Mario Rana	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001276	1	Northeast Productions, Inc.	William R. Graening	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001821453-20-000003	1	Wynwood Manager, LLC	Ricardo Hernandez	Manager of the Manager, RH-RP, LLC
0001670254-20-000928	1	JJ Pfister Distilling Company LLC	Kevin Keck	President
0001797010-20-000005	1	Animal Life Sciences, Inc.	D. Hughes Watler, Jr.	Director and Chief Financial Officer
0001826440-20-000003	1	UV One Hygienics Inc.	Dora Suppes by Sean Fuellhart POA	CEO
0001669191-20-000581	1	Transparent Path spc	Eric Weaver	Principal Executive Officer
0001665160-20-001273	1	Life Imaging Fla, Inc.	J. Thomas Graham,	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001271	1	Z0cal Inc	Dr. Jareer Abu Ali	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001269	1	Liberty PlugIns, Inc.	Chris Outwater	CEO, Principal Executive Officer and Director
0001665160-20-001267	1	Beanstox Inc.	Connor O'Brien	CEO and Principal Executive Officer
0001669191-20-000576	1	T2M LLC	Fraser Townley	Principal Executive Officer
0001746059-20-000325	1	Jabberwock Reptiles Inc	Stephen Ayer	Owner and President
0001669191-20-000571	1	3rdDegree, LLC	Shauna Holland	Principal Executive Officer
0001742162-20-000010	1	Consumer Cooperative Group Inc	Tanen Andrews	Founder/CEO
0001213900-20-030923	1	BioPact Cellular Transport, Inc.	/s/ Kurt Swogger	CEO & President
0001823663-20-000002	1	OTIS Dental, Inc.	/s/ Andrew Lee	CEO, Director
0001780122-20-000004	1	Genobank.io Inc	Daniel Uribe	Chief Executive Officer, President, Secretary
0001665160-20-001262	1	Yerbae Brands Co.	Todd Gibson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000927	1	Inhabit.io, Inc	Chai Mishra	CEO
0001665160-20-001264	1	Macro Snacks Inc.	Justin Wiesehan	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001556917-20-000009	1	Berrett-Koehler Group, Inc.	David Marshall	Chief Executive Officer
0001665160-20-001266	1	Goffee, Inc	Vincent Meyer	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001827319-20-000002	1	Baobab Clothing Inc	/s/ Marcellus Alexander III	Co-Founder, Director
0001669191-20-000569	1	Defynance Holdings, Inc.	Farrukh Siddiqui	Principal Executive Officer
0001814684-20-000004	1	Lend Grow Inc.	Nishith Krishna	Chief Executive Officer, Director
0001670254-20-000926	1	Pendram Inc.	Mary June Makoul	CEO and Founder
0001665160-20-001258	1	CLEARWATER DISTILLING COMPANY LLC dba Clear Water;	Matt Eau Claire	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000924	1	SPARROW INTERACTIVE LLC	Matt Lobel	President
0001746059-20-000324	1	WeHa Brewing Co LLC	Cody McCormack	Owner and Founder
0001746059-20-000323	1	Enerprise Management Group LLC	Jesse Le'Suer	Owner and Founder
0001665160-20-001254	1	La Fayette Franchise, Inc.	Nicolas Billaud	Co-CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-20-000321	1	GRIT FIT CAFE LLC	Raymond Sherwood	CEO
0001821453-20-000002	1	Wynwood Manager, LLC	Ricardo Hernandez	Manager of the Manager, RH-RP, LLC
0001670254-20-000920	1	Entre Corporation	Michael Marra	CEO
0001670254-20-000918	1	Vampr Inc.	Josh Simons	Co-founder and CEO
0001670254-20-000919	1	Where's Rose, LLC	Justin Boswick	Producer
0001670254-20-000922	1	Future Proof Brands LLC	Aimy Steadman	Co-Founder & COO
0001104659-20-113491	1	Quadrant Biosciences Inc.	/s/ Richard Uhlig	CEO and Chairman
0001825264-20-000004	1	CHPL Real Estate LLC	Matt McPheely	Manager, CM Development Partners LLC, CHPL Real Estate LLC's Manager
0001823177-20-000001	1	Million Marker Wellness, Inc.	Jenna Hua	CEO
0001746059-20-000319	1	Settle Down, LLC	Giovanni Albanese	Owner and CoFounder
0001819920-20-000002	1	8 Myles LLC	Myles Powell	Owner
0001725994-20-000006	1	ITSBYU, INC.	/s/ Caroline Strzalka	CEO, Director
0001792121-20-000004	1	Event Hollow, Inc.	Jennifer Edmon	Chief Executive Officer
0001665160-20-001252	1	SaniCash Inc.	Nevin Jenkins	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000916	1	Vyrill Inc.	Ajay Bam	CEO & CO-FOUNDER - Vyrill.com
0001827582-20-000003	1	BA Markets 1, LLC	Peter Mikhailenok	CEO
0001670254-20-000915	1	Bay Area Ranchers' Cooperative, Inc.	Sarah Silva	Treasurer & CFO
0001665160-20-001249	1	Metai Knights Media Inc	Dele Atanda	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001822064-20-000003	1	Social Coffee BR LLC	Dillon Farrell	Owner
0001666102-20-000026	1	SKYWIDE REAL ESTATE INTERNATIONAL LLC	Tianyuan Gu	Chairman
0001813411-20-000006	1	Buy Back Baton Rouge LLC	Newton Jullien Gordon	President/CEO
0001670254-20-000911	1	Fabulous Technologies Inc.	Hesam Jafari	CEO
0001826275-20-000001	1	Robotic Assistance Devices Mobile, Inc.	Steve Reinharz by Sean Fuellhart POA	President
0001670254-20-000913	1	OsNovum	Gregory Steiner	CEO SteinerBio and OsNovum
0001669191-20-000567	1	Zelgor Inc	John Fanning Jr	Principal Executive Officer
0001746059-20-000317	1	Great Road Equity Partners, Inc	Dan Millen	Owner and CoFounder
0001669191-20-000565	1	We Are Kula, LLC	Shawn Rudnick	Principal Executive Officer
0001669191-20-000563	1	Spring Rock Holdings LLC	Aaron Lukse	Principal Executive Officer
0001788434-20-000008	1	Edly Inc.	Chris Ricciardi	CEO
0001696945-20-000007	1	Jauvtis Engineering, Inc.	Christian Okonsky	Executive Director
0001824373-20-000001	1	Lonesome Producer LLC	Christopher Pappas	Managing Member
0001669191-20-000560	1	Defynance Holdings, Inc.	Farrukh Siddiqui	Principal Executive Officer
0001670254-20-000910	1	Creator Films Inc	David D. Dietrich	Founder / President
0001670254-20-000908	1	CoPeace PBC	Craig Jonas	Chief Executive Officer
0001670254-20-000907	1	CoPeace PBC	Craig Jonas	Chief Executive Officer
0001812172-20-000005	1	ADAMS FOURTH HOLDINGS, LLC	Anthony V Caccomo	PRESIDENT,NEW HEARTLAND VENTURES, LTD Managing Member
0001670254-20-000905	1	Armbrust Inc.	Lloyd Armbrust	Founder and CEO
0001825788-20-000001	1	Bonsai Village, LLC	Joseph Callantine	CEO
0001821177-20-000003	1	Plant An App, Inc.	/s/ Bogdan Litescu	CEO, Director
0001779469-20-000003	1	Shift, LLC	Brock Heasley	CEO
0001670254-20-000903	1	Wind Harvest Pilot Project Inc.	Kevin Wolf	President, Co-Founder
0001821320-20-000002	1	Stojo Products, Inc.	/s/ Jurrien Swarts	CEO & Director
0001670254-20-000902	1	The Astrid Experience, LLC	Cal Barnes	Writer/ Director/ Producer
0001670254-20-000898	1	Here Today Brewing, LLC	Christopher Elford	Founder & CEO
0001670254-20-000896	1	Adara Thoroughbred Corp.	George Hall	President and CEO
0001746059-20-000316	1	BROCKTON BEER COMPANY, LLC	Pierre Alexandre	Owner and Founder
0001821453-20-000001	1	Wynwood Manager, LLC	Ricardo Hernandez	Manager of the Manager, RH-RP, LLC
0001665160-20-001247	1	Alfadan, Inc.	Alberto Francisco Araujo	CEO,Principal Executive Officer and Director,Principal Financial Officer and Principal Accounting Officer
0001670254-20-000894	1	America's Trains Inc.	Barry Jones	CEO
0001746059-20-000315	1	Chowderquake, LLC	Carl lavin	Owner and Founder
0001670254-20-000893	1	FuelGems Inc.	Kirill Gichunts	CEO
0001809424-20-000002	1	DARBLY ENTERTAINMENT, INC	Librado Cerda	CEO
0001665160-20-001243	1	Van Robotics, Inc.	Laura Boccanfuso	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001241	1	2XL Swagger Brands, Inc.	Robert J. Tushinsky	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000892	1	Univoice Corporation	Sami Halabi	Founder | CEO
0001742162-20-000009	1	Consumer Cooperative Group Inc	Tanen Andrews	Founder/CEO
0001818584-20-000001	1	Elly Health Inc.	Nikhil Pooviah	Co-Founder
0001665160-20-001239	1	California Tequila, inc.	Richard Gamarra	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-20-000314	1	Tiny Restaurant Group LLC	Adam Willoughby	Owner and Founder
0001824566-20-000002	1	Rollin' Vets Group Inc.	Katharine Eick	Sole Director of Board of Directors
0001665160-20-001238	1	Flower Turbines, Inc.	Mark Daniel Farb	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001827012-20-000001	1	Cake Cabin LLC	Todd James Henry II	Owner
0001746059-20-000313	1	Naturel Juicing, LLC	Nagelore Jean-Caidor	Owner and Founder
0001746059-20-000312	1	McKai Brewing LLC	Mark Camlin	President
0001809401-20-000004	1	Sigma Auto Capital, LLC	Andre Christopher Barnes	CEO
0001749594-20-000004	1	Asarasi, Inc.	Adam North Lazar	Chief Executive Officer
0001826663-20-000001	1	FERMYON INC	Sriram Subramanian	President and CEO
0001793344-20-000017	1	Vivosens Inc.	Miray Tayfun	CEO
0001747584-20-000006	1	National Energy Improvement Fund, LLC	Peter Krajsa	Managing Member
0001665160-20-001230	1	Alelo Inc.	W. Lewis Johnson	President, CEO, Chief Financial Officer, and Chairman of the Board
0001746059-20-000311	1	Moya's Kitchen Concepts	Hector Moya	Owner and Founder
0001746059-20-000310	1	Belle Transformations Medical Spa, PLLC	David Garrison	Owner and CoFounder
0001746059-20-000309	1	Localisity LLC	Charles Dooley	Owner and Founder
0001799584-20-000006	1	QUANTM.ONE INC	Matthew Sullivan	Chief Executive Officer
0001799584-20-000005	1	Wearwell, Inc.	Erin Houston	CEO and Director
0001779469-20-000002	1	Shift, LLC	Brock Heasley	CEO
0001780439-20-000059	1	Lunchwale,Inc.	Gopi Kantamneni	CEO & Founder
0001670254-20-000888	1	Quaesitus Corp.	Luis Vale	Founder / Chief Executive Officer
0001826440-20-000002	1	UV One Hygienics Inc.	Dora Suppes by Sean Fuellhart POA	CEO
0001665160-20-001228	1	The Luving Company	Ashi Jelinek	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000890	1	Zeroc Energy Inc.	Will Gassen	CEO/Board Member
